1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 98056.914),(2 323530.03),(3 610292.3),(4 854123.7),(5 1002939.2),(6 1070057.9),(7 1134065.5),(8 1186649.1),(9 1220423.4),(10 1249954.4),(11 1283589.5),(12 1315481.3),(13 1352231.1),(14 1379774),(15 1414648.6),(16 1438849.4),(17 1474313.4),(18 1506143.4),(19 1551018.5),(20 1603260.6),(21 1650251),(22 1666631.4),(23 1689059.9),(24 1718068.6),(25 1753065.6),(26 1799937),(27 1849451),(28 1886246.4),(29 1925324.6),(30 1955866.5),(31 1987278),(32 2006006.6),(33 2022189.5),(34 2031945),(35 2056109.4),(36 2074607.5),(37 2079557.9),(38 2069828),(39 2078795.6),(40 2087610.4),(41 2111053.3),(42 2120401),(43 2117172.5),(44 2110780.8),(45 2082666.4),(46 2060897.1),(47 2055558.5),(48 2059112.5),(49 2049713.6),(50 2011317.6),(51 1979815.6),(52 1952579.6),(53 1943070.6),(54 1954302.4),(55 1967828.6),(56 1998167),(57 2013881.4),(58 2012931.4),(59 1997388.6),(60 1968945.4),(61 1940936),(62 1911295.1),(63 1899197.4),(64 1884789.4),(65 1874194.4),(66 1846166.9),(67 1825708.6),(68 1818082.6),(69 1842196.4),(70 1884610.5),(71 1917628.1),(72 1956754.1),(73 2002031.5),(74 2038720.4),(75 2070034.5),(76 2083335.5),(77 2094060),(78 2083134.6),(79 2080429.4),
(1 15002.23),(2 33054.254),(3 43409.867),(4 48056.727),(5 50415.605),(6 54118.055),(7 55490.863),(8 55703.16),(9 55824.1),(10 56449.1),(11 57729.48),(12 58327.17),(13 58496.58),(14 58303.992),(15 58599.348),(16 58712.02),(17 60344.887),(18 59734.94),(19 56834.082),(20 55862.633),(21 55640.92),(22 55364.324),(23 55041.953),(24 54804.63),(25 55714.836),(26 55242.84),(27 54912.52),(28 56647.09),(29 59298.78),(30 60584.508),(31 60087.188),(32 59990.25),(33 59674.77),(34 59707.504),(35 60761.527),(36 60443.773),(37 61725.656),(38 61360.426),(39 60555.383),(40 61019.688),(41 61988.17),(42 62753.918),(43 60925.836),(44 59836.355),(45 60330.9),(46 61184.758),(47 61362.184),(48 60616.652),(49 61382.98),(50 60986.14),(51 60645.543),(52 59479.62),(53 59232.797),(54 59011.043),(55 58188.52),(56 58357.42),(57 59232.01),(58 59513.824),(59 60261.15),(60 61741.367),(61 63051.03),(62 61919.797),(63 60716.7),(64 60808.68),(65 62069.125),(66 63659.563),(67 63429.26),(68 64234.887),(69 65274.207),(70 65464.37),(71 65080.066),(72 62508.76),(73 60898.773),(74 60929.195),(75 61955.836),(76 62853.203),(77 62148.473),(78 60435.516),(79 60652.63),
(1 15655.682),(2 33206.92),(3 41799.547),(4 44803.742),(5 46874.375),(6 51152.703),(7 52016.14),(8 52619.297),(9 53257.16),(10 53942.69),(11 55296.35),(12 55603.53),(13 56275.84),(14 55795.035),(15 54928.67),(16 54674.82),(17 56502.582),(18 56876.316),(19 54086.71),(20 53129.89),(21 53725.29),(22 55271.61),(23 56052.45),(24 55042.11),(25 55841.066),(26 54893.992),(27 53990.723),(28 54984.64),(29 57668.99),(30 59935.242),(31 59723.47),(32 58575.535),(33 57236.082),(34 56217.89),(35 55883.992),(36 55722.742),(37 56829.926),(38 56325.445),(39 55382.934),(40 55247.758),(41 56735.14),(42 57769.16),(43 55308.66),(44 54904.61),(45 56262.49),(46 57505.71),(47 57810.766),(48 57170.21),(49 59119.19),(50 59499.87),(51 60059.36),(52 60022.87),(53 60640.242),(54 61579.266),(55 61762.117),(56 61084.605),(57 61673.617),(58 61830.65),(59 63428.617),(60 63341.582),(61 64583.617),(62 64310.445),(63 63289.84),(64 63612.617),(65 64558.81),(66 66402.016),(67 66588.59),(68 66055.164),(69 66901.484),(70 67268.38),(71 68063.3),(72 65712.836),(73 64438.37),(74 66276.055),(75 67296.45),(76 66926.555),(77 64926.668),(78 62386.215),(79 62537),
(1 15344.0205),(2 31614.852),(3 39055.582),(4 41144.93),(5 43142.863),(6 47485.844),(7 49358.566),(8 49915.258),(9 51161.203),(10 51622.492),(11 52846.137),(12 53141.05),(13 55297.207),(14 56157.1),(15 55540.848),(16 55447.75),(17 56395.566),(18 56586.875),(19 54922.188),(20 54289.992),(21 54327.105),(22 55238.25),(23 56552.473),(24 55628.75),(25 54495.156),(26 53912.504),(27 53725.93),(28 54595.133),(29 55109.754),(30 55259.805),(31 55312.926),(32 54630.234),(33 53959.535),(34 53185.07),(35 53069.22),(36 53209.465),(37 53726.895),(38 54459.773),(39 55440.523),(40 56741.63),(41 57549.78),(42 57459.938),(43 55595.316),(44 54853.69),(45 55360.12),(46 55779.12),(47 57029.465),(48 56641.113),(49 57621.895),(50 58954.168),(51 59513.668),(52 59277.734),(53 58619.7),(54 59399.547),(55 59290.504),(56 58993.36),(57 59425.094),(58 60498.97),(59 61817.76),(60 61785.88),(61 61372.125),(62 61290.44),(63 61416.69),(64 61567.297),(65 62038.723),(66 63254.01),(67 62079.348),(68 61097.67),(69 62248.742),(70 63559.586),(71 64347),(72 62335.246),(73 61152.68),(74 60907.54),(75 62088.844),(76 62502.945),(77 62005.133),(78 61061.863),(79 61189.54),
(1 14742.927),(2 30413.035),(3 39556.31),(4 42837.645),(5 45209.21),(6 48687.73),(7 50059.223),(8 50763.715),(9 51974.93),(10 53350.35),(11 54303.645),(12 54920.004),(13 56733.58),(14 57472.938),(15 57822.715),(16 57711.555),(17 57133.73),(18 56606.81),(19 54289.87),(20 52864.695),(21 53451.473),(22 53667.613),(23 54863.996),(24 54373.953),(25 54205.168),(26 53575.574),(27 53309.035),(28 53895.31),(29 53279.027),(30 53824.508),(31 55162.82),(32 55197.19),(33 54148.65),(34 53337.156),(35 53400.2),(36 52809.656),(37 53110.316),(38 53269.023),(39 55298.47),(40 56764.75),(41 57086.598),(42 55783.65),(43 54464.176),(44 53708.24),(45 53032.785),(46 53077.637),(47 52944.344),(48 52757.824),(49 53466.094),(50 53322.715),(51 52898.508),(52 51900.34),(53 52625.695),(54 54060.363),(55 54000.098),(56 53707.703),(57 54037.953),(58 54860.387),(59 56435.047),(60 57399.133),(61 59284.867),(62 59426.695),(63 58792.305),(64 58716.68),(65 59470.258),(66 60754.977),(67 59449.355),(68 58799.79),(69 59370.12),(70 60221.883),(71 60671.977),(72 59508.637),(73 58306.598),(74 57406.703),(75 57813.926),(76 58593.87),(77 58862.13),(78 58320.445),(79 58175.938),
(1 15064.449),(2 30796.113),(3 39529.645),(4 42270.76),(5 44728.91),(6 47418.25),(7 48244.895),(8 49229.844),(9 50308.973),(10 51617.727),(11 52120.33),(12 51570.047),(13 51444.66),(14 51656.227),(15 51188.242),(16 51265.938),(17 51816.66),(18 51747.383),(19 49832.844),(20 48587.28),(21 49163.18),(22 49698.574),(23 50641.11),(24 50440.008),(25 49877.785),(26 49384.652),(27 49223.883),(28 50341.95),(29 50924.49),(30 53195.188),(31 55959.176),(32 55560.023),(33 53463.27),(34 52760.49),(35 53174.145),(36 52559.414),(37 53045.26),(38 53601.293),(39 53969.184),(40 54207.992),(41 54539.426),(42 54485.652),(43 53109.793),(44 52696.83),(45 52663.992),(46 53719.83),(47 54646.133),(48 54704.117),(49 55111.773),(50 55655.867),(51 55777.492),(52 55741.207),(53 54809),(54 54613.36),(55 55045.76),(56 54705.086),(57 54017.305),(58 54146.03),(59 54511.12),(60 55745.145),(61 57427.414),(62 56813.66),(63 55815.066),(64 56149.273),(65 57696.09),(66 59161.457),(67 57622.965),(68 57220.055),(69 57689.17),(70 58454.91),(71 59306.586),(72 58623.063),(73 57564.977),(74 56746.793),(75 57033.992),(76 57589.78),(77 57390.426),(78 56520.207),(79 56205.758),
(1 13304.408),(2 27471.537),(3 35299.04),(4 38131.207),(5 40162.168),(6 42464.285),(7 44145.254),(8 46013.492),(9 48250.58),(10 49351.023),(11 49415.57),(12 48734.234),(13 47799.164),(14 48012.336),(15 49224.92),(16 50182.24),(17 50680.72),(18 49902.75),(19 48912.457),(20 48552.62),(21 48483.496),(22 48917.938),(23 48940.484),(24 48228.293),(25 48057.848),(26 48366.21),(27 48309.965),(28 48773.92),(29 48901.79),(30 50588.617),(31 50471.324),(32 50082.73),(33 50169.164),(34 50310.04),(35 50567.77),(36 49822.305),(37 49962.75),(38 49713.566),(39 50198.176),(40 50410.434),(41 51220.086),(42 51275.594),(43 50048.76),(44 50108.973),(45 50203.824),(46 50387.59),(47 51315.086),(48 51834.656),(49 52945.38),(50 54044.16),(51 54021.17),(52 53847.754),(53 52556.613),(54 54070.137),(55 55825.023),(56 55203.195),(57 53978.92),(58 54233.613),(59 54978.79),(60 56071.176),(61 55956.25),(62 55576.383),(63 55090),(64 55412.79),(65 54589.418),(66 55205.223),(67 55580.09),(68 56524.09),(69 56540.457),(70 56362.246),(71 57153.926),(72 57776.83),(73 56872.613),(74 55840.887),(75 56164.902),(76 56369.516),(77 55976.027),(78 54081.04),(79 52163.09),
(1 13502.339),(2 27801.563),(3 35706.633),(4 38943.83),(5 41404.473),(6 44649.887),(7 47185.69),(8 49381.65),(9 50353.85),(10 51298.87),(11 51770.266),(12 51417.273),(13 51446.598),(14 51239.207),(15 51686.83),(16 52415.633),(17 52566.84),(18 52715.395),(19 52404.87),(20 51535.53),(21 51582.17),(22 51615.84),(23 51706.47),(24 50817.08),(25 50004.02),(26 50023.758),(27 50673.805),(28 50682.48),(29 50689.32),(30 51644.152),(31 51563.48),(32 51680.45),(33 52335.55),(34 52647.457),(35 52957.543),(36 53973.93),(37 54693.434),(38 54262.52),(39 54603.734),(40 55101.03),(41 55473.86),(42 55761.54),(43 54671.98),(44 54124.297),(45 53450.688),(46 53975.03),(47 54067.63),(48 53879.74),(49 54337.633),(50 53872.74),(51 54298.188),(52 54979.42),(53 55912.58),(54 55929.78),(55 55346.668),(56 55150.195),(57 55432.715),(58 55556.496),(59 55435.207),(60 55766.24),(61 56028.37),(62 55907.066),(63 55398.688),(64 55879.227),(65 55622.25),(66 55772.84),(67 55930.723),(68 56230.617),(69 55347.31),(70 55523.473),(71 56847.668),(72 57984.17),(73 57895.035),(74 55598.043),(75 54597.035),(76 54541.99),(77 54581.74),(78 53422.566),(79 51462.758),
(1 12640.117),(2 26129.363),(3 33833.008),(4 37034.594),(5 39637.86),(6 42072.105),(7 43563.64),(8 44626.26),(9 44934.57),(10 44803.582),(11 44510.207),(12 44052.824),(13 44962.082),(14 45155.848),(15 44899.47),(16 45119.453),(17 45230.902),(18 45151.883),(19 45697.723),(20 45708.086),(21 46612.69),(22 46856.375),(23 47765.18),(24 47768.863),(25 48652.246),(26 49332.38),(27 49684.945),(28 49598.14),(29 50192),(30 50685.875),(31 49639.586),(32 48802.58),(33 48485.027),(34 48523.066),(35 49205.895),(36 50267.543),(37 50272.01),(38 49764.574),(39 50057.324),(40 51039.75),(41 51228.203),(42 50627.76),(43 50240.55),(44 50136.76),(45 50290.03),(46 50820.664),(47 51522.26),(48 51229.836),(49 51103.254),(50 50776.895),(51 51871.484),(52 53059.336),(53 54137.906),(54 54289.055),(55 54262.035),(56 53636.332),(57 52716.617),(58 52400.53),(59 52661.887),(60 53860.992),(61 54272.734),(62 53545.793),(63 52669.953),(64 52623.98),(65 53874.066),(66 55429.824),(67 54085.273),(68 53631.22),(69 54138.895),(70 55126.652),(71 56250.344),(72 55495.055),(73 55873.98),(74 55189.508),(75 54081.457),(76 53530.434),(77 53564.676),(78 53656.125),(79 51798.22),
(1 12371.192),(2 24654.72),(3 31899.201),(4 34475.44),(5 37246.953),(6 39699.984),(7 42041.387),(8 42984.85),(9 43381.848),(10 43311.82),(11 43558.223),(12 43229.688),(13 44100.004),(14 44149.184),(15 43691.758),(16 43542.863),(17 43613.094),(18 43620.266),(19 44679.266),(20 44982.45),(21 44820.867),(22 44279.418),(23 44175.19),(24 44980.242),(25 46323.11),(26 47407.67),(27 47277.11),(28 46776.84),(29 46900.938),(30 47827.78),(31 48599.656),(32 48969.734),(33 48386.21),(34 48150.89),(35 49130.38),(36 50129.563),(37 50454.047),(38 49541.246),(39 50012.29),(40 50969.71),(41 50584.8),(42 49502.914),(43 48915.746),(44 49020),(45 49370.754),(46 49838.29),(47 49639.656),(48 49152.35),(49 49308.504),(50 49609.984),(51 50716.73),(52 51081.316),(53 51000.44),(54 51308),(55 50621.027),(56 50530.12),(57 50220.496),(58 49854),(59 49837.742),(60 50668.645),(61 50600.94),(62 49572.953),(63 48361.99),(64 48158.02),(65 49073.266),(66 50051.516),(67 48626.277),(68 47676.137),(69 46951.074),(70 46554.95),(71 46824.01),(72 46369.945),(73 45804.418),(74 45879.332),(75 46028.254),(76 46442.387),(77 46783.766),(78 47490.9),(79 47210.44),
(1 12960.39),(2 25260.146),(3 31574.828),(4 33419.375),(5 36159.785),(6 39426.66),(7 42153.88),(8 43793.74),(9 44310.387),(10 44703.62),(11 45087.914),(12 44847.617),(13 44995.145),(14 44954.688),(15 44959.176),(16 44673.473),(17 44192.926),(18 44604.855),(19 45036.46),(20 45077.96),(21 45592.727),(22 45744.1),(23 46076.813),(24 45835.645),(25 45958.035),(26 46301.496),(27 45689.77),(28 45710.01),(29 46058.063),(30 46751.875),(31 47008.96),(32 47259.93),(33 46779.305),(34 46302.66),(35 47042.707),(36 47697.39),(37 48839.59),(38 48223.99),(39 47407.63),(40 46648.758),(41 46077.633),(42 44941.05),(43 44287.867),(44 44319.547),(45 44917.68),(46 45377.1),(47 46840.453),(48 46469.137),(49 47196.973),(50 48194.234),(51 50131.28),(52 50597.336),(53 50182.38),(54 49960.516),(55 49929.293),(56 50794.56),(57 51716.973),(58 52433.555),(59 52562.766),(60 52670.594),(61 53367.37),(62 52966.76),(63 53051.664),(64 53567.56),(65 54060.83),(66 54680.41),(67 53768.31),(68 52932.8),(69 52245.547),(70 52192.074),(71 52893.313),(72 52177.336),(73 52011.44),(74 51616.594),(75 51274.47),(76 51459.15),(77 50876.93),(78 50594.855),(79 48839.914),
(1 12290.48),(2 24204.758),(3 30124.188),(4 32320.746),(5 35371.605),(6 38859.2),(7 41217.547),(8 42350.023),(9 43085.363),(10 43775.09),(11 44353.797),(12 44355.24),(13 44343.35),(14 44252.85),(15 44541.93),(16 45093.332),(17 44307.645),(18 44308.082),(19 44569.188),(20 45361.902),(21 46418.758),(22 46407.41),(23 45995.383),(24 46505.79),(25 47311.69),(26 47201.508),(27 46876.758),(28 46214.758),(29 45627.867),(30 45766.21),(31 46752.895),(32 46651.027),(33 45297.703),(34 45023),(35 45007.6),(36 45782.094),(37 46570.676),(38 45542.457),(39 45083.76),(40 44576.145),(41 44134.65),(42 43176.055),(43 42659.242),(44 42408.684),(45 42543.39),(46 42640.785),(47 43516.887),(48 43985.266),(49 43804.58),(50 44072.938),(51 45909.574),(52 46000.99),(53 45416.348),(54 44683.617),(55 44762.293),(56 45376.848),(57 45510.11),(58 44893.727),(59 45351.605),(60 45364.1),(61 45635.547),(62 45249.13),(63 44722.895),(64 44713.73),(65 44785.91),(66 44810.484),(67 44763.457),(68 44566.496),(69 43876.227),(70 43461.184),(71 44346.43),(72 44781.543),(73 44750.484),(74 44928.98),(75 46210.563),(76 47510.61),(77 47518.156),(78 46940.773),(79 46574.742),
(1 12738.657),(2 24938.602),(3 31669.115),(4 34426.47),(5 38164.004),(6 41075.836),(7 42039.473),(8 43161.023),(9 43897.066),(10 44234.54),(11 44382.03),(12 43400.477),(13 42943.59),(14 41989.824),(15 41532.777),(16 41574.5),(17 40808.914),(18 40557.727),(19 40460.992),(20 41171.723),(21 42449.69),(22 43005.168),(23 43217.535),(24 43096.004),(25 43229.95),(26 43445.656),(27 43754.254),(28 43470.72),(29 43240.074),(30 43037.9),(31 44124.656),(32 44346.97),(33 43872.426),(34 43814.906),(35 43849.5),(36 44205.344),(37 45218.31),(38 44875.945),(39 44320.492),(40 44557.27),(41 44440.086),(42 43527.05),(43 42709.074),(44 42749.004),(45 42265.555),(46 42369.605),(47 43555.28),(48 44470.72),(49 43683.105),(50 43863.797),(51 45858.777),(52 46353.867),(53 45711.742),(54 45535.645),(55 46731.836),(56 47621.227),(57 46934.46),(58 46569.734),(59 47241.477),(60 47906.805),(61 47818.32),(62 47086.15),(63 46957.348),(64 47121.86),(65 47372.055),(66 47850.305),(67 48291.46),(68 47927.305),(69 47421.42),(70 47195.914),(71 46750.4),(72 46179.58),(73 45226.2),(74 44957.875),(75 45259.703),(76 46158.555),(77 46216.074),(78 46370.992),(79 47072.156),
(1 11666.514),(2 23317.082),(3 30030.576),(4 32834.6),(5 35606.824),(6 37705.81),(7 39433.58),(8 41823.176),(9 43200.45),(10 44027.68),(11 44331.758),(12 43930.336),(13 44415.957),(14 43756.324),(15 43498.152),(16 43672.28),(17 42711.637),(18 42245.645),(19 42499.67),(20 43264.063),(21 43984.7),(22 44219.652),(23 44345.82),(24 44598.598),(25 44894.074),(26 45259.438),(27 45027.46),(28 44591.414),(29 44230.88),(30 44412.688),(31 44984.555),(32 45691.84),(33 45438.7),(34 45223.277),(35 45651.72),(36 46352.34),(37 46890.223),(38 46450.906),(39 46551.58),(40 46335.46),(41 44891.668),(42 43887.34),(43 43511.44),(44 43725.59),(45 43673.86),(46 43249.3),(47 42944.35),(48 42956.17),(49 42828.977),(50 42900.227),(51 43922.21),(52 44024.83),(53 43126),(54 42752.047),(55 43123.563),(56 42683.094),(57 42100.008),(58 41862.34),(59 42217.13),(60 41383.246),(61 41443.64),(62 41545.74),(63 41828.5),(64 42535.324),(65 43446.348),(66 44587.023),(67 44144.633),(68 43408.773),(69 42872.293),(70 42782.297),(71 42770.99),(72 43429.55),(73 42533.69),(74 41715.75),(75 42887.8),(76 43957.81),(77 44312.395),(78 44470.426),(79 45317.473),
(1 10857.231),(2 21581.64),(3 28097.633),(4 30408.855),(5 32494.95),(6 34701.016),(7 36248.555),(8 38075.047),(9 39077.97),(10 39953.31),(11 39886.844),(12 39258.688),(13 39303.12),(14 38724.98),(15 38685.168),(16 38757.48),(17 38030.31),(18 38085.383),(19 38426.2),(20 39008.105),(21 39523.645),(22 39737.05),(23 39873.168),(24 39834.84),(25 40723.004),(26 41039.004),(27 41119.145),(28 40704.42),(29 40513.793),(30 40555.81),(31 39742.223),(32 39856.668),(33 40424.89),(34 40882.81),(35 41226.793),(36 41382.02),(37 41539.004),(38 40587.14),(39 40344.555),(40 40528),(41 40640.46),(42 41183.688),(43 40666.734),(44 40569.023),(45 40047.523),(46 39337.74),(47 39799.707),(48 40174.25),(49 40034.24),(50 40271.742),(51 40857.02),(52 41386.285),(53 41434.285),(54 41120.438),(55 41347.93),(56 41746.863),(57 42145.324),(58 42116.836),(59 42593.68),(60 42978.72),(61 43167.742),(62 43339.906),(63 43411.453),(64 43210.027),(65 43349.16),(66 44289.26),(67 43651.805),(68 43028.06),(69 42203.44),(70 41961.89),(71 41430.457),(72 41320.13),(73 40623.996),(74 40406.535),(75 41447.652),(76 41903.07),(77 41760.047),(78 42636.21),(79 44095.08),
(1 11588.192),(2 22803.371),(3 29332.344),(4 32024.879),(5 34260.38),(6 36467.742),(7 36907.25),(8 37999.47),(9 38859.496),(10 39666.703),(11 39934.742),(12 39336.04),(13 38310.676),(14 37546.37),(15 37686.03),(16 37831.613),(17 37591.938),(18 37763.727),(19 37244.688),(20 37988.05),(21 38423.258),(22 39003.563),(23 39266.977),(24 39463.77),(25 40524.594),(26 40741.438),(27 40646.71),(28 40411.38),(29 40593.574),(30 40857.77),(31 40562.016),(32 41469.848),(33 41743.293),(34 41767.176),(35 41554.168),(36 42339.35),(37 42985.207),(38 42423.242),(39 42034.18),(40 42182.22),(41 43417.695),(42 43785.234),(43 42760.09),(44 42637.32),(45 41967.145),(46 40661.824),(47 39770.4),(48 39640.887),(49 40139.527),(50 39320.84),(51 39237.65),(52 38638.336),(53 38843.7),(54 39456.2),(55 39583.33),(56 39996.535),(57 39712.477),(58 39789.605),(59 40580.785),(60 41330.11),(61 41169.668),(62 41304.15),(63 41802.12),(64 41721.957),(65 41499.875),(66 41954.49),(67 41285.57),(68 41705.63),(69 42160.06),(70 42474.64),(71 41988.25),(72 41596.99),(73 41545.9),(74 41367.395),(75 41348.277),(76 41281.273),(77 40368.797),(78 40633.613),(79 41025.71),
(1 10823.672),(2 21313.648),(3 26983.336),(4 29494),(5 32449.959),(6 34555.363),(7 35494.746),(8 36203.27),(9 36813.33),(10 37569.996),(11 38423.984),(12 38144.734),(13 37622.555),(14 37300.05),(15 37614.645),(16 37291.516),(17 36449.93),(18 35610.844),(19 34708.977),(20 35293.742),(21 35804.45),(22 36038.043),(23 36695.3),(24 37054.88),(25 36834.59),(26 37335.316),(27 38033.254),(28 37845.99),(29 37292.69),(30 37709.605),(31 37681.094),(32 37910.266),(33 38178.293),(34 38527.363),(35 38785.973),(36 38866.484),(37 39782.76),(38 39893.383),(39 39754.227),(40 39533.38),(41 39272.035),(42 39026.17),(43 38415.973),(44 38491.97),(45 37744.54),(46 37156.383),(47 37140.727),(48 36645.395),(49 36194.8),(50 36803.92),(51 37345.035),(52 37603.605),(53 37674.883),(54 38079.34),(55 38997.09),(56 39802.734),(57 39445.914),(58 39317.32),(59 39963.94),(60 40445.996),(61 40518.555),(62 39898.53),(63 40216.633),(64 40833.22),(65 40504.805),(66 39629.234),(67 39618.336),(68 40835.688),(69 41123.227),(70 41020.824),(71 40214.33),(72 39739.99),(73 39671.57),(74 40001.53),(75 40139.715),(76 39999.273),(77 39174.71),(78 39541.293),(79 40282.793),
(1 10172.925),(2 19600.037),(3 23689.676),(4 25381.59),(5 27670.62),(6 30081.535),(7 31176.797),(8 33126.832),(9 33197.94),(10 32939.734),(11 33297.75),(12 34262.914),(13 34228.75),(14 33464.79),(15 33480.492),(16 33713.57),(17 33705.64),(18 33688.418),(19 33389.805),(20 33694.945),(21 34482.83),(22 34897.875),(23 35261.61),(24 36299.504),(25 36810.023),(26 36642.61),(27 36066.836),(28 36122.145),(29 36408.418),(30 36790.086),(31 35426.234),(32 34850.434),(33 34720.625),(34 34928.895),(35 35469.48),(36 35351.96),(37 35536.027),(38 36420.86),(39 36917.504),(40 36625.934),(41 36148.68),(42 35854.832),(43 35258.17),(44 35780.113),(45 35638.37),(46 35163.973),(47 34790.06),(48 34880.734),(49 35023.465),(50 35627.17),(51 35986.863),(52 35886.53),(53 35449.73),(54 36551.51),(55 36943.1),(56 37023.273),(57 36667.61),(58 36582.793),(59 37385.82),(60 37342.67),(61 37397.273),(62 37074.594),(63 37072.246),(64 37585.316),(65 37073.207),(66 36620.324),(67 37014.734),(68 37488.63),(69 37791.934),(70 37807.06),(71 37897.727),(72 37716.004),(73 37539.42),(74 37342.04),(75 37543.918),(76 37273.207),(77 36045.645),(78 36296.793),(79 36958.234),
