1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 59603.02),(2 220218.45),(3 482524.53),(4 810589.94),(5 1223395.8),(6 1710098.1),(7 2232981.8),(8 2780338.5),(9 3345013.3),(10 3957160.8),(11 4539964.5),(12 5121852),(13 5791865.5),(14 6552245.5),(15 7515230.5),(16 8751377),(17 10304687),(18 12244029),(19 14605285),(20 17382228),(21 20641464),(22 24442336),(23 28694118),(24 33406538),(25 38512784),(26 43820510),(27 49092436),(28 54078188),(29 59290636),(30 64828384),(31 70811830),(32 77003640),(33 83278344),(34 88723300),(35 93428470),(36 97508904),(37 101108220),(38 104493270),(39 107308136),(40 109608060),(41 111476740),(42 112928090),(43 113846970),(44 114120810),(45 113923260),(46 112810470),(47 111214184),(48 109220760),(49 106928220),(50 104427750),(51 101631160),(52 98683736),(53 95427680),(54 91731370),(55 88633896),(56 85490470),(57 82615200),(58 79976360),(59 77582620),(60 75445064),(61 73653050),(62 72545350),(63 71405896),(64 70319320),(65 69583110),(66 69047880),(67 68811970),(68 69166140),(69 69705620),(70 70720890),(71 72174320),(72 73879940),(73 75704370),(74 77410650),(75 79227576),(76 80962470),(77 82461690),(78 83953850),(79 85475384),
(1 15300.997),(2 23088.682),(3 27728.658),(4 28719.313),(5 30414.82),(6 30806.727),(7 31816.902),(8 32615.625),(9 32234.006),(10 33746.063),(11 34731.29),(12 35945.46),(13 36529.95),(14 37716.7),(15 39414.914),(16 39572.8),(17 39034.59),(18 38641.61),(19 39558.293),(20 40339.16),(21 40939.79),(22 40758.813),(23 40469.57),(24 41654.4),(25 41780.18),(26 41891.88),(27 41220.12),(28 40772.418),(29 41529.684),(30 42088.098),(31 42581.047),(32 42937.28),(33 43213.09),(34 43103.703),(35 43238.63),(36 43307.137),(37 43441.914),(38 43892.348),(39 45028.895),(40 45820.42),(41 47135.945),(42 46950.434),(43 46193.313),(44 46296.824),(45 46806.703),(46 47400.85),(47 48416.676),(48 49801.37),(49 50515.086),(50 50811.117),(51 50076.324),(52 49688.7),(53 50155.133),(54 50733.24),(55 51275.355),(56 51437.164),(57 52199.914),(58 52210.97),(59 52209.98),(60 52865.836),(61 54316.375),(62 54712.1),(63 56327.777),(64 55730.85),(65 56492.3),(66 56772.832),(67 56819.566),(68 56790.016),(69 56672.906),(70 57492.02),(71 57283.402),(72 57267.71),(73 56809.742),(74 56090.996),(75 56788.06),(76 56321.94),(77 56179.777),(78 55626.176),(79 55228.43),
(1 15101.212),(2 22928.33),(3 27144.984),(4 28326.09),(5 30155.068),(6 30737.252),(7 32464.088),(8 33017.844),(9 32744.852),(10 34230.59),(11 35137.47),(12 36551.68),(13 36920.043),(14 37934.95),(15 39506.207),(16 39935.43),(17 39285.516),(18 39544.066),(19 40604.14),(20 41270.16),(21 42005.23),(22 41936.42),(23 41703.086),(24 42184.523),(25 42931.742),(26 42538.867),(27 41975.164),(28 41378.94),(29 41518.38),(30 41664.42),(31 42331.484),(32 42522.25),(33 43208.65),(34 42998.742),(35 42809.656),(36 42331.754),(37 41930.285),(38 42716.363),(39 44835.95),(40 45782.133),(41 46295.613),(42 45666.52),(43 45569.754),(44 46824.496),(45 47169.01),(46 47320.344),(47 48712.152),(48 49207.63),(49 49102.957),(50 49515.66),(51 49394.766),(52 49118.08),(53 48988.07),(54 49821.41),(55 50104.758),(56 50510.55),(57 50453.082),(58 52030.547),(59 52165.605),(60 52474.813),(61 53151.996),(62 54747.754),(63 55514.895),(64 55772.42),(65 56139.344),(66 56421.285),(67 56659.508),(68 57632.727),(69 56749.492),(70 57955.656),(71 58006.805),(72 57706.668),(73 57729.49),(74 56863.754),(75 57696.47),(76 57466.313),(77 57281.324),(78 56893.64),(79 56779.258),
(1 14834.602),(2 22737.887),(3 26999.83),(4 28431.836),(5 30451.502),(6 31039.65),(7 32579.893),(8 32755.365),(9 33033.145),(10 34512.426),(11 35296.344),(12 35896.61),(13 36084.773),(14 37298.945),(15 39226.594),(16 39612.527),(17 39027.164),(18 39138.27),(19 39302.98),(20 40421.582),(21 41282.598),(22 40696.62),(23 40439.016),(24 40942.44),(25 41166.84),(26 41222.023),(27 40769.484),(28 40110.652),(29 40130.34),(30 40601.19),(31 41326.996),(32 41418.293),(33 41731.31),(34 41766.402),(35 41720.418),(36 41732.164),(37 42215.375),(38 43244.06),(39 44294.3),(40 45012.754),(41 45637.293),(42 45232.53),(43 45133.133),(44 45649.863),(45 46595.707),(46 47819.46),(47 47359.383),(48 47894.39),(49 48645.758),(50 48882.375),(51 48599.96),(52 48508.77),(53 49029.17),(54 50529.094),(55 50567.313),(56 51325.703),(57 51765.12),(58 51861.527),(59 51976.59),(60 52252.176),(61 53028.703),(62 53805.055),(63 54405.47),(64 55357.406),(65 55110.125),(66 55686.098),(67 55400.51),(68 56016.33),(69 56119.867),(70 56479.33),(71 56853.734),(72 56417.758),(73 56701.348),(74 56193.336),(75 56684.12),(76 56701.473),(77 56985.266),(78 56448.355),(79 56712.598),
(1 14555.973),(2 22482.45),(3 26769.78),(4 28055.477),(5 30454.508),(6 30801.744),(7 31919.164),(8 32162.2),(9 32588.992),(10 33749.883),(11 34977.25),(12 35340.766),(13 35169.848),(14 36407.715),(15 38101.375),(16 38416.105),(17 37927.844),(18 38014.08),(19 38239.563),(20 38762.15),(21 39983.594),(22 40115.32),(23 40762.12),(24 41416.33),(25 41636.777),(26 41284.453),(27 40745.176),(28 40715.83),(29 41173.58),(30 41706.473),(31 42490.582),(32 42674.535),(33 42377.434),(34 42585.254),(35 43163.28),(36 42507.145),(37 42981.164),(38 43490.66),(39 44114.75),(40 44861.44),(41 44797.13),(42 45250.035),(43 45361.51),(44 45979.83),(45 47144.242),(46 47919.68),(47 48014.566),(48 48745.832),(49 49394.496),(50 49483.086),(51 49107.605),(52 49001.215),(53 48952.234),(54 49565.58),(55 50564.89),(56 50892.906),(57 51440.7),(58 51485),(59 52144.652),(60 52304.86),(61 53108.453),(62 53944.363),(63 54341.113),(64 54364.152),(65 55329.504),(66 55674.61),(67 56052.2),(68 56240.79),(69 56866.996),(70 57738.426),(71 57413.926),(72 57028.44),(73 56982.32),(74 57811.055),(75 58924.277),(76 58452.906),(77 58913.99),(78 58850.242),(79 59489.66),
(1 14125.957),(2 21619.895),(3 25871.293),(4 26859.861),(5 29131.621),(6 29942.623),(7 30831.82),(8 31217.848),(9 31684.271),(10 32731.047),(11 33856.22),(12 33914.75),(13 33575.79),(14 34202.215),(15 36051.098),(16 36659.285),(17 36396.32),(18 36376.867),(19 36823.21),(20 37810.805),(21 38897.258),(22 38536.92),(23 38897.36),(24 39400.21),(25 39550.938),(26 39397.418),(27 38966.305),(28 39240.195),(29 39474.57),(30 39436.227),(31 39612.656),(32 40331.55),(33 39907.96),(34 40220.71),(35 40668.965),(36 41175.94),(37 41682.313),(38 41696.145),(39 42582.836),(40 43239.06),(41 43917.426),(42 43981),(43 43730.027),(44 44151.75),(45 45074.164),(46 45901.18),(47 46615.445),(48 47250.996),(49 47915.105),(50 47424.863),(51 47135.37),(52 47142.918),(53 47025.063),(54 47744.848),(55 48424.805),(56 49012.582),(57 49168.105),(58 49203.168),(59 49910.242),(60 50187.383),(61 51247.125),(62 51734.91),(63 52286.555),(64 51664.367),(65 52359.805),(66 53108.555),(67 52734.54),(68 53882.723),(69 53465.305),(70 54074.836),(71 54603.047),(72 53972.164),(73 53889.355),(74 54244.113),(75 55193.305),(76 55067.742),(77 55764.848),(78 55678.6),(79 56272.45),
(1 13748.552),(2 20908.133),(3 24990.406),(4 26136.307),(5 28157.617),(6 29069.799),(7 30202.313),(8 30079.928),(9 30283.896),(10 31375.25),(11 32606.049),(12 32464.115),(13 32301.822),(14 33207.91),(15 34727.42),(16 35399.98),(17 34871.12),(18 35188.887),(19 35688.25),(20 36624.098),(21 37303.3),(22 37350.902),(23 37810.184),(24 38594.098),(25 38877.176),(26 39047.31),(27 37943.066),(28 38077.527),(29 38595.79),(30 38520.297),(31 38298.723),(32 38810.844),(33 38773.26),(34 39311.313),(35 39058.8),(36 39530.918),(37 40193.65),(38 40441.023),(39 40991.94),(40 41327.77),(41 41792.484),(42 42040),(43 42560.297),(44 43109.97),(45 43656.68),(46 44582.496),(47 45028.484),(48 45752.906),(49 46325.004),(50 46275.52),(51 45534.754),(52 45380.24),(53 45784.613),(54 45938.55),(55 46106),(56 46782.45),(57 47199.566),(58 47276.97),(59 47484.324),(60 47313.375),(61 47709.074),(62 48479.03),(63 49351.406),(64 49067.297),(65 49727.7),(66 49699.066),(67 50088.652),(68 50668.426),(69 50878.73),(70 51863.137),(71 52339.027),(72 52135.965),(73 52288.02),(74 52445.176),(75 52960.375),(76 53405.19),(77 53727.17),(78 53644.484),(79 54303.37),
(1 13721.896),(2 20794.55),(3 24998.725),(4 26419.178),(5 28434.217),(6 29129.5),(7 30253.873),(8 30215.805),(9 30300.396),(10 31451.291),(11 32653.26),(12 32575.195),(13 32550.252),(14 33900.715),(15 35540.766),(16 35951.34),(17 35301.676),(18 35597.836),(19 36032.49),(20 36393.996),(21 37180.21),(22 36854.58),(23 37459.184),(24 38425.395),(25 38862.793),(26 38656.332),(27 38010.65),(28 37672.402),(29 37746.78),(30 37463.395),(31 37700.234),(32 37375.824),(33 37619.613),(34 38285.016),(35 38319.99),(36 38390.117),(37 39460.39),(38 40439.445),(39 40926.945),(40 41434.152),(41 42579.84),(42 43094.496),(43 44025.19),(44 43640.82),(45 43805.87),(46 45221.996),(47 45602.34),(48 45785.93),(49 47116.145),(50 46872.758),(51 45707.883),(52 45851.152),(53 45939.563),(54 45953.9),(55 46131.207),(56 46717.824),(57 47101.586),(58 47172.094),(59 47226.527),(60 47300.383),(61 47555.703),(62 48585.207),(63 49162.66),(64 49259.89),(65 49047.043),(66 49698.063),(67 49967.547),(68 50404.152),(69 50530.496),(70 51833.97),(71 51879.926),(72 52158.047),(73 52163.984),(74 52597.137),(75 52917.1),(76 53228.13),(77 53736.527),(78 53723.64),(79 53611.19),
(1 13310.34),(2 20025.809),(3 23421.705),(4 24646.244),(5 27039.904),(6 27876.324),(7 29405.332),(8 29662.117),(9 30015.174),(10 30931.846),(11 31686.285),(12 31891.738),(13 31945.602),(14 33306.605),(15 34710.41),(16 34988.59),(17 34543.367),(18 34525.41),(19 34459.305),(20 34778.3),(21 35190.223),(22 35450.945),(23 36375.625),(24 37062.086),(25 37651.668),(26 37276.324),(27 36696.207),(28 36888.887),(29 37161.25),(30 36407.293),(31 36267.523),(32 37359.895),(33 37538.777),(34 37184.875),(35 36818.008),(36 37224.418),(37 37954.867),(38 38322.62),(39 37980.523),(40 38427.504),(41 38641.43),(42 38958.086),(43 39391.4),(44 39835.285),(45 40665.875),(46 40997.57),(47 41180.766),(48 41831.387),(49 42391.39),(50 41733.594),(51 41725.55),(52 41938.902),(53 41564.453),(54 41665.12),(55 42475.563),(56 43753.285),(57 43637.016),(58 43628.207),(59 44169.22),(60 44101.04),(61 44734.152),(62 45395.957),(63 45739.496),(64 46360.156),(65 47328.637),(66 47182.402),(67 47386.97),(68 49100.258),(69 49204.953),(70 50680.43),(71 50883.215),(72 50407.7),(73 50925.305),(74 51225.777),(75 52272.266),(76 51697.23),(77 51966.06),(78 52008.57),(79 52036.58),
(1 12690.97),(2 19340.057),(3 22507.252),(4 23828.414),(5 26251.982),(6 27155.727),(7 28258.006),(8 28789.959),(9 29407.76),(10 30363.773),(11 30917.62),(12 30538.457),(13 30945.291),(14 32008.525),(15 33696.016),(16 33953.82),(17 33184.69),(18 32975.273),(19 33569.54),(20 33793.43),(21 33615.67),(22 33861.72),(23 34426.81),(24 35221.82),(25 35668.21),(26 35267.33),(27 34619.457),(28 35175.566),(29 35816.703),(30 35466.32),(31 35875.777),(32 35936.3),(33 35526.26),(34 35423.895),(35 35322.277),(36 35440.594),(37 36209.04),(38 36734.895),(39 37657.215),(40 37934.39),(41 38018.145),(42 38695.207),(43 39281.68),(44 39329.297),(45 39484.23),(46 40475.06),(47 40527.24),(48 40808.664),(49 40503.97),(50 40676.684),(51 40415.8),(52 40080.297),(53 40101.29),(54 40081.13),(55 40399.832),(56 40996.344),(57 41581.8),(58 41360.406),(59 41745.9),(60 42473.945),(61 42880.406),(62 43342.914),(63 43826.965),(64 44747.832),(65 45130.684),(66 45332.188),(67 45588.613),(68 45724.18),(69 46785.527),(70 47351.723),(71 48201.105),(72 47822.395),(73 48071.883),(74 48322.348),(75 49202.152),(76 48919.594),(77 48953.887),(78 48688.27),(79 48915.945),
(1 12043.112),(2 18836.29),(3 21917.906),(4 23214.146),(5 25163.064),(6 26334.479),(7 27134.137),(8 27392),(9 27844.096),(10 28329.37),(11 28873.611),(12 28672.541),(13 29598.06),(14 30771.46),(15 31590.125),(16 31232.22),(17 30250.955),(18 30698.564),(19 31135.492),(20 31642.771),(21 32249.723),(22 32240.324),(23 33035.1),(24 33888.57),(25 34083.004),(26 33620.496),(27 33312.59),(28 33797.402),(29 34674.285),(30 34400.996),(31 34522.03),(32 34955.188),(33 34573.78),(34 34623.375),(35 34654.96),(36 35024.344),(37 35503.676),(38 35629.336),(39 36301.85),(40 36400.65),(41 36444.19),(42 36443.273),(43 37002.527),(44 37399.086),(45 38054.67),(46 38731.984),(47 38750.652),(48 39164.836),(49 39586.67),(50 39595.793),(51 39600.582),(52 39891.64),(53 39393.016),(54 39483.18),(55 39598.46),(56 39945.906),(57 40257.62),(58 40233.938),(59 40391.86),(60 41045.402),(61 41236.383),(62 42169.902),(63 42535.57),(64 43302.87),(65 43615.15),(66 43853.477),(67 44085.383),(68 44348.75),(69 45357.813),(70 46311.32),(71 46927.64),(72 47195.625),(73 47345.516),(74 47843.305),(75 48299.69),(76 48264.375),(77 48335.813),(78 48009.613),(79 48423.535),
(1 12040.501),(2 19082.174),(3 21731.732),(4 22925.65),(5 24910.836),(6 26477.854),(7 26966.943),(8 26642.805),(9 27689.28),(10 28997.502),(11 29934.941),(12 29334.78),(13 29653.215),(14 30889.754),(15 31345.129),(16 30887.514),(17 30104.883),(18 30620.938),(19 31304.902),(20 32319.72),(21 32316.844),(22 32410.465),(23 33408.348),(24 34156.05),(25 34101.863),(26 34015.754),(27 34534.8),(28 35393.7),(29 36490.832),(30 36555.793),(31 36212.99),(32 35809.16),(33 35608.02),(34 35587.965),(35 35722.094),(36 36342.637),(37 36998.98),(38 37254.848),(39 37232.773),(40 37503.625),(41 38097.867),(42 38935.273),(43 39973.203),(44 39898.215),(45 40094.887),(46 40523.793),(47 40776.563),(48 41079.26),(49 40747.12),(50 40462.094),(51 40179.32),(52 40195.9),(53 40503.637),(54 40685.914),(55 40605.473),(56 39843.547),(57 40407.617),(58 40650.785),(59 40298.582),(60 40911.79),(61 41060.87),(62 41514.113),(63 42107.445),(64 42906.79),(65 43506.645),(66 43165.766),(67 43877.754),(68 44494.97),(69 44771.313),(70 46099.44),(71 46479.676),(72 46653.094),(73 47260.234),(74 47455.668),(75 47234.375),(76 46825.7),(77 47566.918),(78 47731.547),(79 48123.79),
(1 11665.636),(2 18871.613),(3 21490.625),(4 22379.094),(5 24046.895),(6 25161.822),(7 25708.113),(8 25626.941),(9 26235.67),(10 27627.418),(11 28807.605),(12 28573.555),(13 29488.455),(14 30510.123),(15 31128.635),(16 30342.01),(17 29480.596),(18 29897.422),(19 31339.207),(20 31824.918),(21 31712.766),(22 31990.424),(23 32442.018),(24 32927.594),(25 32975.184),(26 33006.164),(27 33531.09),(28 34224.38),(29 34758.887),(30 34433.8),(31 34676.61),(32 34469.28),(33 34240.95),(34 34500.41),(35 34397.23),(36 34939.26),(37 35635.965),(38 35722.742),(39 36065.938),(40 36410.344),(41 36756.434),(42 37023.082),(43 37140.313),(44 37408.324),(45 38260.13),(46 38908.555),(47 38737.918),(48 39067.504),(49 39317.47),(50 39258.87),(51 39310.582),(52 40002.97),(53 40165.227),(54 40362.977),(55 40388.277),(56 39693.93),(57 40214.164),(58 39710.242),(59 40334.043),(60 41009.973),(61 40650.344),(62 41266.098),(63 42113.414),(64 42553.24),(65 43027.566),(66 42955.684),(67 43506.87),(68 43729.586),(69 45108.125),(70 45282.785),(71 46425.25),(72 45876.67),(73 46824.28),(74 47325.68),(75 46945.137),(76 46476.875),(77 47449.496),(78 48016.496),(79 48411.055),
(1 11279.834),(2 18111.813),(3 20468.867),(4 21532.209),(5 23175.623),(6 24195.82),(7 24924.76),(8 24743.586),(9 25351.639),(10 26737.688),(11 27684.1),(12 27572.615),(13 28056.328),(14 28739.07),(15 29539.748),(16 29041.885),(17 28444.104),(18 28912.445),(19 30037.9),(20 30285.705),(21 30117.477),(22 30289.697),(23 30874.756),(24 31786.053),(25 32128.752),(26 32581.781),(27 33123.26),(28 33543.246),(29 33898.723),(30 33547.973),(31 33987.21),(32 33908.797),(33 33903.094),(34 33415.43),(35 32965.27),(36 33627.883),(37 34245.45),(38 34663.98),(39 34892.645),(40 35388.7),(41 36107.93),(42 36363.24),(43 37357.027),(44 37774.195),(45 37609.875),(46 37807.754),(47 37681.715),(48 38330.33),(49 38207.035),(50 38086.832),(51 38530.5),(52 37986.973),(53 37981.605),(54 38429.227),(55 38823.75),(56 38807.55),(57 38647.934),(58 39135.242),(59 39194.473),(60 39532.875),(61 39977.785),(62 40439.05),(63 40841.215),(64 41511.98),(65 41514.863),(66 42018.32),(67 41985.39),(68 42820.32),(69 43179.535),(70 43635.93),(71 44187.344),(72 44263.19),(73 44336.875),(74 44676.895),(75 44605.81),(76 44400.277),(77 45050.184),(78 45737.44),(79 45968.844),
(1 10859.642),(2 17522.09),(3 19677.063),(4 20592.16),(5 21800.822),(6 22601.166),(7 23385.762),(8 23540.865),(9 24309.303),(10 25458.785),(11 26331.557),(12 26350.92),(13 26933.932),(14 27659.865),(15 28374.023),(16 28122.514),(17 27356.072),(18 27800.617),(19 28498.111),(20 28996.076),(21 29009.55),(22 29201.57),(23 29679.9),(24 30708.01),(25 31017.588),(26 31417.713),(27 31570.086),(28 31460.14),(29 31786.03),(30 31619.617),(31 31830.07),(32 32482.68),(33 32780.723),(34 32746.082),(35 32699.078),(36 32680.81),(37 33446.953),(38 33898.83),(39 34097.063),(40 34589.09),(41 35052.805),(42 35835.867),(43 36261.29),(44 36378.125),(45 36759.695),(46 37034.28),(47 36843.035),(48 37125.793),(49 37092.36),(50 37608.1),(51 37556.543),(52 37758.84),(53 38291.508),(54 38704.55),(55 38892.92),(56 38332.332),(57 38896.027),(58 38649.2),(59 38625.09),(60 39664.055),(61 39310.508),(62 39726.992),(63 40341.426),(64 40460.574),(65 40632.33),(66 41211.234),(67 42125.996),(68 42059.12),(69 42109.79),(70 43325.414),(71 43032.895),(72 43922.137),(73 43740.688),(74 44016.2),(75 43934.336),(76 43993.137),(77 44851.156),(78 45321.27),(79 45500.957),
(1 10560.373),(2 16746.28),(3 18977.16),(4 20082.717),(5 21091.674),(6 22285.947),(7 22826.324),(8 22866.346),(9 23510.283),(10 24552.613),(11 25461.082),(12 25663.828),(13 26321.133),(14 26847.463),(15 27329.582),(16 27092.104),(17 26533.482),(18 27174.992),(19 27821.836),(20 28016.955),(21 28091.045),(22 28813.273),(23 29548.133),(24 29597.135),(25 29993.479),(26 30313.977),(27 30151.264),(28 30425.111),(29 30769.633),(30 30576.592),(31 31286.94),(32 32007.957),(33 32207.521),(34 31630.824),(35 31379.717),(36 31611.986),(37 32299.13),(38 32416.28),(39 32596.21),(40 32961.48),(41 33666.832),(42 34177.793),(43 34713.98),(44 35419.07),(45 36138.293),(46 36441.42),(47 36057.113),(48 36441.5),(49 36557.715),(50 36667.1),(51 36949.746),(52 37056.47),(53 37162.195),(54 37307.316),(55 37936.76),(56 38333.457),(57 38643.37),(58 38556.508),(59 39181.84),(60 38775.473),(61 39174.19),(62 39429),(63 39640.477),(64 40207.152),(65 40555.02),(66 40134.047),(67 40675.715),(68 41403.594),(69 42296.45),(70 42496.69),(71 43413.87),(72 43179.086),(73 43539.105),(74 43665.332),(75 43605.15),(76 43030.637),(77 44211.09),(78 44611.676),(79 45501.91),
(1 10522.45),(2 16823.313),(3 19000.033),(4 20128.186),(5 20990.447),(6 21989.03),(7 22417.084),(8 22321.201),(9 22738.701),(10 23643.434),(11 24152.408),(12 24407.809),(13 25476.37),(14 26255.113),(15 26582.803),(16 26058.867),(17 25420.68),(18 26193.719),(19 26892.4),(20 26758.63),(21 27047.19),(22 27504.57),(23 27833.547),(24 28149.861),(25 28081.764),(26 28287.498),(27 28621.777),(28 28419.691),(29 28394.238),(30 28774.639),(31 29107.68),(32 29921.379),(33 30457.357),(34 30401.959),(35 29968.959),(36 30349.768),(37 30838.957),(38 30942.803),(39 31245.262),(40 31687.64),(41 31969.86),(42 32837.3),(43 33367.414),(44 33897.043),(45 34138.06),(46 34581.113),(47 34475.117),(48 34961.73),(49 34800.84),(50 35112.977),(51 35526.387),(52 35818.76),(53 36326.188),(54 36528.516),(55 37095.668),(56 36894.086),(57 37001.945),(58 36954.19),(59 36842.332),(60 37297.082),(61 37986.848),(62 37607.168),(63 38022.895),(64 38169.066),(65 38166.637),(66 37775.746),(67 38073.594),(68 39763.055),(69 39928.43),(70 39811.285),(71 40466.008),(72 40810.523),(73 41325.715),(74 41559.285),(75 41565.46),(76 41205.496),(77 41827.68),(78 42356.742),(79 43145.055),
(1 10098.793),(2 16633.291),(3 18972.074),(4 20721.697),(5 21605.348),(6 22075.08),(7 22071.39),(8 21632.701),(9 22356.367),(10 23384.277),(11 24192.152),(12 24363.256),(13 25676.002),(14 26645.256),(15 26784.508),(16 26020.99),(17 25603.48),(18 26730.871),(19 27516.541),(20 27472.57),(21 28083.965),(22 28496.992),(23 29044.635),(24 29052.629),(25 28422.236),(26 28502.254),(27 28938.559),(28 28706.814),(29 28689.744),(30 28729.203),(31 29243.744),(32 30035.896),(33 30566.602),(34 30897.967),(35 30529.352),(36 30530.164),(37 30558.219),(38 30676.045),(39 30966.865),(40 31034.87),(41 31031.768),(42 31679.246),(43 32897.95),(44 33387.797),(45 33911.152),(46 33754.8),(47 33665.613),(48 34371.625),(49 34172.184),(50 34668.523),(51 35075.316),(52 35344.098),(53 35244.703),(54 35881.324),(55 35936.816),(56 35939.652),(57 36274.51),(58 36404.824),(59 37091.383),(60 37166.33),(61 36702.563),(62 36848.984),(63 37239.668),(64 37506.85),(65 37620.45),(66 37533.26),(67 37983.05),(68 38656.48),(69 39646.695),(70 39888.42),(71 40266.73),(72 40815.94),(73 41622.07),(74 41799.164),(75 41814.51),(76 41793.797),(77 42440.902),(78 43260.844),(79 43430.82),
(1 10216.1875),(2 16816.361),(3 19220.82),(4 20713.688),(5 21728.32),(6 22440.535),(7 22239.256),(8 21674.813),(9 22025.111),(10 23176.365),(11 23704.049),(12 23860.756),(13 24874.28),(14 25575.682),(15 25308.936),(16 24451.332),(17 24167.49),(18 25331.3),(19 25990.572),(20 26146.13),(21 26285.695),(22 26653.281),(23 27142.547),(24 27257.691),(25 26844.932),(26 26840.063),(27 27215.643),(28 26777.453),(29 26425.473),(30 26732.236),(31 27678.545),(32 28274.64),(33 29245.756),(34 29596.84),(35 29687.332),(36 29685.055),(37 29853.98),(38 29895.34),(39 30314.414),(40 30399.217),(41 30554.717),(42 30649.705),(43 31936.3),(44 32669.018),(45 33205.656),(46 33351.785),(47 33765.91),(48 34102.582),(49 33830.402),(50 34612.605),(51 35132.164),(52 35327.68),(53 35646.117),(54 35964.375),(55 36052.81),(56 36199.695),(57 36104.387),(58 35806.855),(59 36325.258),(60 36386.316),(61 36412.39),(62 36194.457),(63 36693.97),(64 36874.33),(65 37166.68),(66 37113.535),(67 37645.266),(68 37512.984),(69 38028.63),(70 38361.176),(71 38804.85),(72 39344.25),(73 39992.723),(74 39989.71),(75 40391.094),(76 40273.684),(77 40820.344),(78 41302.504),(79 41546.816),
