1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 688492.75),(2 2322457),(3 4744998.5),(4 7871810.5),(5 11900239),(6 16652667),(7 21872144),(8 27006618),(9 32492214),(10 37692940),(11 42669196),(12 47563548),(13 52210224),(14 57099372),(15 62871012),(16 68491944),(17 74867480),(18 82594370),(19 90009410),(20 97468776),(21 105793340),(22 113452670),(23 122147960),(24 131576760),(25 139673870),(26 148933810),(27 159410160),(28 169228000),(29 180570500),(30 192227120),(31 202580910),(32 216274190),(33 231478400),(34 247377300),(35 266880720),(36 285754080),(37 307838620),(38 329065860),(39 354379940),(40 376887400),(41 402609800),(42 425157920),(43 446194660),(44 465846940),(45 488358370),(46 507879400),(47 527862530),(48 551171600),(49 573633600),(50 594573250),(51 616816960),(52 635465660),(53 653125570),(54 667211200),(55 682421500),(56 692784830),(57 700445630),(58 704744450),(59 705383000),(60 702490240),(61 695802700),(62 685281400),(63 671821100),(64 660455500),(65 649461060),(66 635205440),(67 617187260),(68 601275300),(69 582269400),(70 562093400),(71 541497150),(72 520569600),(73 500826020),(74 481589660),(75 463562600),(76 446459260),(77 431001000),(78 416696420),(79 404182940),
(1 1082345),(2 2872100.3),(3 3644770.3),(4 3717204.3),(5 4046771.5),(6 4800140.5),(7 5470199.5),(8 5553933.5),(9 5279942),(10 5265851),(11 5735614),(12 6171143),(13 6145879),(14 5954535.5),(15 6025126),(16 6268251.5),(17 6332691),(18 6156695),(19 5980878),(20 5952485),(21 5974743),(22 5967404),(23 5950937),(24 5999527.5),(25 6107822),(26 6208697),(27 6310746),(28 6358637),(29 6376041),(30 6326234),(31 6209294),(32 6136962.5),(33 6234598.5),(34 6503397),(35 6828308),(36 7079746),(37 7213076.5),(38 7351660),(39 7616144.5),(40 7870789),(41 7799285),(42 7589970.5),(43 7609924),(44 7813128.5),(45 7945906),(46 7974152.5),(47 7838518.5),(48 7587758.5),(49 7630675),(50 7890932.5),(51 8015411),(52 8125858.5),(53 8253943),(54 8274796),(55 8325792),(56 8582374),(57 8946544),(58 9299986),(59 9596500),(60 9765534),(61 9847167),(62 9866035),(63 9650034),(64 9239872),(65 8991791),(66 9033710),(67 9100706),(68 8975117),(69 8658676),(70 8319118),(71 8137736.5),(72 8100477),(73 8003070.5),(74 7899805),(75 7945460.5),(76 8000995),(77 7771310),(78 7359819.5),(79 7238905.5),
(1 1071625),(2 2735484.8),(3 3385948.3),(4 3422811.3),(5 3644785),(6 4250476.5),(7 4767935),(8 4746061.5),(9 4454805.5),(10 4427079),(11 4744055.5),(12 5074560.5),(13 5140276),(14 4983529),(15 4975997.5),(16 5136995.5),(17 5196112.5),(18 5115649),(19 5038720),(20 5005536),(21 4907868.5),(22 4772558.5),(23 4714537.5),(24 4719180),(25 4809897),(26 4987567.5),(27 5134291),(28 5277715),(29 5458031.5),(30 5588846),(31 5636372),(32 5656757.5),(33 5736105.5),(34 5929642.5),(35 6211566),(36 6406890.5),(37 6456471.5),(38 6440040.5),(39 6504608.5),(40 6630509.5),(41 6758782),(42 6856678.5),(43 6878490),(44 6899931.5),(45 6990615),(46 7127099.5),(47 7008416),(48 6709316.5),(49 6657089),(50 6753266.5),(51 6764623.5),(52 6828300.5),(53 6902799),(54 6778068),(55 6635010.5),(56 6625178.5),(57 6769801.5),(58 7116802),(59 7501630),(60 7639353),(61 7650774),(62 7615786),(63 7417667),(64 7297044),(65 7461395),(66 7693209.5),(67 7738914),(68 7704223),(69 7644218.5),(70 7526466.5),(71 7427842.5),(72 7304167),(73 7048866.5),(74 6800148),(75 6722229.5),(76 6770787),(77 6776018.5),(78 6608702),(79 6518360.5),
(1 1118264.4),(2 2741219.3),(3 3223195.3),(4 3245433),(5 3483773.8),(6 3920044),(7 4289463),(8 4209157.5),(9 3873096.3),(10 3783129.5),(11 4006377),(12 4225963),(13 4191307),(14 3924188.8),(15 3813171.8),(16 3959767),(17 4079663),(18 4063827.8),(19 4014110.5),(20 3934205.5),(21 3835664.5),(22 3822814.5),(23 3895735.8),(24 3933192.5),(25 3980480),(26 4096343),(27 4219443),(28 4335218.5),(29 4453994),(30 4512353.5),(31 4502239),(32 4490253),(33 4537030),(34 4636324.5),(35 4773762),(36 4921326),(37 4986717),(38 4960861),(39 5081664),(40 5263576.5),(41 5345490),(42 5444196.5),(43 5593073),(44 5631984),(45 5616523.5),(46 5746632),(47 5787549),(48 5551144),(49 5474404.5),(50 5534119),(51 5435372.5),(52 5455381.5),(53 5514933),(54 5422830.5),(55 5372341.5),(56 5400510),(57 5396330.5),(58 5607949.5),(59 5968776.5),(60 5997751.5),(61 5791438),(62 5722214.5),(63 5670065),(64 5764317.5),(65 6160028.5),(66 6486037.5),(67 6499611),(68 6432461),(69 6333090),(70 6173348.5),(71 6105997.5),(72 6147143.5),(73 6020556.5),(74 5742284.5),(75 5548062),(76 5591097),(77 5704479),(78 5626310),(79 5507213),
(1 1170314.8),(2 2597261.5),(3 2760987.8),(4 2747133),(5 3004342.8),(6 3337710.5),(7 3555728.8),(8 3382321),(9 3119252.8),(10 3173955.5),(11 3410719),(12 3539924.3),(13 3432123.8),(14 3260602),(15 3356961.8),(16 3550543.5),(17 3571128.8),(18 3522101),(19 3513689.8),(20 3494619.5),(21 3428029.8),(22 3477226.3),(23 3614391.8),(24 3622212.8),(25 3652384),(26 3737183),(27 3752445.5),(28 3736475),(29 3738950.8),(30 3742627.3),(31 3741968),(32 3793880.8),(33 3867318.3),(34 3942299.5),(35 4092518.3),(36 4227102),(37 4262780),(38 4291898),(39 4406853),(40 4416174.5),(41 4344467),(42 4477969.5),(43 4735064.5),(44 4703592.5),(45 4542932.5),(46 4718939),(47 4843515),(48 4688309),(49 4786228.5),(50 4938167.5),(51 4790041),(52 4705471.5),(53 4791100),(54 4794269),(55 4835559),(56 4746843),(57 4478603.5),(58 4581050),(59 4930569.5),(60 4836858.5),(61 4468329.5),(62 4457383),(63 4506018),(64 4480689),(65 4634952.5),(66 4832272),(67 4933551),(68 4991180),(69 4800971),(70 4477310),(71 4417859.5),(72 4625099),(73 4636106),(74 4398711.5),(75 4255178),(76 4329711.5),(77 4413774.5),(78 4295630.5),(79 4208583.5),
(1 1115368.9),(2 2325494.3),(3 2350664.3),(4 2465159.3),(5 2758527.3),(6 2899534.3),(7 3017864.5),(8 2886606.8),(9 2674535.8),(10 2733546.3),(11 2920364.5),(12 2918974.3),(13 2746374),(14 2619403.3),(15 2747178.8),(16 2951970),(17 2997936.3),(18 2984485.5),(19 3020088.3),(20 3033310.3),(21 2949922.3),(22 2910244),(23 2919517),(24 2901039.5),(25 2975369),(26 3068736.5),(27 3058970.8),(28 3047259.3),(29 3072078.8),(30 3074787.5),(31 3055434.8),(32 3129868.5),(33 3254810.8),(34 3294005.3),(35 3336004.5),(36 3481963),(37 3600392.8),(38 3588674.8),(39 3620791.3),(40 3620343.8),(41 3576238),(42 3720070.5),(43 4023791.8),(44 4034740),(45 3902516),(46 4212345.5),(47 4470552),(48 4295315),(49 4387581),(50 4673838.5),(51 4662580),(52 4671998),(53 4693267.5),(54 4597841.5),(55 4682235),(56 4723121),(57 4458024.5),(58 4471336.5),(59 4791678),(60 4810936.5),(61 4547485),(62 4612411),(63 4769761.5),(64 4677474),(65 4698761),(66 4833876),(67 4928420.5),(68 5053750),(69 4944532.5),(70 4597458.5),(71 4430872),(72 4507193),(73 4459587.5),(74 4273709.5),(75 4156868.3),(76 4127890),(77 4105614),(78 4029093.8),(79 4024508.3),
(1 1103908.8),(2 2153783),(3 2130062),(4 2384790.5),(5 2590630.3),(6 2543741.3),(7 2648203.8),(8 2606575),(9 2370183.8),(10 2355404),(11 2482620),(12 2514152),(13 2478668),(14 2456544.8),(15 2510904.3),(16 2581449.5),(17 2603721.5),(18 2590272.8),(19 2606165),(20 2611380),(21 2503186),(22 2453635.5),(23 2499447.3),(24 2533871),(25 2660171),(26 2755818),(27 2744853.3),(28 2749475),(29 2808637.5),(30 2835565.5),(31 2859695.5),(32 2969400),(33 3059262.3),(34 3040209),(35 3074007.8),(36 3232045.3),(37 3284506.5),(38 3225931),(39 3215255.5),(40 3231173.8),(41 3171283.5),(42 3196797.3),(43 3413141.5),(44 3491787.5),(45 3420045.5),(46 3626801.3),(47 3733116),(48 3610848.5),(49 3826691),(50 3961872.8),(51 3755011.8),(52 3812912.5),(53 3940327.8),(54 3838803.5),(55 4012564.8),(56 4176620.8),(57 3896041.8),(58 3865435.3),(59 4143860),(60 4117037.5),(61 3742181),(62 3752123.5),(63 3897498.5),(64 3784813.3),(65 3785729.5),(66 3814637.8),(67 3787029),(68 3901699.5),(69 3897362.8),(70 3630127.5),(71 3523279.3),(72 3667129.5),(73 3665786),(74 3591784.5),(75 3604985),(76 3625829.5),(77 3633502.5),(78 3601114),(79 3604526),
(1 956589.8),(2 1730860),(3 1656797.6),(4 1945952.9),(5 2090921.8),(6 2039141.3),(7 2181848.3),(8 2210231),(9 2068138.4),(10 2013912.3),(11 2115009.3),(12 2186412.5),(13 2188687.3),(14 2202476.5),(15 2279618.5),(16 2348847.5),(17 2340225.3),(18 2329322.5),(19 2329228.5),(20 2331969.8),(21 2282174.8),(22 2259797.3),(23 2277651.3),(24 2307993),(25 2455003.3),(26 2556400),(27 2543105.8),(28 2518747.8),(29 2545820.8),(30 2572165),(31 2579914.5),(32 2608170.5),(33 2683424.3),(34 2659331.8),(35 2629194),(36 2799022.8),(37 2923893),(38 2877772),(39 2879329.8),(40 2857725.5),(41 2854752.5),(42 2948995.3),(43 3186883.5),(44 3273300.5),(45 3035879),(46 3083084),(47 3287916),(48 3212216.5),(49 3314107.8),(50 3429801.8),(51 3295993.5),(52 3374100.8),(53 3518592.8),(54 3478848),(55 3609818.5),(56 3688037.3),(57 3545760.8),(58 3604780.8),(59 3750827.8),(60 3777933.8),(61 3633957.3),(62 3671500),(63 3719050.8),(64 3512966.3),(65 3517328.5),(66 3674728.3),(67 3673860.3),(68 3668413.5),(69 3664548.3),(70 3473769.8),(71 3314998.3),(72 3384553.5),(73 3361750.3),(74 3263489.3),(75 3238681),(76 3249300),(77 3287909),(78 3265552),(79 3259964),
(1 898980.44),(2 1530058.9),(3 1416578.8),(4 1728467.1),(5 1852246.6),(6 1777021),(7 1841326),(8 1839459.3),(9 1755529.9),(10 1735027.4),(11 1808823.3),(12 1863944.9),(13 1854706.6),(14 1845485.5),(15 1862306.8),(16 1919554.3),(17 1930723.3),(18 1947485.3),(19 1975645.3),(20 2014289.6),(21 2000712.6),(22 1975087.1),(23 1978595.6),(24 1964457.1),(25 2038134.9),(26 2121210.3),(27 2162490.5),(28 2217846),(29 2266027),(30 2289257.3),(31 2305215.5),(32 2326388.3),(33 2374450.3),(34 2417130.8),(35 2468575.5),(36 2570772),(37 2626095.5),(38 2613954.5),(39 2629672.8),(40 2597848.8),(41 2549538.3),(42 2512627.5),(43 2610754.3),(44 2741532),(45 2650327.3),(46 2722528.5),(47 2832074.5),(48 2727108),(49 2881727),(50 3051559.8),(51 2893348.3),(52 2879125.8),(53 3019859.5),(54 3122280.5),(55 3256716),(56 3227776.8),(57 3089537.3),(58 3192356),(59 3214902.8),(60 3194473.5),(61 3112732),(62 3131329.3),(63 3216750.8),(64 3112214.8),(65 3127619.3),(66 3253043.8),(67 3179233),(68 3102608.8),(69 3148615),(70 2975580.3),(71 2707889.8),(72 2737032.3),(73 2777597),(74 2639899.8),(75 2524160),(76 2525576.8),(77 2574558.8),(78 2504130.5),(79 2428864.8),
(1 849416.2),(2 1427796.1),(3 1342093),(4 1590046.6),(5 1680302.9),(6 1667656),(7 1721367.3),(8 1743450.6),(9 1734840.1),(10 1686401.1),(11 1714543),(12 1751700.5),(13 1795885.5),(14 1844329.9),(15 1866420.6),(16 1916241.1),(17 1883998.5),(18 1896673.5),(19 1946649.8),(20 1997863.4),(21 1949847.8),(22 1866576.3),(23 1858899),(24 1877455.1),(25 1958982.6),(26 2011796.9),(27 2066327.5),(28 2161070.8),(29 2186579),(30 2205290.3),(31 2244621.8),(32 2224048.3),(33 2265091.3),(34 2336011),(35 2368017.8),(36 2532594.5),(37 2588141),(38 2512251.3),(39 2515779),(40 2437604.8),(41 2447881),(42 2463604.8),(43 2462436),(44 2572720.8),(45 2479079),(46 2532287.3),(47 2649520.5),(48 2551461),(49 2602432.3),(50 2765514.8),(51 2797024),(52 2819089),(53 2820541.3),(54 2856313),(55 2936320.8),(56 2838632),(57 2769899.8),(58 2961856.5),(59 2930051.3),(60 2917112.8),(61 2883576),(62 2844607.5),(63 2940343.8),(64 2888251.3),(65 2764801.3),(66 2803392.5),(67 2788500.5),(68 2659225),(69 2666848.5),(70 2588609.3),(71 2368131.3),(72 2409278.8),(73 2476867),(74 2365908),(75 2283229.3),(76 2319468.3),(77 2369353.5),(78 2316501),(79 2309603.5),
(1 770271.2),(2 1247202.4),(3 1145160.8),(4 1315390.8),(5 1385736.8),(6 1405115.9),(7 1458804.6),(8 1464527.1),(9 1495669.6),(10 1514560),(11 1523026.1),(12 1510444.5),(13 1559021.6),(14 1620235),(15 1647739.9),(16 1747975.1),(17 1747127.3),(18 1758501),(19 1804158.5),(20 1830206.9),(21 1794589.8),(22 1725775.9),(23 1739969.1),(24 1780644.9),(25 1873938),(26 1938400.1),(27 1925986.8),(28 1922584),(29 1932811.5),(30 1968689.6),(31 2008323.4),(32 2047600),(33 2091059.9),(34 2085683.5),(35 2093980.1),(36 2188889.5),(37 2257259.3),(38 2255251.3),(39 2237943.5),(40 2210451.5),(41 2295136.3),(42 2316395.3),(43 2206526.3),(44 2266783.8),(45 2265641.3),(46 2239031.8),(47 2243263.8),(48 2189480.5),(49 2281948.8),(50 2336613),(51 2332893.3),(52 2356634),(53 2332400.8),(54 2345311.8),(55 2397996),(56 2391728),(57 2359077.5),(58 2469913.8),(59 2389914),(60 2384875),(61 2385696),(62 2303311.5),(63 2349241.8),(64 2319410.8),(65 2193533),(66 2259553.5),(67 2300867.8),(68 2210121),(69 2196125.5),(70 2148719.8),(71 1977754.4),(72 2008086.1),(73 2075324.3),(74 2008318.5),(75 1942632.5),(76 1976735.3),(77 2019683.8),(78 1964633.3),(79 1931188.3),
(1 696636.44),(2 1088459.8),(3 1053982.6),(4 1241546.1),(5 1293371.4),(6 1351130.6),(7 1384260.5),(8 1358106.9),(9 1409386.6),(10 1454111.5),(11 1479201.4),(12 1460689.8),(13 1501283.3),(14 1532426.3),(15 1504755.4),(16 1537684.3),(17 1504391.1),(18 1486123.3),(19 1515142.4),(20 1544238.4),(21 1544940.6),(22 1507418),(23 1507709.4),(24 1505713.1),(25 1567749.4),(26 1639810.3),(27 1677473.8),(28 1731529.8),(29 1762308.6),(30 1777835.9),(31 1815528.1),(32 1842259.5),(33 1906303.3),(34 1976538),(35 1943657.6),(36 2003530.1),(37 2083752.9),(38 2108368.8),(39 2163962.8),(40 2119826.5),(41 2162635.3),(42 2254803),(43 2221404),(44 2244392.3),(45 2165736),(46 2169397.3),(47 2233893.8),(48 2247396.5),(49 2250703.8),(50 2176109.5),(51 2191175.8),(52 2244637.8),(53 2191390.5),(54 2182068.3),(55 2195737.5),(56 2202320.8),(57 2185265.3),(58 2282168.8),(59 2193083.5),(60 2134175.8),(61 2085891),(62 2054859.8),(63 2059303.9),(64 2013499),(65 1926929.6),(66 1960035.9),(67 1999062.8),(68 1910045.1),(69 1877035.8),(70 1868483.5),(71 1741902.6),(72 1778196.1),(73 1814074.5),(74 1755028.8),(75 1686232.8),(76 1700641.8),(77 1747377.4),(78 1687778.1),(79 1654981.9),
(1 606780.2),(2 896808.4),(3 950256.7),(4 1120474.6),(5 1160344.6),(6 1230232.5),(7 1272175.5),(8 1275686.1),(9 1323101.8),(10 1373592.3),(11 1391875.8),(12 1358970.3),(13 1364719.6),(14 1373443.3),(15 1343563),(16 1362006),(17 1326291.8),(18 1350615.9),(19 1380946.3),(20 1388752.1),(21 1360531.3),(22 1294517.3),(23 1315821.1),(24 1345240.4),(25 1411534.6),(26 1493569.1),(27 1518887.5),(28 1521520.8),(29 1537673.3),(30 1558674.6),(31 1580876.3),(32 1608392.1),(33 1639512.4),(34 1630640.4),(35 1590805.8),(36 1624542.8),(37 1725016.1),(38 1791498.6),(39 1797811.3),(40 1778928.4),(41 1840754.9),(42 1935330.9),(43 1895776.8),(44 1886598.9),(45 1930682.1),(46 1997410.5),(47 1976248.1),(48 1877614),(49 1920321.8),(50 1923041.8),(51 1893225.1),(52 1923022.9),(53 1931138.5),(54 1948119.1),(55 1903971.3),(56 1944741),(57 1954391.5),(58 2016996.6),(59 1966425.6),(60 1964752.1),(61 1900220.8),(62 1847761.6),(63 1827419.5),(64 1804468.3),(65 1773415.9),(66 1792325.4),(67 1793541.8),(68 1764288),(69 1724938.5),(70 1668933),(71 1596496.1),(72 1653724.8),(73 1669144.1),(74 1652161.4),(75 1579954.9),(76 1553058),(77 1601458.9),(78 1538455.9),(79 1491731.3),
(1 556096.06),(2 764853.06),(3 837817.5),(4 977462.7),(5 1012024.2),(6 1101333.1),(7 1170214.8),(8 1218707.5),(9 1244427.4),(10 1249229.1),(11 1256274),(12 1249672.3),(13 1259254.8),(14 1310296.5),(15 1342493.3),(16 1364090),(17 1335128.3),(18 1345054.5),(19 1334732.8),(20 1318469.9),(21 1328375.9),(22 1290716.4),(23 1325381.8),(24 1371716.6),(25 1419869.9),(26 1457143),(27 1446080.4),(28 1453972.9),(29 1477906.6),(30 1489473.1),(31 1488867.8),(32 1491272.6),(33 1476700),(34 1459876.3),(35 1447947.6),(36 1478169.9),(37 1537982),(38 1561476.6),(39 1557073.1),(40 1534492.6),(41 1574862.5),(42 1674637.4),(43 1655151),(44 1673655.8),(45 1682425.5),(46 1711931.4),(47 1661118.9),(48 1617272.4),(49 1643357),(50 1643216.6),(51 1626345.1),(52 1634622.5),(53 1633249.5),(54 1669831),(55 1612919.6),(56 1621445.8),(57 1592636.3),(58 1615761.1),(59 1565788),(60 1582574.9),(61 1494999.9),(62 1494661),(63 1509187.4),(64 1475417),(65 1456325.4),(66 1456823.6),(67 1487270.4),(68 1495246.9),(69 1453975.3),(70 1430405.9),(71 1406204.3),(72 1494254.6),(73 1473952.6),(74 1468114.9),(75 1406035.8),(76 1377253),(77 1429738.3),(78 1377199.4),(79 1357634.9),
(1 559510.4),(2 713484.9),(3 828536.4),(4 956208.4),(5 977524.06),(6 1046957.75),(7 1122816.9),(8 1161295.5),(9 1174070.3),(10 1195198.8),(11 1202119.4),(12 1224964.8),(13 1247530.6),(14 1256062.3),(15 1249748.5),(16 1249072.9),(17 1179539),(18 1182612.9),(19 1186653.4),(20 1189722),(21 1227021.1),(22 1201470.3),(23 1214795.9),(24 1266974.6),(25 1331388.8),(26 1366776.3),(27 1374039),(28 1362962.5),(29 1344807.5),(30 1341712.3),(31 1361262.6),(32 1409971.8),(33 1426703.5),(34 1396546.1),(35 1356892.1),(36 1387148.8),(37 1456079.5),(38 1521229.4),(39 1537797.9),(40 1523964.3),(41 1555717.1),(42 1625984.4),(43 1607355.8),(44 1589801.3),(45 1610430.4),(46 1640982),(47 1628258.5),(48 1579301.4),(49 1604313.3),(50 1659805),(51 1653909),(52 1691920),(53 1708556.1),(54 1757198.8),(55 1673590.4),(56 1655609.8),(57 1656438.8),(58 1695062),(59 1595393.1),(60 1651334.4),(61 1572651.5),(62 1522383.6),(63 1503745.1),(64 1484800.6),(65 1464242.9),(66 1461838.9),(67 1488957),(68 1507632),(69 1474696.9),(70 1449179.6),(71 1404559.4),(72 1493400.9),(73 1445645.8),(74 1410992.1),(75 1360101.9),(76 1335334.1),(77 1375167.9),(78 1330484.6),(79 1314130.9),
(1 565754.2),(2 680027.2),(3 751386.5),(4 900970.1),(5 930166.75),(6 976335.06),(7 1067207.4),(8 1090141.1),(9 1091742.8),(10 1117229.1),(11 1113059.4),(12 1128584.6),(13 1141473.1),(14 1145075.6),(15 1149269),(16 1151310.1),(17 1118512.5),(18 1141964.5),(19 1146304.4),(20 1142414.6),(21 1182100.5),(22 1168488.6),(23 1181177.4),(24 1235810.8),(25 1291806.6),(26 1295203.1),(27 1262107),(28 1246793),(29 1255681.6),(30 1285181.8),(31 1288209.4),(32 1296220.9),(33 1312569.4),(34 1310285.5),(35 1331709.5),(36 1386180.4),(37 1417728.5),(38 1440924.9),(39 1468484.5),(40 1494621),(41 1498298),(42 1520974.6),(43 1503213.6),(44 1537363.8),(45 1570649.1),(46 1539682.6),(47 1519191),(48 1570776.4),(49 1564215.9),(50 1603185),(51 1643147.6),(52 1623273.9),(53 1619548.9),(54 1643995.1),(55 1567773.1),(56 1600551.5),(57 1612861.6),(58 1591942.8),(59 1524299),(60 1610806.9),(61 1537670.3),(62 1514297.4),(63 1477848.8),(64 1466597.6),(65 1469090.4),(66 1443534.9),(67 1461143.3),(68 1508962.6),(69 1480577.9),(70 1467779.6),(71 1415848.8),(72 1514663.9),(73 1447219.3),(74 1416146.3),(75 1399294.3),(76 1377671.6),(77 1407016.8),(78 1371014.9),(79 1354943.5),
(1 572670.25),(2 642792.7),(3 736702.56),(4 886124.75),(5 886353.3),(6 938432.8),(7 1025670.94),(8 1036629),(9 1042665.8),(10 1071465.5),(11 1047314.44),(12 1043194.5),(13 1032581.44),(14 1028183.8),(15 1020879.06),(16 1025943.56),(17 998056.5),(18 988935),(19 1006782.8),(20 1018152.2),(21 1045729.94),(22 1041623.56),(23 1068586.9),(24 1077394.1),(25 1086245.4),(26 1096774.6),(27 1102753),(28 1123545.3),(29 1121011.5),(30 1131933.6),(31 1141327.9),(32 1149501),(33 1163553.4),(34 1160609.9),(35 1183440.4),(36 1229337.4),(37 1250273.9),(38 1285065.9),(39 1275741.8),(40 1267818),(41 1267508.4),(42 1345980.6),(43 1311079.6),(44 1304689.6),(45 1345835.1),(46 1335421.4),(47 1337674.4),(48 1402842),(49 1369776.4),(50 1356209.9),(51 1349023.1),(52 1367389.6),(53 1367815),(54 1417293.5),(55 1360604.1),(56 1365172.3),(57 1363805),(58 1356432.6),(59 1287841),(60 1347924.4),(61 1285923.1),(62 1313233.8),(63 1271776.4),(64 1265246),(65 1300650),(66 1286272.6),(67 1319015.1),(68 1341928.5),(69 1314779.9),(70 1310887.6),(71 1243107.1),(72 1347553.6),(73 1261305.3),(74 1223314.4),(75 1228340),(76 1206128.9),(77 1223698),(78 1185115.5),(79 1160215.6),
(1 541213.9),(2 592060.94),(3 685190.1),(4 821473.8),(5 864749.7),(6 921795.3),(7 995400.5),(8 993818.94),(9 989905.06),(10 1010937.3),(11 993820),(12 1007989.2),(13 1011296.6),(14 998320.3),(15 996715.1),(16 1003945),(17 983192.4),(18 970378.56),(19 985044.6),(20 1006264.6),(21 1011570.1),(22 980706.2),(23 997335.75),(24 1041533.9),(25 1064246),(26 1086460.6),(27 1080257.6),(28 1067477.4),(29 1076956.9),(30 1118354.8),(31 1145259.8),(32 1144811),(33 1155739),(34 1165617.6),(35 1192442.4),(36 1253556.9),(37 1299637.6),(38 1316906.6),(39 1287317),(40 1307904.1),(41 1314862),(42 1337162),(43 1316962.6),(44 1362886.4),(45 1382117.4),(46 1412091.1),(47 1376579.5),(48 1402498.3),(49 1393430.8),(50 1393688.6),(51 1392264.1),(52 1362330.6),(53 1361900.5),(54 1381378.8),(55 1311676.3),(56 1317225),(57 1301127),(58 1291399),(59 1226645),(60 1260148.1),(61 1232617.4),(62 1256113.9),(63 1242245.4),(64 1251532.6),(65 1266559.4),(66 1244876.3),(67 1278686.6),(68 1287537.3),(69 1250874.8),(70 1272212.4),(71 1189799.5),(72 1286047.1),(73 1202046.6),(74 1186910.4),(75 1208901.1),(76 1198597.5),(77 1199873.4),(78 1176716.6),(79 1154601.8),
