1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 804108),(2 2892562),(3 6133662.5),(4 10046876),(5 14117093),(6 18094128),(7 21990826),(8 25542960),(9 28313320),(10 30673066),(11 33013278),(12 35473940),(13 38249610),(14 41123020),(15 44353764),(16 48406720),(17 53351440),(18 59329040),(19 66023628),(20 73757740),(21 80886090),(22 88410320),(23 97156540),(24 105422940),(25 114157770),(26 123730456),(27 133150710),(28 142803060),(29 152946740),(30 162443920),(31 171832300),(32 181821940),(33 191080690),(34 200745340),(35 211291310),(36 221594940),(37 231903020),(38 242151680),(39 252250800),(40 263303300),(41 273194460),(42 283043840),(43 293087000),(44 302560670),(45 311903360),(46 320959460),(47 329783580),(48 338242620),(49 346423460),(50 354178430),(51 361809300),(52 368758370),(53 376030300),(54 383257600),(55 390236770),(56 397532900),(57 405235500),(58 413850880),(59 423216900),(60 433607260),(61 444843520),(62 455737250),(63 466978530),(64 478323170),(65 490807200),(66 503275260),(67 514690800),(68 526736500),(69 539343400),(70 551147260),(71 560338240),(72 569314900),(73 576660540),(74 582574140),(75 587249300),(76 590135040),(77 591917100),(78 592153000),(79 590582460),
(1 394003.1),(2 1469392.1),(3 2980773.5),(4 4588793),(5 5958616.5),(6 6877616),(7 7456139),(8 7850231),(9 8223424),(10 8778589),(11 9512409),(12 10400749),(13 11374965),(14 12330560),(15 13169973),(16 13854413),(17 14337852),(18 14593169),(19 14597785),(20 14421203),(21 14220714),(22 14046758),(23 13904871),(24 13739150),(25 13533724),(26 13371933),(27 13362212),(28 13461714),(29 13590045),(30 13719790),(31 13856185),(32 14046193),(33 14276984),(34 14499808),(35 14633686),(36 14624473),(37 14432006),(38 14107933),(39 13698329),(40 13271775),(41 12901487),(42 12642176),(43 12554029),(44 12676330),(45 12988262),(46 13448072),(47 13978955),(48 14471012),(49 14838083),(50 15007786),(51 15049518),(52 14991890),(53 14916395),(54 14942962),(55 15232033),(56 15863839),(57 16674742),(58 17429950),(59 17782848),(60 17680570),(61 17263026),(62 16898444),(63 16835568),(64 17105042),(65 17589250),(66 17896478),(67 18088538),(68 18241916),(69 18309488),(70 18218046),(71 17981258),(72 17615580),(73 17179404),(74 16735878),(75 16413209),(76 16276694),(77 16307158),(78 16430300),(79 16566259),
(1 325467.53),(2 1202434.4),(3 2387049.8),(4 3598458),(5 4652216.5),(6 5494101.5),(7 6219649.5),(8 6851575.5),(9 7489548),(10 8182573.5),(11 8902800),(12 9651313),(13 10417541),(14 11155005),(15 11795792),(16 12270877),(17 12538961),(18 12576336),(19 12376987),(20 12053717),(21 11716347),(22 11408653),(23 11184550),(24 11016924),(25 10889980),(26 10840217),(27 10903198),(28 11038033),(29 11183639),(30 11319320),(31 11431025),(32 11526901),(33 11580915),(34 11530060),(35 11329241),(36 11011677),(37 10612109),(38 10197496),(39 9826352),(40 9535399),(41 9354368),(42 9324581),(43 9432952),(44 9681655),(45 10057342),(46 10508421),(47 10985178),(48 11408157),(49 11715803),(50 11880365),(51 11959133),(52 12003520),(53 12064884),(54 12245400),(55 12588627),(56 13068195),(57 13553257),(58 13950133),(59 14048005),(60 13872497),(61 13582459),(62 13318299),(63 13134632),(64 13159629),(65 13431280),(66 13740053),(67 13879393),(68 13808928),(69 13738655),(70 13741211),(71 13783668),(72 13830549),(73 13854188),(74 13855091),(75 13900717),(76 14071945),(77 14354168),(78 14677169),(79 14956780),
(1 256535.64),(2 906354.9),(3 1705811.6),(4 2495025),(5 3205018.5),(6 3872478.5),(7 4567334.5),(8 5261798.5),(9 5925234),(10 6574807),(11 7182759.5),(12 7760640.5),(13 8271163.5),(14 8656536),(15 8889927),(16 8964060),(17 8947290),(18 8859214),(19 8697020),(20 8484915),(21 8266052),(22 8144171),(23 8184427.5),(24 8305085.5),(25 8398489),(26 8471823),(27 8624488),(28 8843744),(29 9076418),(30 9240518),(31 9345242),(32 9403611),(33 9413331),(34 9357968),(35 9243169),(36 9114715),(37 8966388),(38 8808315),(39 8697628),(40 8627844),(41 8629670),(42 8692195),(43 8777086),(44 8864927),(45 8954672),(46 9040873),(47 9115983),(48 9175665),(49 9196255),(50 9182891),(51 9192185),(52 9267580),(53 9468952),(54 9806909),(55 10253075),(56 10743290),(57 11179057),(58 11512884),(59 11636495),(60 11607228),(61 11550250),(62 11525082),(63 11535905),(64 11642931),(65 11917499),(66 12225239),(67 12418194),(68 12501307),(69 12545915),(70 12710685),(71 13019891),(72 13436326),(73 13849166),(74 14087204),(75 14204416),(76 14225390),(77 14218397),(78 14175767),(79 14086948),
(1 267865.75),(2 910773.94),(3 1641173.1),(4 2290255.3),(5 2843497.3),(6 3367213.5),(7 3964152),(8 4554354.5),(9 5033946.5),(10 5437727.5),(11 5797135.5),(12 6159291.5),(13 6484711.5),(14 6692285),(15 6794504.5),(16 6834686.5),(17 6882073.5),(18 6952953.5),(19 7004827.5),(20 7011512.5),(21 6960148),(22 6977072.5),(23 7134144.5),(24 7359019.5),(25 7544967.5),(26 7688999),(27 7846654),(28 8011431.5),(29 8134576.5),(30 8194909),(31 8244237),(32 8279442),(33 8288048),(34 8223668),(35 8133358),(36 8062100.5),(37 7999319.5),(38 7917593),(39 7857333),(40 7772716),(41 7697526),(42 7651684),(43 7621412),(44 7597636),(45 7590677),(46 7600310.5),(47 7631270),(48 7692883),(49 7763883.5),(50 7859271),(51 8017491),(52 8261014.5),(53 8633180),(54 9119249),(55 9666237),(56 10164881),(57 10580621),(58 10836467),(59 10948028),(60 10971031),(61 10967724),(62 10939027),(63 10912461),(64 10949354),(65 11071081),(66 11155917),(67 11151425),(68 11026252),(69 10986710),(70 11094136),(71 11374134),(72 11759046),(73 12042167),(74 12060385),(75 11837546),(76 11596829),(77 11457957),(78 11404703),(79 11345134),
(1 287032.63),(2 963431.2),(3 1646262.1),(4 2145664.3),(5 2557415.8),(6 3053200.3),(7 3642844.5),(8 4133238.5),(9 4427399.5),(10 4595274),(11 4777002),(12 5046163),(13 5302016),(14 5407671),(15 5398571.5),(16 5327785),(17 5298083.5),(18 5406750),(19 5587306.5),(20 5738142),(21 5806938),(22 5924927),(23 6192072.5),(24 6534712.5),(25 6803266),(26 6939282),(27 6984466.5),(28 6993331),(29 6960840.5),(30 6911373),(31 6861858.5),(32 6822674),(33 6781693),(34 6722701),(35 6701330),(36 6663841),(37 6570588),(38 6411428.5),(39 6225157.5),(40 6053015),(41 5944780),(42 5932466.5),(43 5992290),(44 6073379),(45 6129538),(46 6160536.5),(47 6211972),(48 6356132.5),(49 6624177),(50 6983864.5),(51 7383651.5),(52 7710644),(53 7951514),(54 8130582.5),(55 8341673),(56 8588130),(57 8811157),(58 8993428),(59 9118936),(60 9178524),(61 9224583),(62 9293111),(63 9312103),(64 9266766),(65 9221233),(66 9254097),(67 9320942),(68 9324273),(69 9273970),(70 9232064),(71 9295312),(72 9378138),(73 9335540),(74 9121846),(75 8865895),(76 8677466),(77 8604329),(78 8610322),(79 8604890),
(1 322018.3),(2 1016535.4),(3 1584154.6),(4 1878100.3),(5 2158486.3),(6 2649721.8),(7 3289788.3),(8 3818406.8),(9 4125228.3),(10 4306271),(11 4578216.5),(12 4953290.5),(13 5276090),(14 5454161),(15 5434161.5),(16 5255185),(17 5111345),(18 5134326.5),(19 5263781.5),(20 5370573),(21 5360683.5),(22 5378785.5),(23 5582361.5),(24 5922120),(25 6232075.5),(26 6427637),(27 6542745),(28 6616605),(29 6629596.5),(30 6583704.5),(31 6505446.5),(32 6393694.5),(33 6253835.5),(34 6104978.5),(35 5985683),(36 5855265.5),(37 5720696.5),(38 5574008),(39 5455870),(40 5398781.5),(41 5405325),(42 5474533),(43 5598710),(44 5722032.5),(45 5839953.5),(46 5950662),(47 6089053),(48 6260086),(49 6449653.5),(50 6627634),(51 6780364.5),(52 6911667.5),(53 7102446),(54 7378587.5),(55 7643894.5),(56 7768110),(57 7712371.5),(58 7658409.5),(59 7669246.5),(60 7728638.5),(61 7788189),(62 7723784.5),(63 7518770.5),(64 7268564.5),(65 7131073.5),(66 7198459),(67 7356462),(68 7441798),(69 7383971),(70 7278145),(71 7255832.5),(72 7352400),(73 7425353.5),(74 7362922.5),(75 7219895),(76 7096420.5),(77 7018615),(78 6951678.5),(79 6846274.5),
(1 367058.1),(2 1111005.3),(3 1643513.5),(4 1829189.6),(5 2050012.1),(6 2559989),(7 3254244.8),(8 3835457.5),(9 4127180.5),(10 4274077),(11 4503680),(12 4873662.5),(13 5236310),(14 5393890.5),(15 5260105.5),(16 4984956.5),(17 4802106.5),(18 4858999),(19 5060948),(20 5191427),(21 5170539),(22 5152131),(23 5274158),(24 5482799),(25 5646862.5),(26 5706414.5),(27 5698191.5),(28 5677566),(29 5638126),(30 5585450),(31 5548303.5),(32 5545535),(33 5555298),(34 5572619),(35 5607248.5),(36 5668133),(37 5703731),(38 5700456.5),(39 5681083),(40 5656254),(41 5653546.5),(42 5692503.5),(43 5757859.5),(44 5818530.5),(45 5859564.5),(46 5864496),(47 5855885),(48 5846447.5),(49 5826842.5),(50 5798710),(51 5801769),(52 5911870),(53 6184783.5),(54 6531156.5),(55 6775588),(56 6758847),(57 6591650.5),(58 6523896.5),(59 6644119),(60 6835386.5),(61 6912581),(62 6791822.5),(63 6564594),(64 6380227.5),(65 6356889),(66 6544202.5),(67 6808622.5),(68 6938575),(69 6860437.5),(70 6738838.5),(71 6714851.5),(72 6768325.5),(73 6777818.5),(74 6676352),(75 6533605),(76 6426724.5),(77 6355148.5),(78 6266721),(79 6129723.5),
(1 408210.03),(2 1220091.3),(3 1746452.1),(4 1828993.9),(5 1938123.1),(6 2409305.8),(7 3131948.5),(8 3742500),(9 4063105.5),(10 4161357.5),(11 4322563),(12 4593179.5),(13 4787992),(14 4840161.5),(15 4706101),(16 4409010),(17 4151756.5),(18 4108075.8),(19 4219224),(20 4288300.5),(21 4195703),(22 4069509.8),(23 4074248.3),(24 4205623),(25 4342998),(26 4409048),(27 4418996.5),(28 4426621.5),(29 4443875.5),(30 4474307.5),(31 4550451),(32 4636589),(33 4653052.5),(34 4647585),(35 4669228),(36 4691833),(37 4677928.5),(38 4623704),(39 4571340.5),(40 4544540.5),(41 4559325),(42 4593773),(43 4636119.5),(44 4661888),(45 4677174),(46 4709117),(47 4797330),(48 4930301),(49 5044815.5),(50 5070571.5),(51 5044408),(52 5047015),(53 5170509.5),(54 5434344),(55 5631788.5),(56 5601951),(57 5405104),(58 5313239),(59 5477728),(60 5757935.5),(61 5911695.5),(62 5846015),(63 5725166),(64 5702324.5),(65 5773458.5),(66 5943475.5),(67 6120839),(68 6206540.5),(69 6087991),(70 5934348.5),(71 5959162),(72 6104855),(73 6187697),(74 6105249),(75 5972064),(76 5881057.5),(77 5775300),(78 5597243.5),(79 5394200.5),
(1 489261.03),(2 1424541.8),(3 1944679),(4 1931246.5),(5 1994539),(6 2517792.8),(7 3319104.8),(8 3965782),(9 4226898.5),(10 4258896),(11 4325858.5),(12 4452447),(13 4598297),(14 4670024),(15 4512123.5),(16 4159734.5),(17 3877311.5),(18 3881632),(19 4083253),(20 4194173),(21 4114662.5),(22 4028647),(23 4083391),(24 4246389.5),(25 4383817),(26 4433879),(27 4441833.5),(28 4499060.5),(29 4603823),(30 4701511),(31 4791449.5),(32 4838087.5),(33 4812908),(34 4789050.5),(35 4780718),(36 4780724),(37 4740563.5),(38 4653010.5),(39 4557269),(40 4481710),(41 4440838),(42 4448474),(43 4507236.5),(44 4585295.5),(45 4664577),(46 4746309.5),(47 4850652),(48 4993661),(49 5103731),(50 5125537),(51 5075435),(52 5055465),(53 5201247),(54 5504410),(55 5713320),(56 5666860.5),(57 5520811),(58 5526308),(59 5734098),(60 5984013.5),(61 6097575),(62 6041639),(63 5943051.5),(64 5900479.5),(65 5984198.5),(66 6170813),(67 6318706.5),(68 6306719),(69 6173144),(70 6139963.5),(71 6255021),(72 6339206),(73 6247254.5),(74 6030124),(75 5891348),(76 5883076),(77 5846517),(78 5688210),(79 5515415),
(1 448199.13),(2 1244146.9),(3 1599288.5),(4 1510986),(5 1539782.8),(6 1941019.5),(7 2517852),(8 2962872.3),(9 3125582.3),(10 3141876),(11 3198107),(12 3337713.8),(13 3508211.5),(14 3634785.3),(15 3620219.3),(16 3475123.5),(17 3351943.3),(18 3395886.3),(19 3514375),(20 3522856.8),(21 3436478.5),(22 3372973.5),(23 3404930),(24 3480163.5),(25 3529497.8),(26 3549896.8),(27 3588034.3),(28 3691367),(29 3799687.3),(30 3859331),(31 3904780),(32 3924888.3),(33 3892951.3),(34 3857608.3),(35 3869458.3),(36 3926667.3),(37 3976660.8),(38 3978586.5),(39 3930587.8),(40 3870135.3),(41 3869997.8),(42 3974586.8),(43 4150971.8),(44 4274560),(45 4280025.5),(46 4191469),(47 4153754.5),(48 4271425.5),(49 4453819),(50 4536828),(51 4470697),(52 4417819.5),(53 4564994.5),(54 4884535),(55 5129068.5),(56 5097247),(57 4927005.5),(58 4889695),(59 5072232),(60 5271822),(61 5273030),(62 5130071.5),(63 5007997.5),(64 4994246),(65 5095418.5),(66 5176271.5),(67 5173493),(68 5099752.5),(69 5028572.5),(70 5087310.5),(71 5245740),(72 5277743),(73 5086405),(74 4832760),(75 4726948.5),(76 4740921.5),(77 4662917),(78 4447542),(79 4223681),
(1 435582.72),(2 1195387.6),(3 1531374),(4 1476129.4),(5 1534742),(6 1924227.6),(7 2459610),(8 2864424.8),(9 2991542.8),(10 2977317),(11 2987855.8),(12 3038878.8),(13 3149511.3),(14 3255640.3),(15 3222662.8),(16 3040310.3),(17 2877321),(18 2907759.5),(19 3041452),(20 3075415.8),(21 3000912),(22 2948193.8),(23 2985137.3),(24 3046482.3),(25 3075962),(26 3081292),(27 3091195.3),(28 3162986),(29 3261661.3),(30 3319081.8),(31 3385743),(32 3452871.8),(33 3477704.3),(34 3520280.5),(35 3577363.8),(36 3633549.5),(37 3658094.5),(38 3628123.3),(39 3591356.5),(40 3572114),(41 3597762),(42 3672301.3),(43 3759528.8),(44 3789412),(45 3738923.5),(46 3659784.8),(47 3669386.8),(48 3813192.8),(49 3995553.8),(50 4056861.3),(51 3979114),(52 3912340),(53 4031701.5),(54 4330716.5),(55 4519945),(56 4404251.5),(57 4163828),(58 4130061.3),(59 4329750),(60 4428138),(61 4256120),(62 4059842.8),(63 4049761),(64 4134022.5),(65 4224176),(66 4281646.5),(67 4280017.5),(68 4266400),(69 4272009),(70 4339273.5),(71 4422556),(72 4386045.5),(73 4210031),(74 4020376.8),(75 3965855),(76 3987462.8),(77 3907662.8),(78 3718457.3),(79 3591645.3),
(1 388308.4),(2 1038106.9),(3 1286327.5),(4 1220558.1),(5 1288719.1),(6 1624443.9),(7 2057927.8),(8 2356883.8),(9 2436084.5),(10 2431349),(11 2486454),(12 2622731.8),(13 2772589),(14 2839643.5),(15 2792809),(16 2668944),(17 2609413.3),(18 2685602),(19 2787335.8),(20 2771428.8),(21 2678787.8),(22 2635780.3),(23 2679195.8),(24 2724209.5),(25 2726991.8),(26 2704496.8),(27 2715324.5),(28 2798912),(29 2885659.3),(30 2913344),(31 2976625.5),(32 3057230),(33 3095523.8),(34 3122695.5),(35 3158463),(36 3220875.5),(37 3285888.8),(38 3338169.5),(39 3368281),(40 3380083.5),(41 3401692.5),(42 3464451.3),(43 3562258),(44 3617410.5),(45 3583651.5),(46 3507374.8),(47 3513415),(48 3653701.3),(49 3805047.5),(50 3809826.8),(51 3694639.8),(52 3643729.3),(53 3759261.3),(54 3930380.5),(55 3954562.8),(56 3763775),(57 3526270.5),(58 3492059),(59 3662627.8),(60 3747008.5),(61 3618472.3),(62 3485103),(63 3522706.3),(64 3655302.3),(65 3713079.3),(66 3633750.3),(67 3520046.5),(68 3460690.3),(69 3496747.3),(70 3557195),(71 3577140.5),(72 3528388.3),(73 3388387.3),(74 3229682.8),(75 3195268),(76 3246907.3),(77 3203713),(78 3056267.5),(79 2970345),
(1 307084.88),(2 798393.3),(3 960145.7),(4 914152.2),(5 1001811.06),(6 1249712.1),(7 1520347.9),(8 1698701.4),(9 1733137.5),(10 1741953.5),(11 1823451.5),(12 1906854.5),(13 1953515.4),(14 1971359.5),(15 1946943.1),(16 1891453.6),(17 1868563.8),(18 1925408.4),(19 2000666.4),(20 1996320.9),(21 1949097.1),(22 1955224),(23 2024990.9),(24 2075411),(25 2070859.8),(26 2053333.3),(27 2082190.5),(28 2167273.8),(29 2257915),(30 2319645.5),(31 2423315.8),(32 2542944),(33 2614043.3),(34 2660765.8),(35 2695613),(36 2742271),(37 2807857.8),(38 2861597),(39 2888517.8),(40 2893674.5),(41 2913599.3),(42 2960707.3),(43 3027203.5),(44 3075302.8),(45 3059647.5),(46 3012804.3),(47 3015557),(48 3110914.5),(49 3209587.8),(50 3206758),(51 3112292),(52 3046093.3),(53 3068704.3),(54 3132927),(55 3104779),(56 2959711),(57 2832207),(58 2833860.8),(59 2957140.8),(60 3009160.3),(61 2884160.3),(62 2754487),(63 2805342.3),(64 2924926.3),(65 2930622.3),(66 2843819.8),(67 2814894.5),(68 2849715),(69 2915283),(70 2930180.5),(71 2881581.3),(72 2845112.5),(73 2805110),(74 2736769.8),(75 2682428.3),(76 2669163.8),(77 2633761.5),(78 2571657.5),(79 2558993.5),
(1 295184.56),(2 740608.1),(3 865511.8),(4 863143.4),(5 1026302.9),(6 1275662.9),(7 1496301.9),(8 1662311.9),(9 1718853),(10 1721230),(11 1738913.8),(12 1785001.4),(13 1840511.3),(14 1845455.3),(15 1815563.9),(16 1803632.1),(17 1861179),(18 1973316.3),(19 2064078.8),(20 2084834.1),(21 2056167.9),(22 2056820.5),(23 2105554.8),(24 2133455),(25 2124053.3),(26 2142575),(27 2218509),(28 2343998.5),(29 2460192.5),(30 2519652.5),(31 2604573.8),(32 2690765.8),(33 2717452.5),(34 2710045.3),(35 2707134),(36 2718831.5),(37 2725617),(38 2717289.5),(39 2713944.3),(40 2711370.3),(41 2705321),(42 2698255),(43 2691433.3),(44 2674931.8),(45 2632938.3),(46 2570129.5),(47 2535001.5),(48 2567255),(49 2614668),(50 2590864),(51 2494524.8),(52 2424013.8),(53 2451240.8),(54 2545719),(55 2569766.3),(56 2495387.3),(57 2425318),(58 2480393),(59 2589512.8),(60 2578887.5),(61 2476768.3),(62 2440999.8),(63 2513209.5),(64 2627587.5),(65 2659268),(66 2581042.3),(67 2527352.3),(68 2585642.3),(69 2658419),(70 2653895.5),(71 2559165.3),(72 2534009.5),(73 2565449.5),(74 2507976.5),(75 2376899),(76 2308943.8),(77 2311933.5),(78 2299758.5),(79 2256131.3),
(1 279197.63),(2 676709.2),(3 768313.6),(4 779701.5),(5 953216.06),(6 1165745.1),(7 1345435.3),(8 1520282.9),(9 1583385.3),(10 1561622.3),(11 1572373.4),(12 1636903.9),(13 1699899.5),(14 1698743.1),(15 1672520),(16 1684402.9),(17 1733065.8),(18 1792040.4),(19 1850110.8),(20 1880373.8),(21 1867219.9),(22 1889135.6),(23 1971086.3),(24 2043127.5),(25 2062188.1),(26 2091718.8),(27 2177300.3),(28 2293754.3),(29 2381276),(30 2426462.5),(31 2499969.5),(32 2552069),(33 2525303),(34 2492378.3),(35 2508730.5),(36 2547125),(37 2562543.5),(38 2531965.5),(39 2486000.3),(40 2434982),(41 2422474.3),(42 2454369.3),(43 2484278),(44 2467699.3),(45 2408779),(46 2351505.3),(47 2356347),(48 2403867),(49 2428462.8),(50 2386190.5),(51 2311714.3),(52 2258465.5),(53 2271213),(54 2338589.8),(55 2377972.5),(56 2346217.5),(57 2275061.3),(58 2239207.8),(59 2268791),(60 2256538.8),(61 2190468.8),(62 2176319),(63 2221289),(64 2253003.8),(65 2265244.5),(66 2273423.8),(67 2315145.5),(68 2358325.3),(69 2374880.3),(70 2355067.8),(71 2290292.5),(72 2295954.8),(73 2346034.5),(74 2291988.3),(75 2179353.5),(76 2162484),(77 2210691.3),(78 2207202.8),(79 2141489.8),
(1 282094.34),(2 652344.75),(3 697149.3),(4 720981.25),(5 933083.44),(6 1120038),(7 1263158.3),(8 1446529.9),(9 1505985),(10 1475185.6),(11 1473550.5),(12 1519408.9),(13 1575826.6),(14 1567638.3),(15 1544917.1),(16 1573085.8),(17 1624816.3),(18 1676467.4),(19 1728965.5),(20 1769806.9),(21 1776968.8),(22 1794017.8),(23 1865267.8),(24 1929373.1),(25 1932924.4),(26 1954237.8),(27 2013960),(28 2064727),(29 2063638.1),(30 2035846.5),(31 2066689.1),(32 2094567.6),(33 2079871.3),(34 2077064.8),(35 2085572.8),(36 2094082.3),(37 2078294.9),(38 2051353.9),(39 2027871),(40 2015485.9),(41 2017993.9),(42 2020637.4),(43 2003139.3),(44 1967099.8),(45 1938051.6),(46 1932954.6),(47 1973671.3),(48 2044826.5),(49 2085992.6),(50 2047476.6),(51 2000856.6),(52 1997843),(53 2030175.6),(54 2067750.6),(55 2083764.3),(56 2055593.4),(57 2005638.9),(58 2004332),(59 2092737.4),(60 2137476),(61 2094456),(62 2109664.8),(63 2191500.3),(64 2235087.5),(65 2260995.3),(66 2254691.5),(67 2211892.8),(68 2221043.5),(69 2287350.5),(70 2296632),(71 2233284.3),(72 2246978.8),(73 2309199.3),(74 2259260),(75 2151404.5),(76 2172638.8),(77 2240586.8),(78 2208547.5),(79 2122932.5),
(1 282029.66),(2 637181.1),(3 685588.8),(4 764873.3),(5 1021105.94),(6 1209251.5),(7 1355265.1),(8 1520098.6),(9 1556552.8),(10 1531981),(11 1502523),(12 1517980.3),(13 1572814.3),(14 1577923.3),(15 1575103.6),(16 1618248.4),(17 1697430.6),(18 1760179.5),(19 1793072),(20 1823387.3),(21 1822071.9),(22 1798944.5),(23 1833548.6),(24 1896696.9),(25 1897425.8),(26 1884264),(27 1907009.6),(28 1945397.8),(29 1978072.4),(30 2017282.3),(31 2092427.4),(32 2147536.3),(33 2157992.5),(34 2174828.5),(35 2197729.8),(36 2193499.8),(37 2171052),(38 2134174.5),(39 2083571),(40 2037592.9),(41 2039893.8),(42 2080820.8),(43 2106531.8),(44 2078374.6),(45 2011866.3),(46 1967577.1),(47 1996887.1),(48 2080260.3),(49 2140891),(50 2131081.3),(51 2087640.5),(52 2049193.3),(53 2061573.5),(54 2106148.3),(55 2084536.5),(56 2050619.8),(57 2051002),(58 2075696),(59 2113495.8),(60 2101054.8),(61 2056627.5),(62 2079709.4),(63 2163711),(64 2210811.5),(65 2191341.5),(66 2185607.3),(67 2159802),(68 2133957.3),(69 2211594),(70 2261733),(71 2213427),(72 2185801.3),(73 2236895.5),(74 2196521),(75 2120452.5),(76 2152826.8),(77 2203408.8),(78 2147582.5),(79 2070453.9),
