1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 653063.7),(2 1905144.4),(3 3248562),(4 4720547),(5 6275017.5),(6 8002714),(7 9341600),(8 10860643),(9 13083201),(10 14817037),(11 16320588),(12 17982716),(13 19453382),(14 20832172),(15 22411506),(16 24175920),(17 26056070),(18 28657066),(19 31364566),(20 33715652),(21 35831132),(22 37410636),(23 39090484),(24 40709444),(25 41611276),(26 41984300),(27 42079180),(28 42378092),(29 42699148),(30 42585740),(31 42889876),(32 43770140),(33 44057908),(34 45232350),(35 46319404),(36 47262476),(37 48270932),(38 49053150),(39 49537948),(40 49943172),(41 50720500),(42 50991520),(43 51431980),(44 52373020),(45 53355796),(46 53893548),(47 54280788),(48 54671390),(49 55602268),(50 56200660),(51 56649056),(52 57838156),(53 58204830),(54 57861932),(55 57737420),(56 57741492),(57 57752224),(58 57405932),(59 56820544),(60 56058436),(61 54853940),(62 53732670),(63 52613120),(64 51470124),(65 50350132),(66 49375604),(67 48051548),(68 46310124),(69 45324948),(70 44833180),(71 43746204),(72 42786984),(73 41362708),(74 40496450),(75 39947116),(76 39457132),(77 38874750),(78 38168176),(79 38010350),
(1 17846.744),(2 17975.938),(3 18092.379),(4 18116.861),(5 18166.107),(6 18523.547),(7 18103.848),(8 18216.637),(9 18177.52),(10 17983.8),(11 18277.703),(12 18183.662),(13 18311.377),(14 18220.203),(15 18221.174),(16 18073.016),(17 18364.666),(18 18277.518),(19 18338.217),(20 18274.324),(21 18095.814),(22 18167.373),(23 18274.912),(24 18286.021),(25 18326.852),(26 17700.727),(27 18230.5),(28 17850.37),(29 18065.508),(30 18173.766),(31 18396.762),(32 18198.281),(33 18244.203),(34 18658.193),(35 18596.191),(36 18320.41),(37 18719.125),(38 18432.12),(39 18655.314),(40 18756.744),(41 18346.521),(42 18781.732),(43 18650.184),(44 18641.121),(45 18582.684),(46 18958.613),(47 19053.633),(48 18822.283),(49 18776.22),(50 19294.586),(51 18880.47),(52 18682.828),(53 18510.65),(54 18381.19),(55 18567.13),(56 18299.398),(57 18186.168),(58 18464.059),(59 18390.883),(60 18138.316),(61 18412.197),(62 18414.67),(63 18301.395),(64 18249.139),(65 18126.543),(66 18255.203),(67 18211.06),(68 18105.83),(69 18472.162),(70 18604.838),(71 18068.756),(72 18286.865),(73 18544.328),(74 18122.473),(75 18548.75),(76 18475.713),(77 18291.994),(78 18499.947),(79 18217.838),
(1 17874.69),(2 18542.803),(3 18205.49),(4 18164.443),(5 18232.03),(6 18032.555),(7 18197.613),(8 17940.02),(9 18081.53),(10 18004.47),(11 17967.947),(12 18212.674),(13 18331.682),(14 18364.334),(15 18589.994),(16 18023.32),(17 18249.506),(18 18160.31),(19 18380.527),(20 18178.225),(21 18358.852),(22 18226.207),(23 18203.064),(24 18264.713),(25 18381.518),(26 18345.273),(27 18446.14),(28 18465.398),(29 18502.256),(30 18435.832),(31 18464.697),(32 18457.125),(33 18523.38),(34 18684.195),(35 18917.846),(36 18717.475),(37 18678.932),(38 18498.514),(39 18422.81),(40 18596.828),(41 18777.213),(42 18504.816),(43 18499.305),(44 18429.188),(45 18553.295),(46 18857.7),(47 18285.59),(48 18516.031),(49 18120.656),(50 18242.145),(51 18431.584),(52 18244.916),(53 18245.775),(54 18170.553),(55 18205.76),(56 18393.27),(57 18466.793),(58 18760.81),(59 17961.422),(60 18658.746),(61 18237.568),(62 18064.64),(63 18336.838),(64 18527.838),(65 18550.77),(66 18266.98),(67 18251.96),(68 18503.82),(69 18452.59),(70 18049.979),(71 18478.582),(72 18775.99),(73 18503.365),(74 18341.926),(75 18656.61),(76 18562.914),(77 18460.328),(78 18745.627),(79 18847.69),
(1 16561.893),(2 17162.355),(3 16995.555),(4 17016.01),(5 17174.07),(6 17089.55),(7 16793.14),(8 17143.549),(9 16900.635),(10 17074.195),(11 17004.875),(12 17017.7),(13 17120.563),(14 16758.39),(15 17124.725),(16 16981.04),(17 17043.35),(18 17178.184),(19 16900.01),(20 17469.021),(21 16942.156),(22 17201.29),(23 17050.793),(24 17150.807),(25 17035.988),(26 17156.686),(27 17285.236),(28 17569.15),(29 17681.367),(30 17218.627),(31 17751.965),(32 16974.148),(33 17177.324),(34 17502.707),(35 17278.139),(36 17222.904),(37 16810.44),(38 17452.992),(39 17401.813),(40 17424.748),(41 17495.76),(42 17453.273),(43 16926.572),(44 17084.92),(45 17534.113),(46 17623.273),(47 17507.672),(48 17553.158),(49 17000.371),(50 17388.184),(51 17219.967),(52 17072.955),(53 17099.174),(54 17308.646),(55 17490.803),(56 17383.453),(57 17000.93),(58 17401.846),(59 17261.416),(60 17153.852),(61 17271.428),(62 17248.662),(63 17137.256),(64 16958.77),(65 17157.73),(66 17098.219),(67 16853.443),(68 17400.012),(69 17172.89),(70 17208.371),(71 17115.242),(72 17114.803),(73 17312.313),(74 17034.645),(75 17333.664),(76 17547.305),(77 17313.646),(78 17196.19),(79 18032.725),
(1 16678.48),(2 16766.15),(3 17061.395),(4 17252.39),(5 17145.096),(6 16816.637),(7 16691.371),(8 16944.738),(9 17092.38),(10 16955.254),(11 16964.291),(12 16989.945),(13 17134.656),(14 17133.715),(15 17129.248),(16 17161.613),(17 17189.17),(18 17297.328),(19 17263.174),(20 17281.68),(21 17055.049),(22 17122.107),(23 17164.146),(24 17665.057),(25 16965.764),(26 16991.26),(27 17329.697),(28 17199.404),(29 17062.434),(30 17223.094),(31 17300.205),(32 17264.984),(33 16956.135),(34 17691.285),(35 17418.607),(36 17342.604),(37 17057.164),(38 17154.59),(39 17447.39),(40 17468.643),(41 17282.506),(42 17554.734),(43 17199.148),(44 17362.563),(45 17414.875),(46 17629.158),(47 17333.71),(48 17056.252),(49 17006.803),(50 17264.277),(51 17374.09),(52 17221.398),(53 17469.428),(54 17323.543),(55 17217.996),(56 17220.236),(57 16979.506),(58 17174.861),(59 16886.504),(60 17183.111),(61 17230.385),(62 17158.479),(63 16784.066),(64 17172.473),(65 16944.455),(66 17172.998),(67 16831.52),(68 16543.342),(69 16695.365),(70 17168.713),(71 16768.373),(72 16645.951),(73 16659.17),(74 16881.523),(75 16957.678),(76 16947.965),(77 17107.256),(78 16836.26),(79 17123.145),
(1 15629.388),(2 16023.863),(3 15460.799),(4 16069.132),(5 15887.42),(6 15798.294),(7 15897.799),(8 15567.002),(9 15901.726),(10 15977.059),(11 16040.799),(12 15878.552),(13 16050.176),(14 15687.275),(15 16016.872),(16 15781.061),(17 15911.345),(18 16220.534),(19 15892.682),(20 16120.634),(21 15825.655),(22 15896.825),(23 15905.034),(24 16284.905),(25 16131.762),(26 15941.4375),(27 15908.731),(28 16047.89),(29 15955.455),(30 16029.511),(31 16191.386),(32 16098.987),(33 15892.145),(34 16197.615),(35 16029.361),(36 16076.847),(37 16370.71),(38 16055.855),(39 15749.516),(40 16145.441),(41 16483.414),(42 16150.085),(43 15652.827),(44 16148.621),(45 15827.336),(46 16195.363),(47 16155.509),(48 15822.162),(49 15943.194),(50 16028.009),(51 15943.479),(52 15709.474),(53 16062.121),(54 15782.868),(55 15894.093),(56 16029.868),(57 15728.457),(58 16002.913),(59 15981.215),(60 16043.662),(61 16098.114),(62 16003.448),(63 15836.911),(64 15809.082),(65 16106.489),(66 15786.269),(67 15735.398),(68 16070.9375),(69 16046.325),(70 16318.39),(71 15908.363),(72 15532.922),(73 15936.505),(74 16336.201),(75 16222.064),(76 15889.706),(77 16209.016),(78 15987.436),(79 15892.171),
(1 14364.115),(2 14744.025),(3 14599.318),(4 14400.03),(5 14955.982),(6 14960.945),(7 14724.432),(8 14847.331),(9 14699.015),(10 14689.879),(11 14988.207),(12 14543.189),(13 14784.453),(14 15091.489),(15 15129.552),(16 14821.963),(17 15060.828),(18 15105.406),(19 15044.8125),(20 14856.996),(21 14822.021),(22 15087.147),(23 15204.832),(24 15453.454),(25 15352.397),(26 15303.876),(27 15345.108),(28 15254.282),(29 15265.071),(30 14722.816),(31 15023.441),(32 15106.5625),(33 15188.367),(34 15428.782),(35 15083.23),(36 15365.4),(37 15153.106),(38 15215.598),(39 15306.887),(40 15105.885),(41 15177.268),(42 15253.215),(43 15178.872),(44 15390.268),(45 15300.274),(46 15051.967),(47 15151.745),(48 15100.1455),(49 15024.794),(50 15207.766),(51 15212.234),(52 15028.195),(53 15157.624),(54 14933.754),(55 14939.174),(56 15108.783),(57 15086.941),(58 15350.622),(59 15033.945),(60 15148.95),(61 14967.876),(62 15411.399),(63 15383.341),(64 15336.259),(65 14990.754),(66 15257.133),(67 15363.324),(68 15259.92),(69 15166.37),(70 15366.057),(71 15298.222),(72 14891.3125),(73 15336.98),(74 15486.255),(75 15670.622),(76 15389.743),(77 15278.172),(78 15471.672),(79 15460.724),
(1 14488.569),(2 14926.579),(3 14922.341),(4 14786.865),(5 15005.023),(6 14935.366),(7 14779.121),(8 14862.279),(9 14858.007),(10 14900.622),(11 15063.087),(12 14876.581),(13 15113.531),(14 14662.079),(15 14883.955),(16 14683.354),(17 15026.278),(18 15192.038),(19 15240.166),(20 14986.9),(21 15064.154),(22 15017.081),(23 15008.698),(24 14957.298),(25 15138.914),(26 15118.008),(27 15166.139),(28 15286.065),(29 15111.7705),(30 15229.685),(31 14858.461),(32 15218.888),(33 15328.986),(34 15145.097),(35 14995.976),(36 15194.129),(37 15088.515),(38 15149.033),(39 15312.676),(40 15038.952),(41 15109.7),(42 15147.575),(43 14844.606),(44 14937.658),(45 15179.941),(46 15233.461),(47 15012.377),(48 15086.282),(49 14953.235),(50 14945.0625),(51 14918.6),(52 14973.879),(53 15048.912),(54 14946.978),(55 14811.863),(56 14740.072),(57 14781.646),(58 14907.862),(59 14794.473),(60 14604.983),(61 14787.055),(62 14665.263),(63 15073.922),(64 15071.132),(65 14536.461),(66 14772.322),(67 14927.051),(68 14956.887),(69 15041.049),(70 15174.421),(71 14885.106),(72 14800.594),(73 14837.35),(74 15289.426),(75 15360.399),(76 15530.29),(77 15339.737),(78 15317.977),(79 15462.984),
(1 13724.575),(2 13415.721),(3 14014.173),(4 13758.746),(5 13745.899),(6 13758.259),(7 13723.419),(8 13785.843),(9 13730.678),(10 13954.451),(11 13743.797),(12 13758.944),(13 13784.274),(14 13932.406),(15 14133.59),(16 13898.573),(17 13717.166),(18 13938.382),(19 13759.859),(20 13921.772),(21 13780.482),(22 13618.43),(23 13834.815),(24 14010.067),(25 13903.071),(26 14019.439),(27 13807.729),(28 13935.229),(29 14091.849),(30 13869.808),(31 14012.978),(32 14292.637),(33 14091.185),(34 14232.971),(35 13790.193),(36 13663.934),(37 13869.193),(38 13984.577),(39 14053.011),(40 14120.092),(41 13818.103),(42 14392.748),(43 14062.517),(44 13867.599),(45 14093.053),(46 14252.705),(47 14053.552),(48 14166.883),(49 13975.06),(50 14085.899),(51 14227.817),(52 13918.3545),(53 14124.013),(54 14067.831),(55 13715.889),(56 13709.036),(57 14277.918),(58 14333.527),(59 13864.1875),(60 14313.604),(61 14100.593),(62 14156.743),(63 14024.72),(64 13961.224),(65 13962.696),(66 13991.875),(67 14021.074),(68 14027.233),(69 13934.109),(70 14010.824),(71 14186.032),(72 13987.509),(73 14090.11),(74 14580.859),(75 14103.896),(76 14394.337),(77 14448.833),(78 14496.49),(79 14472.295),
(1 13729.62),(2 13656.331),(3 14140.607),(4 13791.112),(5 13766.695),(6 13703.897),(7 13746.799),(8 13700.816),(9 13767.733),(10 13912.403),(11 13801.442),(12 13894.962),(13 14127.788),(14 13923.3),(15 13747.362),(16 13838.2295),(17 13510.307),(18 13805.915),(19 13804.304),(20 13467.495),(21 13654.763),(22 13664.07),(23 13602.5625),(24 13637.078),(25 13729.668),(26 13749.45),(27 13785.138),(28 13589.33),(29 13641.902),(30 13627.202),(31 13681.618),(32 13696.82),(33 13807.513),(34 13796.524),(35 13737.839),(36 13681.559),(37 14194.151),(38 14017.118),(39 14135.261),(40 13938.818),(41 13795.11),(42 14118.221),(43 14150.576),(44 14007.603),(45 13868.106),(46 14195.276),(47 14041.163),(48 14010.271),(49 13871.95),(50 13957.791),(51 13854.917),(52 13894.6045),(53 13943.422),(54 13891.291),(55 13817.99),(56 14080.446),(57 14094.476),(58 14055.703),(59 13929.133),(60 13988.036),(61 13900.59),(62 14030.17),(63 14219.054),(64 13736.406),(65 14044.995),(66 13916.51),(67 13742.364),(68 14270.803),(69 13933.424),(70 14073.757),(71 14132.4375),(72 13960.63),(73 13972.785),(74 14212.565),(75 14102.095),(76 14576.622),(77 14205.03),(78 14239.592),(79 14500.885),
(1 13110.3),(2 13029.088),(3 13733.527),(4 13302.631),(5 13523.947),(6 13354.487),(7 13464.955),(8 13183.171),(9 13395.326),(10 13500.165),(11 13685.65),(12 13595.369),(13 13411.391),(14 13283.025),(15 13306.03),(16 13584.353),(17 13225.563),(18 13308.375),(19 13057.44),(20 12988.697),(21 13296.09),(22 13111.572),(23 13132.551),(24 13175.813),(25 13147.424),(26 13328.173),(27 13237.968),(28 13540.329),(29 13145.637),(30 13221.586),(31 13273.214),(32 13215.346),(33 13294.036),(34 13491.733),(35 13189.307),(36 13251.579),(37 13211.211),(38 13402.159),(39 13435.3955),(40 13453.943),(41 13411.981),(42 13472.128),(43 13547.625),(44 13477.197),(45 13414.826),(46 13732.276),(47 13537.624),(48 13515.581),(49 13549.745),(50 13336.128),(51 13356.592),(52 13357.7295),(53 13220.693),(54 13382.31),(55 13046.039),(56 13334.933),(57 13438.678),(58 13607.382),(59 13740.734),(60 13482.868),(61 13577.432),(62 13452.195),(63 13234.126),(64 13381.751),(65 13585.775),(66 13261.889),(67 13355.281),(68 13387.091),(69 13600.274),(70 13748.864),(71 13466.837),(72 13630.808),(73 13541.813),(74 13465.795),(75 13573.786),(76 13616.495),(77 13539.598),(78 13705.689),(79 13864.29),
(1 12253.258),(2 12798.218),(3 13086.838),(4 13021.262),(5 12728.2705),(6 12818.286),(7 12861.563),(8 12751.141),(9 12971.16),(10 13003.949),(11 13113.435),(12 13022.523),(13 12710.3),(14 12785.255),(15 12948.868),(16 12976.089),(17 12850.616),(18 12832.795),(19 12697.076),(20 12443.939),(21 12765.968),(22 12958.1875),(23 12611.367),(24 12699.178),(25 12731.352),(26 12854.102),(27 12844.932),(28 12889.611),(29 12774.101),(30 12864.013),(31 12743.915),(32 12703.606),(33 12659.791),(34 12916.664),(35 12871.227),(36 13089.653),(37 12913.991),(38 12729.998),(39 12721.967),(40 12712.249),(41 13061.901),(42 12914.818),(43 12892.601),(44 12948.576),(45 13059.498),(46 13077.796),(47 13010.131),(48 13196.015),(49 13170.515),(50 13077.765),(51 13234.934),(52 12986.958),(53 13047.342),(54 13025.132),(55 12889.998),(56 12942.561),(57 12965.302),(58 13294.785),(59 13064.536),(60 12953.875),(61 13040.443),(62 13011.132),(63 13118.363),(64 12927.4375),(65 13068.462),(66 12898.576),(67 12680.072),(68 13156.326),(69 12762.559),(70 13021.259),(71 13041.706),(72 12733.61),(73 13033.064),(74 12865.591),(75 13279.689),(76 13009.778),(77 12918.259),(78 13223.335),(79 12849.155),
(1 11957.997),(2 12231.168),(3 12099.399),(4 12217.544),(5 11937.255),(6 12114.262),(7 12062.438),(8 11963.317),(9 11978.728),(10 12393.878),(11 12324.653),(12 12118.082),(13 12174.016),(14 12045.775),(15 11991.058),(16 12103.72),(17 12056.911),(18 12131.317),(19 12312.942),(20 12270.174),(21 12163.895),(22 12324.745),(23 12059.61),(24 12189.329),(25 12025.255),(26 12147.7),(27 12423.819),(28 12289.325),(29 12083.94),(30 12221.968),(31 12101.161),(32 12298.457),(33 12026.078),(34 12410.449),(35 12354.509),(36 12439.21),(37 12391.627),(38 12407.324),(39 12564.182),(40 12097.503),(41 12156.667),(42 12320.144),(43 12255.707),(44 12423.637),(45 12278.987),(46 12564.566),(47 12500.784),(48 12327.258),(49 12488.442),(50 12317.457),(51 12669.017),(52 12340.668),(53 12353.626),(54 12431.318),(55 12282.761),(56 12245.843),(57 12464.209),(58 12557.875),(59 12321.45),(60 12340.511),(61 12650.833),(62 12513.811),(63 12672.031),(64 12356.653),(65 12409.082),(66 12335.709),(67 12330.621),(68 12092.545),(69 12181.768),(70 12376.286),(71 12340.23),(72 12271.159),(73 12214.3125),(74 12279.35),(75 12654.846),(76 12481.987),(77 12512.354),(78 12632.617),(79 12468.284),
(1 11345.579),(2 11549.917),(3 11444.209),(4 11440.415),(5 11497.101),(6 11461.262),(7 11526.158),(8 11515.201),(9 11651.988),(10 11754.73),(11 11531.213),(12 11650.953),(13 11408.663),(14 11645.056),(15 11677.237),(16 11591.079),(17 11642.198),(18 11420.846),(19 11570.821),(20 11783.201),(21 11449.85),(22 11701.8),(23 11458.004),(24 11607.336),(25 11418.335),(26 11654.639),(27 11788.719),(28 11545.43),(29 11697.432),(30 11754.163),(31 11620.104),(32 11356.339),(33 11687.917),(34 11710.163),(35 11865.998),(36 11647.433),(37 11568.236),(38 11861.872),(39 11800.451),(40 11815.487),(41 11657.06),(42 11761.512),(43 11456.972),(44 11871.801),(45 11813.562),(46 11893.446),(47 11818.307),(48 11690.936),(49 12118.338),(50 11649.936),(51 11869.17),(52 11479.587),(53 11689.085),(54 11844.458),(55 11545.103),(56 11864.006),(57 11922.659),(58 11765.144),(59 11938.266),(60 11518.375),(61 11808.358),(62 11836.661),(63 11870.024),(64 11633.142),(65 11888.008),(66 11844.937),(67 11581.253),(68 11675.973),(69 11825.046),(70 11640.966),(71 11818.429),(72 11684.692),(73 11690.463),(74 11892.987),(75 11972.856),(76 11835.114),(77 11966.816),(78 12035.252),(79 11608.603),
(1 11385.187),(2 11410.376),(3 11103.042),(4 11305.764),(5 11522.602),(6 11662.597),(7 11419.114),(8 11384.031),(9 11313.967),(10 11522.478),(11 11534.505),(12 11434.775),(13 11317.249),(14 11524.445),(15 11364.868),(16 11085.146),(17 11590.592),(18 11511.625),(19 11478.321),(20 11428.325),(21 11316.318),(22 11346.437),(23 11489.869),(24 11220.765),(25 11321.362),(26 11565.516),(27 11239.302),(28 11250.608),(29 11192.163),(30 11478.4),(31 11282.686),(32 11529.762),(33 11212.555),(34 11597.146),(35 11633.978),(36 11468.49),(37 11331.474),(38 11263.179),(39 11405.638),(40 11523.473),(41 11579.807),(42 11667.416),(43 11582.139),(44 11648.109),(45 11620.777),(46 11749.021),(47 11619.874),(48 11604.274),(49 11713.035),(50 11600.929),(51 11464.467),(52 11474.606),(53 11305.093),(54 11291.846),(55 11540.117),(56 11510.772),(57 11459.896),(58 11461.245),(59 11744.8125),(60 11545.724),(61 11486.817),(62 11538.553),(63 11472.981),(64 11776.145),(65 11491.564),(66 11607.493),(67 11340.714),(68 11456.769),(69 11601.728),(70 11674.254),(71 11645.335),(72 11399.023),(73 11534.71),(74 11827.115),(75 11567.86),(76 11682.171),(77 11808.355),(78 11719.657),(79 11678.948),
(1 10617.615),(2 10783.265),(3 10814.313),(4 10652.689),(5 10774.279),(6 11019.325),(7 10882.555),(8 10953.631),(9 10990.491),(10 10793.388),(11 10893.884),(12 10726.324),(13 10586.561),(14 10823.784),(15 10827.84),(16 10795.125),(17 10890.01),(18 10729.4795),(19 10824.61),(20 10859.29),(21 10678.864),(22 10964.002),(23 10712.627),(24 10820.306),(25 10892.925),(26 11053.123),(27 10938.074),(28 10707.764),(29 10802.653),(30 10794.238),(31 10682.192),(32 10741.579),(33 10953.468),(34 11045.962),(35 11037.737),(36 10878.654),(37 10876.406),(38 10820.385),(39 10791.694),(40 10770.718),(41 11220.147),(42 10931.056),(43 10873.811),(44 10886.442),(45 11005.203),(46 10884.181),(47 10861.477),(48 11098.851),(49 10943.974),(50 11013.593),(51 10864.087),(52 10942.278),(53 10838.075),(54 10740.573),(55 10901.438),(56 10860.221),(57 10942.087),(58 11000.708),(59 10997.711),(60 10857.746),(61 10895.355),(62 11001.437),(63 10931.917),(64 10707.461),(65 10853.219),(66 10824.435),(67 10928.946),(68 10824.767),(69 10854.552),(70 11038.416),(71 10938.101),(72 10849.59),(73 10690.821),(74 10909.922),(75 10901.656),(76 10962.149),(77 11077.395),(78 11066.031),(79 11040.161),
(1 10588.129),(2 10535.3545),(3 10827.904),(4 10621.396),(5 10640.055),(6 10877.145),(7 10663.417),(8 10918.905),(9 10898.16),(10 10742.238),(11 10836.677),(12 10785.257),(13 10760.514),(14 10818.271),(15 10644.524),(16 10766.263),(17 10800.568),(18 10851.682),(19 10597.79),(20 10580.651),(21 10694.073),(22 10720.72),(23 10749.349),(24 10689.949),(25 10843.952),(26 10668.327),(27 10793.082),(28 10775.811),(29 10450.618),(30 10519.447),(31 10722.305),(32 10598.072),(33 10845.772),(34 10908.512),(35 10750.653),(36 10685.263),(37 10574.323),(38 10602.804),(39 10714.235),(40 10875.982),(41 11068.281),(42 10728.809),(43 10671.143),(44 10774.86),(45 10772.871),(46 10908.04),(47 11020.717),(48 10818.691),(49 10937.432),(50 10904.565),(51 11005.872),(52 10936.319),(53 10726.787),(54 10735.954),(55 10563.494),(56 10743.085),(57 10572.48),(58 11110.886),(59 10936.387),(60 10933.375),(61 10893.899),(62 10782.123),(63 11065),(64 10866.201),(65 10957.59),(66 10753.368),(67 10924.668),(68 10591.573),(69 10599.62),(70 10999.82),(71 10701.015),(72 10745.558),(73 10922.574),(74 11032.934),(75 11120.507),(76 10971.341),(77 10912.971),(78 11162.72),(79 10887.373),
(1 10184.312),(2 10164.148),(3 10395.803),(4 10202.81),(5 10252.549),(6 10284.363),(7 10168.383),(8 10223.374),(9 10201.535),(10 10323.569),(11 10255.658),(12 10126.414),(13 9982.58),(14 10077.084),(15 10242.96),(16 10189.195),(17 10270.081),(18 10089.119),(19 10196.328),(20 10195.782),(21 10229.253),(22 10136.682),(23 10151.6045),(24 10097.089),(25 10433.557),(26 10233.521),(27 10327.997),(28 10211.163),(29 10315.809),(30 10176.098),(31 10339.94),(32 10259.78),(33 10369.137),(34 10401.598),(35 10210.463),(36 10319.198),(37 10298.211),(38 10279.073),(39 10462.369),(40 10173.632),(41 10354.76),(42 10237.1455),(43 10248.779),(44 10262.598),(45 10271.556),(46 10508.699),(47 10463.7705),(48 10560.152),(49 10513.437),(50 10640.979),(51 10335.186),(52 10266.729),(53 10440.547),(54 10291.389),(55 10277.74),(56 10351.145),(57 10378.607),(58 10508.551),(59 10429.848),(60 10356.295),(61 10456.82),(62 10171.658),(63 10626.793),(64 10390.693),(65 10634.642),(66 10298.847),(67 10446.749),(68 10161.043),(69 10182.482),(70 10493.433),(71 10294.68),(72 10668.817),(73 10613.823),(74 10460.629),(75 10544.296),(76 10399.601),(77 10551.78),(78 10749.595),(79 10567.284),
(1 9334.954),(2 9228.637),(3 9471.232),(4 9260.508),(5 9572.136),(6 9352.401),(7 9488.412),(8 9378.779),(9 9430.927),(10 9607.94),(11 9512.979),(12 9584.919),(13 9560.214),(14 9477.645),(15 9413.06),(16 9544.722),(17 9578.113),(18 9478.827),(19 9412.709),(20 9479.875),(21 9576.812),(22 9589.216),(23 9515.855),(24 9541.758),(25 9653.466),(26 9512.664),(27 9601.456),(28 9646.201),(29 9730.373),(30 9594.235),(31 9588.593),(32 9625.062),(33 9584.2),(34 9671.129),(35 9556.415),(36 9538.694),(37 9699.162),(38 9770.581),(39 9559.761),(40 9781.465),(41 9829.282),(42 9601.396),(43 9677.05),(44 9485.963),(45 9518.056),(46 9745.218),(47 9911.378),(48 9634.657),(49 9529.655),(50 9685.475),(51 9693.422),(52 9737.485),(53 9783.85),(54 9711.297),(55 9759.577),(56 9663.426),(57 9637.072),(58 9928.593),(59 9711.475),(60 9381.014),(61 9650.4375),(62 9526.286),(63 9653.337),(64 9782.783),(65 9601.737),(66 9677.6),(67 9657.677),(68 9379.213),(69 9548.865),(70 9760.38),(71 9659.964),(72 9598.971),(73 9640.826),(74 9737.407),(75 9908.314),(76 9720.54),(77 9746.864),(78 9752.763),(79 9861.466),
