1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 54910.77),(2 199668.94),(3 438124.16),(4 764332.5),(5 1143596.4),(6 1601880.4),(7 2101951.8),(8 2658822),(9 3231284),(10 3820325),(11 4397629.5),(12 5007813),(13 5634677.5),(14 6237806.5),(15 6862676),(16 7507356.5),(17 8187842.5),(18 8910620),(19 9614986),(20 10362171),(21 11121227),(22 11859673),(23 12695293),(24 13382300),(25 14075119),(26 14777795),(27 15472561),(28 16165321),(29 16788862),(30 17454102),(31 18146918),(32 18914810),(33 19721438),(34 20625320),(35 21617458),(36 22667338),(37 23798402),(38 25109768),(39 26450864),(40 27890454),(41 29433866),(42 31153646),(43 33012912),(44 34913308),(45 36977436),(46 39083844),(47 41437692),(48 44048336),(49 46756860),(50 49621390),(51 52666400),(52 55698828),(53 59267504),(54 62591980),(55 65957652),(56 69315540),(57 72771864),(58 76304904),(59 79766360),(60 83103816),(61 86842280),(62 90593240),(63 94301864),(64 98064504),(65 101833280),(66 105659880),(67 109666216),(68 113863420),(69 117762850),(70 121714470),(71 125774840),(72 129820280),(73 133383910),(74 136595570),(75 140059900),(76 143449470),(77 146835460),(78 150226740),(79 153819120),
(1 6843.863),(2 14463.236),(3 18913.277),(4 20690.494),(5 21518.188),(6 21514.719),(7 21098.48),(8 20646.777),(9 20564.547),(10 20530.986),(11 20820.734),(12 20953.521),(13 20946.85),(14 20813.727),(15 20709.572),(16 20496.15),(17 20899.387),(18 21543.047),(19 21394.709),(20 21109.555),(21 21151.438),(22 21084.209),(23 20836.19),(24 20850.121),(25 21349.941),(26 21646.21),(27 21865.906),(28 21820.666),(29 21935.059),(30 22062.82),(31 22025.379),(32 22047.45),(33 21471.09),(34 21353.633),(35 21207.576),(36 21791.38),(37 21944.668),(38 22377.727),(39 23314.69),(40 23504.678),(41 23551.604),(42 23608.127),(43 23898.418),(44 24536.916),(45 25239.787),(46 25915.744),(47 26675.098),(48 27168.486),(49 26737.322),(50 27056.723),(51 27323.69),(52 27679.639),(53 27452.18),(54 27699.588),(55 28333.16),(56 28481.97),(57 28698.965),(58 29069.941),(59 29433.209),(60 29741.773),(61 29925.393),(62 29921.352),(63 30164.938),(64 30099.38),(65 29886.145),(66 29428.21),(67 28784.541),(68 28249.654),(69 28063.826),(70 27268.21),(71 26248.299),(72 26091.688),(73 26165.842),(74 26209.385),(75 26512.59),(76 26394.566),(77 25683.559),(78 25382.57),(79 25304.057),
(1 6381.342),(2 13162.522),(3 17054.104),(4 18729.271),(5 19464.21),(6 19736.621),(7 19583.037),(8 19369.54),(9 19297.44),(10 19430.371),(11 19571.705),(12 20114.994),(13 20727.74),(14 21021.168),(15 20805.19),(16 20159.566),(17 19896.785),(18 20159.898),(19 20074.46),(20 19936.576),(21 19609.246),(22 19574.781),(23 19911.313),(24 20642.328),(25 21183.322),(26 21463.568),(27 21237.252),(28 20911.084),(29 20768.67),(30 21123.947),(31 21105.238),(32 21242.637),(33 21371.332),(34 21056.252),(35 20913.104),(36 21229.76),(37 21492.533),(38 22057.078),(39 23069.86),(40 23290.912),(41 23326.088),(42 23111.127),(43 23011.51),(44 23332.969),(45 23954.16),(46 24309.057),(47 24597.076),(48 24697.695),(49 24894.979),(50 24989.246),(51 24989.363),(52 25112.666),(53 25185.64),(54 25365.152),(55 25401.666),(56 25692.361),(57 25870.707),(58 25962.09),(59 25677.336),(60 25834.7),(61 26141.07),(62 26132.686),(63 26301.37),(64 26049.467),(65 25836.719),(66 25676.252),(67 25330.64),(68 24997.385),(69 25138.748),(70 25073.719),(71 24906.568),(72 24761.51),(73 24672.584),(74 25217.344),(75 25192.313),(76 25082.832),(77 24660.115),(78 24338.639),(79 24258.06),
(1 6648.937),(2 13851.906),(3 17524.072),(4 18881.03),(5 19491.633),(6 19815.11),(7 19898.084),(8 19615.732),(9 19620.084),(10 19652.318),(11 19643.867),(12 19619.143),(13 19853.332),(14 20074.402),(15 20019.574),(16 19906.371),(17 20063.674),(18 20211.564),(19 19973.473),(20 19730.166),(21 19622.516),(22 19508.727),(23 19646.8),(24 19867.836),(25 19873.814),(26 20193.607),(27 20358.094),(28 20310.57),(29 19973.56),(30 20078.613),(31 20234.867),(32 20149.35),(33 20501.207),(34 20667.89),(35 21101.898),(36 21610.871),(37 22055.156),(38 22290.473),(39 22780.953),(40 23033.49),(41 23208.6),(42 23242.371),(43 23398.982),(44 23974.223),(45 24350.377),(46 24663.05),(47 25098.979),(48 25093.66),(49 25357.658),(50 25694.273),(51 25679.6),(52 25722.662),(53 26020.65),(54 26488.424),(55 26894.072),(56 26804.285),(57 26626.533),(58 26321.877),(59 26273.248),(60 26367.883),(61 26519.7),(62 26243.154),(63 26332.123),(64 25954.707),(65 25730.813),(66 25897.295),(67 25724.857),(68 25407.836),(69 25128.55),(70 25533.383),(71 25614.572),(72 25430.174),(73 24947.807),(74 24776.248),(75 24825.941),(76 24707.287),(77 23872.248),(78 23304.924),(79 22537.29),
(1 6530.057),(2 13599.496),(3 17487.309),(4 18654.17),(5 18686.254),(6 18761.543),(7 19302.582),(8 19691.215),(9 19876.002),(10 19798.354),(11 19884.596),(12 20073.354),(13 20250.71),(14 20205.656),(15 19986.098),(16 19767.957),(17 20018.234),(18 19972.203),(19 20032.781),(20 20046.52),(21 19829.8),(22 19581.21),(23 19627.504),(24 19436.418),(25 19653.389),(26 19750.639),(27 20025.484),(28 20160.422),(29 20156.234),(30 20454.354),(31 20708.191),(32 20803.982),(33 21167.006),(34 20855.33),(35 21218.53),(36 21852.387),(37 22446.65),(38 22651.37),(39 23058.625),(40 23398.564),(41 23455.23),(42 23338.996),(43 23165.637),(44 23601.05),(45 24448.695),(46 24570.678),(47 24707.78),(48 24814.807),(49 25148.92),(50 25630.139),(51 25851.713),(52 26044.21),(53 26033.627),(54 26491.814),(55 26699.049),(56 26789.975),(57 26517.28),(58 26453.33),(59 26403.115),(60 26676.223),(61 27089.625),(62 27320.95),(63 27631.938),(64 27739.373),(65 27556.184),(66 27259.473),(67 26866.953),(68 26472.287),(69 26385.627),(70 26252.94),(71 25809.063),(72 25210.873),(73 24903.277),(74 24757.018),(75 24752.758),(76 24633.164),(77 24258.813),(78 23769.8),(79 22982.088),
(1 6590.809),(2 13726.036),(3 17705.21),(4 19020.871),(5 19190.264),(6 19199.662),(7 19613.916),(8 20162.746),(9 20533.326),(10 20629.53),(11 20395.406),(12 20515.719),(13 20477.643),(14 20660.715),(15 20569.148),(16 20094.889),(17 19811.389),(18 19457.031),(19 19157.477),(20 19254.486),(21 19058.57),(22 19227.814),(23 19327.314),(24 19253.258),(25 19587.783),(26 19984.418),(27 20376.104),(28 20447.611),(29 20299.328),(30 20480.209),(31 20829.45),(32 21270.46),(33 21547.953),(34 21668.137),(35 21888.842),(36 21951.447),(37 22105.645),(38 21830.018),(39 22013.15),(40 22575.05),(41 23008.264),(42 23655.59),(43 23878.666),(44 24462.436),(45 24922.234),(46 25029.336),(47 25314.043),(48 25850.914),(49 26842.35),(50 27249.541),(51 27385.334),(52 27625.645),(53 27755.084),(54 27813.787),(55 28140.043),(56 28645.861),(57 28671.146),(58 28892.219),(59 28998.334),(60 29153.018),(61 29699.074),(62 29919.336),(63 29874.719),(64 29906.428),(65 29623.988),(66 29392.309),(67 29228.254),(68 28749.016),(69 28395.975),(70 28044.31),(71 27394.182),(72 27055.82),(73 26208.07),(74 25833.04),(75 25942.748),(76 26060.895),(77 25799.254),(78 25226.604),(79 24712.674),
(1 6339.592),(2 13032.064),(3 16560.643),(4 17952.842),(5 18140.611),(6 18026.41),(7 18535.445),(8 19132.137),(9 19398.16),(10 19355.848),(11 19116.488),(12 19023.52),(13 19058.596),(14 19585.047),(15 19748.252),(16 19437.688),(17 19300.896),(18 19397.049),(19 19130.729),(20 19169.564),(21 18656.777),(22 18242.813),(23 17974.262),(24 17951.203),(25 18379.729),(26 18933.523),(27 19371.217),(28 19310.496),(29 19273.354),(30 19400.623),(31 19796.701),(32 20126.566),(33 20568.982),(34 20967.412),(35 20955.236),(36 21005.537),(37 21029.195),(38 20732.34),(39 20885.559),(40 21196.633),(41 21351.492),(42 21656.723),(43 22091.898),(44 22401.406),(45 22768.904),(46 22789.754),(47 22795.094),(48 22774.715),(49 23472.006),(50 23890.22),(51 24309.54),(52 24593.926),(53 24630.762),(54 24677.98),(55 25323.469),(56 25616.557),(57 25415.96),(58 24932.42),(59 25005.701),(60 25381.926),(61 26272.045),(62 26426.014),(63 26658.58),(64 26350.037),(65 25927.598),(66 26032.754),(67 26065.168),(68 25636.535),(69 25280.383),(70 24833.553),(71 24223.176),(72 23805.814),(73 23134.918),(74 22779.506),(75 23228.242),(76 23168.248),(77 22743.996),(78 22658.742),(79 22567.395),
(1 6262.6025),(2 12853.454),(3 16223.047),(4 17386.21),(5 17613.52),(6 17584.56),(7 17935.436),(8 18256.338),(9 18549.338),(10 18222.936),(11 17632.627),(12 17505.148),(13 17359.482),(14 17551.959),(15 17735.678),(16 17932.102),(17 17722.479),(18 17681.76),(19 17495.852),(20 17674.695),(21 17751.578),(22 17604.63),(23 17364.32),(24 17696.572),(25 17833.943),(26 18012.525),(27 18387.46),(28 18402.309),(29 18739.9),(30 18962.502),(31 18801.375),(32 18881.781),(33 19535.314),(34 19703.02),(35 19874.613),(36 19800.123),(37 19905.607),(38 20057.602),(39 20551.096),(40 20725.615),(41 20803.111),(42 21509.514),(43 22013.793),(44 22339.719),(45 22420.305),(46 22457.215),(47 22632.541),(48 22728.04),(49 23014.71),(50 23591.725),(51 24146.13),(52 24602.88),(53 24485.135),(54 24436.314),(55 25014.17),(56 25227.242),(57 25137.436),(58 25083.365),(59 25380.33),(60 25770.898),(61 25925.451),(62 26025.021),(63 26142.676),(64 25567.563),(65 25004.037),(66 25096.021),(67 24991.256),(68 24355.629),(69 24374.443),(70 23949.201),(71 23454.053),(72 23478.56),(73 23453.531),(74 23166.775),(75 22978.307),(76 22891.93),(77 22588.07),(78 22381.777),(79 21877.414),
(1 6073.6753),(2 12430.044),(3 15712.017),(4 16781.06),(5 16919.857),(6 16850.672),(7 16687.313),(8 16845.008),(9 17231.104),(10 16886.607),(11 16321.854),(12 16197.866),(13 16717.963),(14 17241.57),(15 17519.768),(16 17730.506),(17 17743.62),(18 17536.125),(19 17396.41),(20 17320.313),(21 17173.744),(22 17067.586),(23 17076.828),(24 17262.23),(25 17374.227),(26 17300.775),(27 17180.219),(28 16970.627),(29 17408.627),(30 17602.41),(31 17402.947),(32 17744.797),(33 18369.822),(34 18481.193),(35 18529.89),(36 18885.836),(37 19011.014),(38 19285.68),(39 19988.24),(40 20359.219),(41 20579.096),(42 21097.059),(43 21328.24),(44 21765.014),(45 21988.76),(46 21786.648),(47 21575.191),(48 21926.645),(49 22331.137),(50 22808.33),(51 23264.795),(52 23599.086),(53 23542.855),(54 23757.457),(55 24091.236),(56 24069.59),(57 24248.697),(58 24162.29),(59 24109.615),(60 24354.236),(61 24594.988),(62 24484.232),(63 24357.428),(64 24056.986),(65 23954.424),(66 23934.83),(67 23743.004),(68 23108.627),(69 23026.475),(70 23061.777),(71 22885.725),(72 22695.014),(73 22373.092),(74 22086.191),(75 21952.299),(76 21829.861),(77 21325.074),(78 20892.34),(79 20674.553),
(1 5836.752),(2 11911.364),(3 15168.565),(4 16182.497),(5 16375.396),(6 16521.453),(7 16179.979),(8 16160.109),(9 16427.215),(10 16509.357),(11 16195.916),(12 16173.676),(13 16470.615),(14 17029.049),(15 17429.254),(16 17486.318),(17 17277.3),(18 17122.428),(19 17259.912),(20 17479.83),(21 17233.004),(22 16883.469),(23 16786.244),(24 17035.127),(25 17325.61),(26 17376.35),(27 17194.31),(28 17310.309),(29 17682.262),(30 17683.076),(31 17452.102),(32 17755.19),(33 18157.504),(34 18267.416),(35 18042.531),(36 18040.58),(37 18215.969),(38 18474.72),(39 19070.914),(40 18965.092),(41 18975.758),(42 19295.135),(43 19868.994),(44 20512.748),(45 20524.994),(46 20063.586),(47 20230.674),(48 20783.16),(49 21454.62),(50 21889.771),(51 21991.322),(52 22113.059),(53 22044.143),(54 22258.164),(55 22272.77),(56 22347.563),(57 22417.25),(58 22335.176),(59 22260.252),(60 22203.168),(61 22316.105),(62 22450.729),(63 22726.664),(64 22751.22),(65 22288.86),(66 22160.426),(67 21932.637),(68 21788.824),(69 21853.293),(70 21844.479),(71 21610.113),(72 21439.195),(73 20891.785),(74 20431.197),(75 20506.744),(76 20522.266),(77 20102.697),(78 19907.477),(79 19662.285),
(1 5898.0103),(2 12151.0205),(3 15623.283),(4 16686.117),(5 16597.498),(6 16284.612),(7 16079.327),(8 16069.324),(9 16195.117),(10 16179.351),(11 16243.682),(12 16249.088),(13 16405.205),(14 16909.777),(15 17512.154),(16 17435.35),(17 16893.783),(18 16646.629),(19 16727.605),(20 16750.664),(21 16910.92),(22 16826.713),(23 16766.719),(24 16946.021),(25 17031.473),(26 16911.469),(27 16990.775),(28 17058.018),(29 17075.758),(30 17278.912),(31 17411.875),(32 17409.121),(33 17354.77),(34 17446.006),(35 17484.838),(36 17827.508),(37 17859.615),(38 17853.291),(39 18328.62),(40 18374.691),(41 18287.549),(42 18739.605),(43 19618.297),(44 20213.805),(45 20471.588),(46 20019.195),(47 20048.988),(48 20687.52),(49 21422.678),(50 21897.773),(51 21763.281),(52 22009.34),(53 22321.473),(54 22909.002),(55 22837.273),(56 22915.928),(57 22897.498),(58 22886.28),(59 23419.377),(60 23618.504),(61 23472.588),(62 23412.78),(63 23803.598),(64 23891.074),(65 23634.78),(66 23696.645),(67 23516.465),(68 23007.22),(69 22594.313),(70 22437.701),(71 22172.242),(72 21947.2),(73 21393.494),(74 21047.086),(75 20990.674),(76 21076.709),(77 20529.873),(78 20414.693),(79 20175.445),
(1 5578.7573),(2 11189.998),(3 13971.787),(4 15007.966),(5 15326.213),(6 15226.628),(7 14884.604),(8 14578.538),(9 14792.31),(10 14692.309),(11 14776.595),(12 14967.138),(13 15071.5),(14 15423.195),(15 15765.137),(16 15567.436),(17 15289.312),(18 15262.96),(19 15402.82),(20 15484.811),(21 15529.112),(22 15753.763),(23 15823.282),(24 15710.676),(25 15501.185),(26 15395.413),(27 15759.126),(28 16161.915),(29 16426.264),(30 16574.398),(31 16780.004),(32 16718.033),(33 16700.156),(34 16787.033),(35 16931.84),(36 17499.49),(37 17682.76),(38 17445.672),(39 17862.068),(40 18284.453),(41 18524.023),(42 19037.814),(43 19500.902),(44 19748.45),(45 19875.06),(46 19855.549),(47 20272.7),(48 20752.482),(49 21373.357),(50 21655.371),(51 21709.453),(52 21740.166),(53 21907.23),(54 22201.596),(55 21994.303),(56 22105.992),(57 22235.727),(58 22631.186),(59 22695.389),(60 22743.701),(61 23055.928),(62 22999.412),(63 22997.713),(64 22890.73),(65 23012.813),(66 23054.578),(67 22508.635),(68 21787.348),(69 21512.53),(70 21289.69),(71 21207.07),(72 21016.18),(73 20756.92),(74 20540.477),(75 20306.016),(76 19701.959),(77 19377.178),(78 19189.217),(79 19056.127),
(1 5638.3613),(2 11466.996),(3 14252.502),(4 15040.987),(5 14933.258),(6 14978.573),(7 14953.053),(8 14840.131),(9 14950.767),(10 15176.928),(11 15161.231),(12 15180.88),(13 15209.781),(14 15363.123),(15 15300.337),(16 15212.241),(17 15200.829),(18 15476.227),(19 15454.048),(20 15686.925),(21 15657.092),(22 15696.059),(23 15581.178),(24 15423.517),(25 15089.994),(26 14942.337),(27 15280.548),(28 15841.725),(29 16298.591),(30 16407.027),(31 16617.164),(32 16885.055),(33 16872.326),(34 16636.195),(35 16719.012),(36 16996.33),(37 17208.38),(38 17366.54),(39 17555.84),(40 17703.717),(41 18008.602),(42 18642.195),(43 18850.895),(44 19074.756),(45 19494.127),(46 19733.066),(47 19778.607),(48 19929.71),(49 20356.078),(50 20812.596),(51 20991.586),(52 21124.273),(53 20999.172),(54 21095.795),(55 21102.29),(56 21433.938),(57 21449.883),(58 21555.39),(59 21358.766),(60 21626.146),(61 21950.766),(62 21903.914),(63 21841.018),(64 21541.893),(65 21477.195),(66 21321.55),(67 21014.895),(68 20341.389),(69 20108.42),(70 20069.42),(71 20004.758),(72 19627.436),(73 19074.127),(74 18512.072),(75 18632.816),(76 18719.771),(77 18574.861),(78 18600.068),(79 18296.795),
(1 5328.813),(2 10736.832),(3 13454.039),(4 14180.4375),(5 14211.412),(6 14190.39),(7 14214.221),(8 14157.993),(9 14391.049),(10 14557.115),(11 14817.026),(12 15141.758),(13 15157.774),(14 15122.303),(15 15148.704),(16 15071.052),(17 15125.058),(18 15313.591),(19 15329.761),(20 15424.732),(21 14993.594),(22 14834.103),(23 14926.15),(24 15296.857),(25 15022.475),(26 15127.503),(27 15309.592),(28 15532.572),(29 15920.46),(30 16052.873),(31 16292.523),(32 16627.568),(33 16405.754),(34 16384.152),(35 16588.852),(36 17103.488),(37 17220.555),(38 17120.979),(39 17507.816),(40 17896.303),(41 18008.428),(42 18217.613),(43 18410.414),(44 18547.477),(45 18892.041),(46 19085.656),(47 19310.824),(48 19268.852),(49 19719.594),(50 20111.746),(51 20261.361),(52 20549.479),(53 20706.168),(54 20798.836),(55 21025.54),(56 21067.23),(57 21149.59),(58 21150.904),(59 21241.693),(60 21208.88),(61 21480.414),(62 21711.107),(63 21754.135),(64 21527.125),(65 21412.94),(66 21505.248),(67 21568.037),(68 21209.924),(69 21039.506),(70 20829.707),(71 20418.668),(72 20272.262),(73 19740.674),(74 19182.025),(75 18899.146),(76 18895.443),(77 18812.377),(78 18731.082),(79 18454.08),
(1 5491.531),(2 11021.939),(3 13575.8),(4 14161.481),(5 14141.624),(6 14378.996),(7 14694.235),(8 14606.068),(9 14771.649),(10 14797.37),(11 14980.313),(12 15266.06),(13 15442.594),(14 15555.041),(15 15786.927),(16 15524.765),(17 15455.846),(18 15414.525),(19 15621.027),(20 15607.697),(21 15643.95),(22 15704.906),(23 15649.507),(24 15608.617),(25 15610.994),(26 15655.646),(27 15798.282),(28 15688.662),(29 15988.571),(30 16065.532),(31 16331.082),(32 16446.064),(33 16458.838),(34 16348.711),(35 16510.133),(36 16851.594),(37 16937.273),(38 16801.436),(39 17020.012),(40 16931.207),(41 17211.143),(42 17885.695),(43 18301.621),(44 18702.914),(45 18967.158),(46 19222.205),(47 19584.744),(48 19607.285),(49 19755.049),(50 20000.547),(51 20428.684),(52 20786.482),(53 21085.422),(54 21562.215),(55 21766.496),(56 21889.08),(57 21743.813),(58 21798.96),(59 21816.992),(60 22041.238),(61 22152.24),(62 22062.545),(63 22009.72),(64 21819.234),(65 22032.51),(66 22067.568),(67 21546.188),(68 21100.51),(69 21240.145),(70 21076.035),(71 20898.703),(72 20467.553),(73 19797.033),(74 19351.445),(75 19265.338),(76 18761.656),(77 18212.273),(78 17873.4),(79 17589.932),
(1 5375.494),(2 10770.581),(3 13041.21),(4 13598.748),(5 13879.641),(6 13964.507),(7 14008.316),(8 14063.735),(9 14116.399),(10 14073.796),(11 14160.579),(12 14430.65),(13 14445.068),(14 14622.163),(15 14949.059),(16 14943.436),(17 14718.462),(18 14529.524),(19 14420.474),(20 14383.882),(21 14577.966),(22 14550.654),(23 14286.027),(24 14385.877),(25 14734.5205),(26 14764.153),(27 14769.678),(28 14743.198),(29 15062.369),(30 15383.939),(31 15572.532),(32 15905.109),(33 16175.169),(34 16271.197),(35 16601.852),(36 16841.395),(37 16770.56),(38 16787.795),(39 17122.777),(40 17451.645),(41 17486.691),(42 17955.775),(43 18450.035),(44 18940.447),(45 19214.531),(46 18886.176),(47 19113.893),(48 19441.012),(49 19611.234),(50 20059.258),(51 20390.188),(52 20778.986),(53 20709.238),(54 20772.533),(55 20792.754),(56 21101.727),(57 21050.76),(58 21358.592),(59 21641.594),(60 21761.908),(61 21503.66),(62 21408.795),(63 21583.68),(64 21653.945),(65 21526.777),(66 21157.732),(67 20549.936),(68 20461.64),(69 20453.707),(70 19932.57),(71 19447.768),(72 19343.313),(73 19195.615),(74 18887.926),(75 18644.506),(76 18426.678),(77 18201.268),(78 18180.021),(79 18166.01),
(1 5256.7515),(2 10322.615),(3 12646.186),(4 13231.168),(5 13339.188),(6 13441.689),(7 13387.01),(8 13303.027),(9 13420.518),(10 13569.669),(11 13743.229),(12 13918.386),(13 13895.436),(14 13872.908),(15 14123.846),(16 14046.254),(17 13944.518),(18 13943.792),(19 13933.264),(20 13946.774),(21 14115.061),(22 14190.311),(23 14385.596),(24 14591.322),(25 14613.022),(26 14489.074),(27 14263.366),(28 14463.3955),(29 14769.2),(30 14813.73),(31 14702.217),(32 14899.172),(33 15040.53),(34 15265.691),(35 15580.049),(36 16048.342),(37 16061.779),(38 16108.029),(39 16367.737),(40 16669.264),(41 16842.223),(42 16940.46),(43 17163.75),(44 17464.371),(45 17391.45),(46 17550.443),(47 17820.799),(48 17850.602),(49 18329.64),(50 18870.72),(51 19248.385),(52 19216.027),(53 19054.682),(54 19275.527),(55 19528.865),(56 19843.023),(57 19665.736),(58 19571.96),(59 19743.658),(60 20077.088),(61 19658.643),(62 19492.39),(63 19836.977),(64 19602.174),(65 19473.645),(66 19291.596),(67 19243.309),(68 19127.324),(69 19023.375),(70 18920.969),(71 18709.742),(72 18537.12),(73 18031.932),(74 17599.154),(75 17412.805),(76 17288.092),(77 17141.324),(78 16995.588),(79 16788.9),
(1 5150.769),(2 9918.477),(3 12191.753),(4 12969.695),(5 13210.555),(6 13156.658),(7 13081.86),(8 13144.982),(9 13267.101),(10 13069.15),(11 13306.673),(12 13569.67),(13 13689.327),(14 13664.058),(15 13960.214),(16 13806.756),(17 13784.541),(18 13659.727),(19 13390.255),(20 13299.685),(21 13481.989),(22 13905.827),(23 14055.06),(24 14231.919),(25 14346.129),(26 14260.331),(27 14096.531),(28 13995.669),(29 14248.814),(30 14381.706),(31 14387.307),(32 14244.904),(33 14490.681),(34 14641.706),(35 14969.942),(36 15162.356),(37 15264.362),(38 15201.619),(39 15258.757),(40 15341.936),(41 15281.335),(42 15299.386),(43 15455.909),(44 15873.833),(45 16153.871),(46 16287.617),(47 16223.35),(48 16345.43),(49 16500.598),(50 16832.197),(51 16816.178),(52 16744.932),(53 16725.44),(54 16806.758),(55 17133.104),(56 17374.96),(57 17483.146),(58 17408.512),(59 17677.566),(60 17868.604),(61 18063.617),(62 17978.334),(63 18063.371),(64 17894.518),(65 17755.104),(66 17624.455),(67 17225.035),(68 17199.855),(69 17547.22),(70 17308.979),(71 16752.121),(72 16693.229),(73 16863.56),(74 16856.094),(75 16779.291),(76 16617.727),(77 16232.135),(78 15905.114),(79 15965.846),
(1 4916.8726),(2 9678.677),(3 11904.216),(4 12671.929),(5 12883.4795),(6 12930.503),(7 12842.674),(8 12645.709),(9 12614.056),(10 12466.624),(11 12826.893),(12 13321.971),(13 13521.66),(14 13341.54),(15 13251.919),(16 13328.56),(17 13460.72),(18 13483.438),(19 13246.048),(20 12993.907),(21 12977.089),(22 13232.343),(23 13385.729),(24 13612.61),(25 13846.482),(26 13768.059),(27 13649.853),(28 13602.33),(29 13681.197),(30 13771.034),(31 14085.707),(32 14387.226),(33 14712.774),(34 14815.844),(35 15211.998),(36 15333.77),(37 15419.16),(38 15241.907),(39 15452.801),(40 15716.579),(41 15537.053),(42 15649.279),(43 15602.707),(44 15686.314),(45 15872.299),(46 16089.157),(47 16313.881),(48 16564.658),(49 16761.459),(50 16888.662),(51 16726.326),(52 16494.635),(53 16447.596),(54 16881.014),(55 17176.63),(56 17278.326),(57 17280.021),(58 17126.848),(59 17093.49),(60 17416.453),(61 17889.04),(62 18058.14),(63 18115.807),(64 18036.41),(65 17773.05),(66 17542.012),(67 17091.252),(68 17067.393),(69 17123.51),(70 17249.693),(71 17173.846),(72 17101.93),(73 16925.16),(74 16872.816),(75 16734.34),(76 16524.865),(77 16221.023),(78 16218.123),(79 16367.99),
