1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 799624),(2 2757130),(3 5481529.5),(4 9014085),(5 13152772),(6 17643076),(7 22657408),(8 27745344),(9 32403806),(10 36975932),(11 41230876),(12 45240108),(13 48663340),(14 51557364),(15 54291388),(16 57471164),(17 60224940),(18 64075984),(19 67176120),(20 70675360),(21 73503896),(22 76173336),(23 79736130),(24 83768220),(25 87033160),(26 90336100),(27 94035064),(28 98601180),(29 103109370),(30 109233736),(31 114543190),(32 120185304),(33 127328730),(34 134230000),(35 141508480),(36 150016980),(37 159281060),(38 169288910),(39 180289360),(40 192258100),(41 205079600),(42 219960210),(43 235352530),(44 252432320),(45 270952480),(46 291033300),(47 312653540),(48 336320800),(49 361047070),(50 387821220),(51 416462850),(52 447929860),(53 480676700),(54 514668200),(55 552328640),(56 592940100),(57 637254200),(58 684319040),(59 732307260),(60 779930300),(61 827910850),(62 875514430),(63 921605800),(64 966319600),(65 1009623100),(66 1051257000),(67 1092036500),(68 1132192100),(69 1171376000),(70 1209594900),(71 1246677000),(72 1283742600),(73 1323238100),(74 1361373400),(75 1399599000),(76 1436244600),(77 1465642500),(78 1489160100),(79 1509267100),
(1 635481.5),(2 2043577.9),(3 3319465.8),(4 3987137.5),(5 4321228.5),(6 4928126.5),(7 6127584),(8 7634124),(9 8876047),(10 9557667),(11 9889370),(12 10246342),(13 10731345),(14 11204448),(15 11416081),(16 11340314),(17 11118582),(18 10959112),(19 10954760),(20 11062986),(21 11170885),(22 11237634),(23 11282799),(24 11377181),(25 11556266),(26 11807342),(27 12064999),(28 12281816),(29 12424570),(30 12506438),(31 12539046),(32 12543975),(33 12513130),(34 12442443),(35 12364749),(36 12335463),(37 12345493),(38 12429254),(39 12576448),(40 12724895),(41 12877526),(42 12971293),(43 13036525),(44 13089709),(45 13154965),(46 13264860),(47 13395503),(48 13557955),(49 13733788),(50 13986123),(51 14302678),(52 14628786),(53 14899324),(54 15158823),(55 15463328),(56 15842303),(57 16267969),(58 16720838),(59 17155990),(60 17633532),(61 18096560),(62 18418376),(63 18614492),(64 18607834),(65 18468560),(66 18355984),(67 18396840),(68 18582500),(69 18798682),(70 18866974),(71 18725418),(72 18501646),(73 18373480),(74 18358626),(75 18443568),(76 18591600),(77 18750526),(78 18941094),(79 19160080),
(1 658730.94),(2 2104782.3),(3 3401585.8),(4 4067094.3),(5 4398333.5),(6 5052190),(7 6352660.5),(8 7983136),(9 9240036),(10 9801517),(11 9949878),(12 10123615),(13 10491511),(14 10895615),(15 11027003),(16 10848069),(17 10553319),(18 10405531),(19 10446555),(20 10587704),(21 10686941),(22 10739772),(23 10817002),(24 11037161),(25 11430653),(26 11957043),(27 12509688),(28 12989951),(29 13349465),(30 13620625),(31 13835828),(32 14040151),(33 14240841),(34 14419072),(35 14588519),(36 14729917),(37 14830985),(38 14916248),(39 14989081),(40 15044921),(41 15122801),(42 15191967),(43 15291293),(44 15400237),(45 15498248),(46 15548401),(47 15524831),(48 15428925),(49 15408515),(50 15426495),(51 15453217),(52 15438567),(53 15443448),(54 15513505),(55 15755605),(56 16103333),(57 16438579),(58 16638487),(59 16703172),(60 16708171),(61 16694543),(62 16758779),(63 16877246),(64 16976692),(65 16955016),(66 16755744),(67 16391604),(68 15954383),(69 15608453),(70 15421632),(71 15406693),(72 15454567),(73 15380475),(74 15130583),(75 14691984),(76 14243639),(77 13967787),(78 13868608),(79 13948572),
(1 571791.2),(2 1768015.3),(3 2753215),(4 3233515.5),(5 3542887),(6 4180635.8),(7 5296996),(8 6534702.5),(9 7345127),(10 7534703.5),(11 7423484),(12 7403928.5),(13 7588815.5),(14 7817022),(15 7861860),(16 7684224),(17 7430357),(18 7305367),(19 7378976.5),(20 7576428),(21 7756899),(22 7903318.5),(23 8023543.5),(24 8175166),(25 8385118),(26 8631342),(27 8903694),(28 9154348),(29 9344613),(30 9484265),(31 9563318),(32 9633548),(33 9697198),(34 9752324),(35 9783013),(36 9749868),(37 9661983),(38 9553319),(39 9475160),(40 9447432),(41 9472813),(42 9507308),(43 9540453),(44 9522076),(45 9452880),(46 9430416),(47 9496883),(48 9569721),(49 9642575),(50 9687059),(51 9636648),(52 9501048),(53 9417891),(54 9408549),(55 9489562),(56 9612005),(57 9722943),(58 9761574),(59 9725996),(60 9603000),(61 9534383),(62 9553199),(63 9631071),(64 9637202),(65 9439423),(66 9065415),(67 8679777),(68 8474684),(69 8500526),(70 8605732),(71 8607491),(72 8491976),(73 8372907.5),(74 8244860),(75 8128312.5),(76 8037094),(77 7938552.5),(78 7934196),(79 8035903.5),
(1 544925.6),(2 1631327.5),(3 2453410.5),(4 2833675.5),(5 3181949),(6 3907904),(7 5050610.5),(8 6187033.5),(9 6797350.5),(10 6801642),(11 6593689.5),(12 6545824.5),(13 6696819),(14 6852229),(15 6799739.5),(16 6575641.5),(17 6379119.5),(18 6335164),(19 6430345.5),(20 6575809.5),(21 6660618),(22 6701532),(23 6719283),(24 6737863),(25 6744822.5),(26 6702094),(27 6625316.5),(28 6538120.5),(29 6466882),(30 6438348),(31 6444018),(32 6481526.5),(33 6554647.5),(34 6639566),(35 6728002),(36 6807569.5),(37 6867094),(38 6894189),(39 6860388.5),(40 6745285),(41 6561605),(42 6383718),(43 6283284.5),(44 6266386),(45 6309753),(46 6359908.5),(47 6366169),(48 6273773.5),(49 6219853),(50 6180482.5),(51 6161308),(52 6141471.5),(53 6118930),(54 6097111),(55 6096860),(56 6085787),(57 6054139),(58 5996991.5),(59 5907632.5),(60 5879220.5),(61 5987966.5),(62 6209662),(63 6397179),(64 6423702),(65 6254544.5),(66 5993182),(67 5781853),(68 5700645),(69 5689918),(70 5624381.5),(71 5503206.5),(72 5441896.5),(73 5472118),(74 5547915.5),(75 5585806.5),(76 5556054.5),(77 5532918),(78 5561048.5),(79 5637075),
(1 450112.47),(2 1321154.6),(3 1946620),(4 2246483),(5 2567590.3),(6 3172497.5),(7 4042278.8),(8 4858070),(9 5230474.5),(10 5148295),(11 5019721.5),(12 5108212),(13 5310844),(14 5420727),(15 5321198),(16 5103619),(17 4966860.5),(18 4994639),(19 5140931),(20 5277509.5),(21 5344425.5),(22 5363623.5),(23 5355626),(24 5339289.5),(25 5321100),(26 5285631),(27 5222493.5),(28 5130461.5),(29 5028275.5),(30 4953903),(31 4942095.5),(32 5007095),(33 5159937),(34 5346781),(35 5560787.5),(36 5759200),(37 5905970),(38 5950374),(39 5884993),(40 5758032.5),(41 5655539.5),(42 5665902),(43 5764588),(44 5874378.5),(45 5907798),(46 5858800),(47 5777282.5),(48 5701114),(49 5631027),(50 5570807),(51 5503300),(52 5438598.5),(53 5369622.5),(54 5306343.5),(55 5274296.5),(56 5218265.5),(57 5142371),(58 5102153.5),(59 5144422),(60 5201279.5),(61 5232646.5),(62 5218855.5),(63 5182194.5),(64 5207671.5),(65 5302080.5),(66 5411353.5),(67 5474789.5),(68 5478464.5),(69 5440902.5),(70 5391993),(71 5357832.5),(72 5328754.5),(73 5309679.5),(74 5266338.5),(75 5202720),(76 5182248.5),(77 5177531.5),(78 5166472.5),(79 5145407),
(1 349171.53),(2 970674),(3 1337178.9),(4 1508827.3),(5 1775500),(6 2222161.8),(7 2768868.5),(8 3240413.5),(9 3421764.3),(10 3324481.5),(11 3261737.5),(12 3400555.3),(13 3618872.8),(14 3754699.8),(15 3766050.3),(16 3701393.5),(17 3674149.3),(18 3721501.3),(19 3835304.5),(20 3974318.3),(21 4093801.5),(22 4209999),(23 4303662),(24 4358919.5),(25 4393033),(26 4422411),(27 4440069),(28 4434887),(29 4414832),(30 4398812.5),(31 4417799),(32 4488174.5),(33 4605991.5),(34 4734113.5),(35 4868109),(36 4996329.5),(37 5105678),(38 5169459.5),(39 5199904),(40 5222074.5),(41 5251991),(42 5280236.5),(43 5298937),(44 5304807),(45 5315229.5),(46 5318519.5),(47 5307801.5),(48 5270425.5),(49 5256906.5),(50 5253514),(51 5225544.5),(52 5163968),(53 5108254.5),(54 5064094.5),(55 5052695.5),(56 5035022.5),(57 5024985.5),(58 5064658),(59 5145864.5),(60 5219585),(61 5236890.5),(62 5222175.5),(63 5267256.5),(64 5385097),(65 5496320.5),(66 5499566),(67 5421097.5),(68 5369538),(69 5380102),(70 5401742.5),(71 5348302),(72 5214616.5),(73 5105661),(74 5045056),(75 5052351),(76 5091604.5),(77 5097539),(78 5073296),(79 5022682.5),
(1 307319.88),(2 800786.75),(3 1044502),(4 1204140),(5 1517170.3),(6 1920781.9),(7 2343621.5),(8 2729715),(9 2893543.3),(10 2850358),(11 2884462.5),(12 3092553.5),(13 3327308.8),(14 3485572.3),(15 3562008.8),(16 3584472.3),(17 3629498.5),(18 3737629.8),(19 3870985),(20 3977224.8),(21 4049862.8),(22 4121128.3),(23 4182798),(24 4209923.5),(25 4233986.5),(26 4269166),(27 4305086.5),(28 4334279),(29 4380148),(30 4469955),(31 4589355),(32 4724900),(33 4853968),(34 4965252.5),(35 5073961.5),(36 5177470),(37 5271925.5),(38 5357890.5),(39 5454419),(40 5539225),(41 5593419.5),(42 5601662.5),(43 5576890),(44 5550689),(45 5542783),(46 5561988.5),(47 5613274.5),(48 5645772),(49 5662329),(50 5604106.5),(51 5505682.5),(52 5435206),(53 5423792),(54 5430105.5),(55 5435640.5),(56 5382051),(57 5258163.5),(58 5147872.5),(59 5107367.5),(60 5102359.5),(61 5028475),(62 4874501),(63 4721198.5),(64 4660760.5),(65 4657408),(66 4623450.5),(67 4520463.5),(68 4378336.5),(69 4255008.5),(70 4171529.8),(71 4113416.3),(72 4054126.3),(73 3998318.3),(74 3926470.3),(75 3862921.8),(76 3842648.5),(77 3879346),(78 3935926.8),(79 3965014.8),
(1 280557.5),(2 695193.75),(3 866033.6),(4 1015624.44),(5 1322039.8),(6 1641759.8),(7 1933471),(8 2245993.8),(9 2453494.8),(10 2508391.8),(11 2636259),(12 2901810),(13 3157948),(14 3348013.5),(15 3476875.3),(16 3587507.5),(17 3715500.5),(18 3861683),(19 4006900.5),(20 4096926),(21 4118896),(22 4097945.8),(23 4060633),(24 4024981.3),(25 4000028),(26 3990951.5),(27 3977966.5),(28 3952399),(29 3916839.8),(30 3885450.8),(31 3865908.8),(32 3855808.5),(33 3859797),(34 3875810.5),(35 3903481.8),(36 3940130),(37 3984684.5),(38 4033467.8),(39 4076417.5),(40 4088788),(41 4076926.5),(42 4074528),(43 4118410.3),(44 4206779.5),(45 4285382.5),(46 4320383.5),(47 4316076),(48 4310616.5),(49 4314254.5),(50 4321293.5),(51 4325736),(52 4306277.5),(53 4278717.5),(54 4236162),(55 4194068.3),(56 4141487.5),(57 4066126.5),(58 3985548),(59 3935976.8),(60 3896516),(61 3810111.8),(62 3683301),(63 3575926.3),(64 3534438),(65 3520493.8),(66 3482277.3),(67 3412743.3),(68 3340228.8),(69 3293580.3),(70 3266057.8),(71 3240667.5),(72 3215974.8),(73 3190580.5),(74 3158420),(75 3104205),(76 3077844.3),(77 3107220),(78 3164536),(79 3202079.5),
(1 279815.1),(2 656739.94),(3 769845.6),(4 924970.5),(5 1247577.3),(6 1525173),(7 1773006.9),(8 2102320.8),(9 2344455),(10 2429785),(11 2596277.5),(12 2875500),(13 3119593.5),(14 3319633.8),(15 3464328),(16 3557878),(17 3692009.8),(18 3886678.8),(19 4067750.3),(20 4158856),(21 4170630.8),(22 4136602.8),(23 4075000),(24 4026314.3),(25 4018118.3),(26 4030495.8),(27 4031412),(28 4000203),(29 3931689.5),(30 3841357),(31 3738036.8),(32 3641107),(33 3585880.3),(34 3574600.5),(35 3586808.5),(36 3604218),(37 3622919.8),(38 3622162.3),(39 3597447.5),(40 3546565.5),(41 3506757),(42 3503379.8),(43 3530758.5),(44 3566313.5),(45 3563830.3),(46 3507890.3),(47 3410738.3),(48 3322330.5),(49 3259438.5),(50 3228446.3),(51 3183292),(52 3128450.3),(53 3109137.8),(54 3142513.8),(55 3194196.3),(56 3175540.5),(57 3094308.5),(58 3024342),(59 2998528),(60 2996770.8),(61 2991821),(62 2927927.5),(63 2841674.8),(64 2793800),(65 2804202.5),(66 2846853.5),(67 2883976),(68 2896922),(69 2906641.5),(70 2953443.5),(71 3024754.5),(72 3100836),(73 3184774.5),(74 3204063),(75 3194758.5),(76 3236287),(77 3300436.3),(78 3398234.5),(79 3487812.5),
(1 265285.2),(2 606422.3),(3 719597.7),(4 919265.8),(5 1267143.1),(6 1502832.4),(7 1684782.5),(8 1957781.4),(9 2154666.8),(10 2213570),(11 2358852.3),(12 2625687.5),(13 2880670),(14 3130768),(15 3341082.3),(16 3475063),(17 3578879.8),(18 3713011),(19 3829441.8),(20 3881665.3),(21 3895936),(22 3904656),(23 3918562.5),(24 3943175.8),(25 3979463.8),(26 4013870.8),(27 4021537.3),(28 3988809.5),(29 3942276.3),(30 3900667.8),(31 3859678.3),(32 3819472.5),(33 3776043.3),(34 3711271),(35 3630078.3),(36 3559838.8),(37 3521690),(38 3496440.3),(39 3455485.5),(40 3388805.3),(41 3331229.5),(42 3307051.5),(43 3328383),(44 3358976.8),(45 3351184),(46 3323599.8),(47 3278988.5),(48 3222410.5),(49 3187619),(50 3145629.8),(51 3113667.5),(52 3137780.3),(53 3204358),(54 3268658.3),(55 3326675.5),(56 3363937),(57 3372661.3),(58 3353951.3),(59 3349018.5),(60 3369622.5),(61 3336333.5),(62 3259003.3),(63 3187961.3),(64 3152437),(65 3125290.5),(66 3089562),(67 3051103.3),(68 3027056.5),(69 3023158.8),(70 3015926.3),(71 3007421),(72 3042058.5),(73 3062365.5),(74 3102411.8),(75 3144761.8),(76 3141852),(77 3159444),(78 3215379.5),(79 3276425),
(1 274391.75),(2 604834.3),(3 699110.06),(4 901585),(5 1238552.6),(6 1443162.6),(7 1603847.8),(8 1872291.9),(9 2061144.6),(10 2110598.8),(11 2242476.3),(12 2457643.3),(13 2655464),(14 2866058.5),(15 3046147.3),(16 3141256.8),(17 3211246),(18 3278545.3),(19 3305147.3),(20 3291607),(21 3301998),(22 3345166.8),(23 3400895.3),(24 3456320.5),(25 3500665),(26 3521270.5),(27 3514877.3),(28 3475300),(29 3452730),(30 3460604),(31 3471716),(32 3443457.3),(33 3371116),(34 3274220.5),(35 3191700.3),(36 3142307.3),(37 3095831.8),(38 3012811),(39 2898474),(40 2785820),(41 2714330.8),(42 2674282),(43 2652552.3),(44 2642717.3),(45 2649141.8),(46 2663388),(47 2649569.8),(48 2598584.3),(49 2525148.3),(50 2505585.8),(51 2529479.8),(52 2554293.8),(53 2590337.3),(54 2657858.8),(55 2775350.8),(56 2905779.5),(57 2989175.8),(58 3059967),(59 3127629.5),(60 3120927),(61 3123950.5),(62 3134858),(63 3158358),(64 3160413.8),(65 3117863.8),(66 3068601.8),(67 3053539.5),(68 3069036),(69 3094385.3),(70 3122180),(71 3122931.3),(72 3078892.8),(73 3096958.3),(74 3123932.8),(75 3106479),(76 3114144.5),(77 3094299.3),(78 3068810.5),(79 3070764),
(1 269900.9),(2 600377.06),(3 734652.5),(4 987484),(5 1339620),(6 1532727.4),(7 1652673.1),(8 1857247.1),(9 1985880),(10 1997952.9),(11 2104815.8),(12 2280847.5),(13 2434195),(14 2627882.3),(15 2825619.8),(16 2925925),(17 2959210.3),(18 2968165),(19 2951791),(20 2914251),(21 2906627.8),(22 2937175.3),(23 2964259.5),(24 2963229.3),(25 2941085.3),(26 2916784.3),(27 2912352),(28 2915896),(29 2912327),(30 2895194.8),(31 2865347),(32 2817205.8),(33 2770328.3),(34 2740286.3),(35 2741221.8),(36 2745767),(37 2745105.8),(38 2724355),(39 2692304.3),(40 2652613),(41 2608906),(42 2582590.3),(43 2596467.3),(44 2648164.3),(45 2690132.8),(46 2697466),(47 2700789.3),(48 2688989),(49 2706919),(50 2675607),(51 2604283),(52 2587930.5),(53 2645358.8),(54 2736462.8),(55 2850228),(56 2963188.3),(57 3069740.8),(58 3145943),(59 3179412.8),(60 3214557.8),(61 3217422.3),(62 3202669.5),(63 3184379.3),(64 3141557.8),(65 3071056),(66 2989612.5),(67 2930865.8),(68 2909892.5),(69 2920503.3),(70 2891314.5),(71 2821853),(72 2807964.5),(73 2790130),(74 2739317.8),(75 2718503.3),(76 2678716.3),(77 2607359.3),(78 2546536.3),(79 2537204.3),
(1 236138.19),(2 532693.75),(3 704620.8),(4 977417.3),(5 1285614.8),(6 1435668.1),(7 1520627.5),(8 1645559.5),(9 1707686.4),(10 1694513.1),(11 1764468.6),(12 1900342.4),(13 2040442.3),(14 2216223.5),(15 2363493.5),(16 2414649.8),(17 2435663),(18 2455696.5),(19 2452961),(20 2440583),(21 2425114.5),(22 2408969.5),(23 2388719.8),(24 2375286.3),(25 2372068.8),(26 2369412.8),(27 2374230.8),(28 2379575),(29 2367570),(30 2334014.3),(31 2293090.5),(32 2266771.3),(33 2273836.8),(34 2299305),(35 2324746.3),(36 2339248.5),(37 2361827.8),(38 2383253),(39 2399073),(40 2414962.8),(41 2434122.5),(42 2449672.3),(43 2451368.3),(44 2452256),(45 2469159),(46 2517433.8),(47 2568255.8),(48 2610216),(49 2594381.3),(50 2555110.5),(51 2547950.8),(52 2549520.3),(53 2573491.3),(54 2613143.3),(55 2654330.3),(56 2725929.5),(57 2809089.5),(58 2867113.3),(59 2908584.3),(60 2905409.5),(61 2869004.8),(62 2816868),(63 2755116),(64 2698383),(65 2627942.3),(66 2568749.5),(67 2546666),(68 2529316.8),(69 2502048.5),(70 2499499.3),(71 2520641.3),(72 2517047),(73 2491525.8),(74 2475880),(75 2463004.8),(76 2466837.5),(77 2458739.3),(78 2454370.5),(79 2472391.5),
(1 225190.52),(2 511287.5),(3 710151.3),(4 987721.3),(5 1260822.9),(6 1404169.9),(7 1487212.5),(8 1588940.6),(9 1633021.9),(10 1635609.8),(11 1719695.3),(12 1856773.1),(13 1987668.5),(14 2120123.3),(15 2197637.8),(16 2186484.5),(17 2156013),(18 2118434.3),(19 2050189.8),(20 1978399.5),(21 1919187.4),(22 1862130),(23 1834324.8),(24 1848221),(25 1895855.3),(26 1947245.4),(27 1994972.3),(28 2045344.1),(29 2095344.1),(30 2134611.5),(31 2171415.8),(32 2221505.8),(33 2288289.5),(34 2337938.3),(35 2353480),(36 2348510.5),(37 2353433.5),(38 2368445.3),(39 2388594),(40 2397839.8),(41 2369311.8),(42 2308179.5),(43 2258627.3),(44 2253844),(45 2277301.3),(46 2299861.3),(47 2312999.8),(48 2319937.5),(49 2330465),(50 2315819.5),(51 2259304.3),(52 2222831.3),(53 2227156.5),(54 2223534.8),(55 2251503.8),(56 2321446.8),(57 2368559.3),(58 2389306.3),(59 2389613.8),(60 2383038.5),(61 2390027.5),(62 2396707.5),(63 2367468.5),(64 2321891.5),(65 2274002.5),(66 2239582.3),(67 2208378.8),(68 2174957.8),(69 2155176.5),(70 2143985.5),(71 2111889.5),(72 2086824.4),(73 2080778.6),(74 2056824.1),(75 2029912.8),(76 2019693.1),(77 2000988.5),(78 1962189.1),(79 1956155.4),
(1 210340.94),(2 478186.72),(3 685335.44),(4 948054.4),(5 1173484.1),(6 1293684.5),(7 1343140.5),(8 1389463.1),(9 1399117),(10 1386309.5),(11 1451389.4),(12 1567683.3),(13 1681989),(14 1793832.1),(15 1862939.8),(16 1871017.1),(17 1865593.6),(18 1852422.9),(19 1818808.9),(20 1792389),(21 1774747.3),(22 1762209.1),(23 1772384.4),(24 1796678.6),(25 1838141.5),(26 1880408.9),(27 1910931.4),(28 1936347.3),(29 1967818),(30 2002379),(31 2030537.8),(32 2042916.8),(33 2036114.9),(34 2024127.6),(35 2016426.6),(36 2005282.9),(37 1983616.9),(38 1947792.4),(39 1921962.6),(40 1913296.9),(41 1907803.8),(42 1889122),(43 1860088.5),(44 1843986.3),(45 1857219.3),(46 1889293.5),(47 1937959.3),(48 1984792.4),(49 2022069),(50 2031399.6),(51 2023190.9),(52 1993025.1),(53 1964794.6),(54 1961003),(55 1981556.6),(56 2024065.4),(57 2089793.6),(58 2145108.3),(59 2190818),(60 2232392.5),(61 2255818),(62 2250558),(63 2241741.3),(64 2241551.5),(65 2203784.3),(66 2139812.8),(67 2085192.5),(68 2048374.4),(69 2020510.9),(70 1995264.8),(71 1954543.6),(72 1927677.5),(73 1925444.3),(74 1921333),(75 1922013.5),(76 1942010.5),(77 1923444.8),(78 1886015.3),(79 1874761.8),
(1 200717.95),(2 435375.94),(3 625424.1),(4 857089.6),(5 1028094.1),(6 1110993.9),(7 1137632.8),(8 1148333.8),(9 1138794.4),(10 1128852.4),(11 1190512.4),(12 1295416.9),(13 1407198.8),(14 1498119.4),(15 1549227.8),(16 1554715.6),(17 1557970.6),(18 1543313.4),(19 1512689.4),(20 1489906.3),(21 1470336.6),(22 1455614.1),(23 1470008.3),(24 1492385.5),(25 1515914.1),(26 1546817.4),(27 1583344.6),(28 1618585.9),(29 1662300.8),(30 1704905),(31 1734759),(32 1743998.1),(33 1739851.8),(34 1738625.5),(35 1742926.1),(36 1728956.6),(37 1699911.3),(38 1674251.4),(39 1671651.4),(40 1678850.3),(41 1670540.4),(42 1641555),(43 1612757.4),(44 1592639.3),(45 1596293.4),(46 1636305.9),(47 1688614.1),(48 1722093.1),(49 1754929),(50 1764025.4),(51 1757327.4),(52 1741449.5),(53 1734998.9),(54 1731720.8),(55 1737853.4),(56 1771459.6),(57 1823140.4),(58 1887620.8),(59 1940605.4),(60 1962345.8),(61 1974176.3),(62 1962097),(63 1941275.8),(64 1913293.1),(65 1849926.9),(66 1798294.3),(67 1750037.5),(68 1689473.4),(69 1658673.4),(70 1658775.6),(71 1614831.3),(72 1601196.4),(73 1621113),(74 1628975.8),(75 1645885.8),(76 1687447.8),(77 1695062.5),(78 1668611.6),(79 1674637.9),
(1 193593.89),(2 412563.7),(3 600641.5),(4 822759.6),(5 984519.94),(6 1054178.5),(7 1061928.9),(8 1075200.5),(9 1080240.5),(10 1078898.9),(11 1122265.5),(12 1190691.4),(13 1259094),(14 1312797.1),(15 1345021.6),(16 1354080.5),(17 1355005.4),(18 1348747.5),(19 1323713.8),(20 1298404.8),(21 1279168.1),(22 1276669.1),(23 1300483.5),(24 1328158.3),(25 1360574.3),(26 1402513.4),(27 1457757.1),(28 1511119.3),(29 1562173.8),(30 1604541.8),(31 1638486.6),(32 1652426.5),(33 1648754.9),(34 1637353.3),(35 1624756.6),(36 1611529.8),(37 1598446.9),(38 1576136.1),(39 1557701.8),(40 1552375.9),(41 1553298.9),(42 1546153.1),(43 1532714.5),(44 1523183.5),(45 1526931.9),(46 1547404.5),(47 1594346.1),(48 1652264.8),(49 1709100.8),(50 1758737.4),(51 1774015.1),(52 1758352.4),(53 1749265.6),(54 1730676.3),(55 1718257.8),(56 1709145.8),(57 1720937.8),(58 1738957.9),(59 1739543.5),(60 1736504),(61 1763078.4),(62 1760148.8),(63 1704432.4),(64 1655798.4),(65 1627462),(66 1579168.4),(67 1513803.8),(68 1488645.1),(69 1488931.4),(70 1466992.8),(71 1453843.4),(72 1459784.1),(73 1470185.4),(74 1485327.3),(75 1497436.5),(76 1529860.3),(77 1530346),(78 1506872.4),(79 1520124.6),
