1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 179774.89),(2 193918.92),(3 194994.34),(4 195005.67),(5 195069.64),(6 196011.6),(7 191210.47),(8 190859.5),(9 196069.06),(10 193935.66),(11 190646.08),(12 193936.9),(13 195583.6),(14 192390.42),(15 197162.47),(16 197941.25),(17 198589.78),(18 199600.31),(19 197394.72),(20 192531.94),(21 193232.47),(22 193319.02),(23 195177.69),(24 195591.52),(25 198879.39),(26 194702.39),(27 195321.2),(28 198668.73),(29 195045.03),(30 195634.77),(31 194653.02),(32 198289.75),(33 199967.69),(34 197753.86),(35 194587.95),(36 195571.34),(37 194954.61),(38 196529.66),(39 193665.14),(40 196567.48),(41 196779.38),(42 197446.3),(43 195919.33),(44 198350.83),(45 200382.47),(46 194793.73),(47 192902.64),(48 191846.94),(49 196458.36),(50 195513.92),(51 199130.2),(52 191702.27),(53 197838.27),(54 195517.05),(55 191552.19),(56 192949.81),(57 197174.42),(58 197346.61),(59 193620.38),(60 196482.9),(61 194806.61),(62 196598.45),(63 198337.86),(64 200806.72),(65 198918.03),(66 203761.94),(67 190361.77),(68 193646.55),(69 193649.44),(70 195058.7),(71 193771.31),(72 197658.48),(73 196679.38),(74 199653.47),(75 196224.5),(76 199437.61),(77 197896.28),(78 197703.94),(79 200035.53),
(1 171829.88),(2 187264.9),(3 186691.44),(4 189230.17),(5 188026.9),(6 188348.14),(7 186910.16),(8 185373.63),(9 191171.39),(10 188071.06),(11 186296.08),(12 189950.17),(13 186782.1),(14 186202.34),(15 185024.19),(16 192701.77),(17 192147.05),(18 190093.97),(19 189613.64),(20 190048.14),(21 189072.13),(22 184303.83),(23 186093.78),(24 190596.67),(25 188385.2),(26 192952.42),(27 186186.81),(28 189473.13),(29 184152.27),(30 185373.1),(31 187264.55),(32 183629.78),(33 184804.19),(34 191289.02),(35 186678.95),(36 186180.5),(37 190765.3),(38 187411.06),(39 186691.1),(40 191779.13),(41 186461.98),(42 185229.89),(43 189938.94),(44 189959.97),(45 189027.2),(46 191242.36),(47 190491.45),(48 191979.47),(49 186009.1),(50 185972.52),(51 195164.64),(52 190256.97),(53 193582.27),(54 190680.03),(55 194603.14),(56 192462.77),(57 190837.63),(58 190938.22),(59 190477.94),(60 187493.63),(61 188124.6),(62 193930.08),(63 193969.06),(64 193471.83),(65 192538.69),(66 197358.08),(67 187803.75),(68 192654.69),(69 188457.13),(70 189512.17),(71 193563.77),(72 188096.92),(73 190411.19),(74 196169.53),(75 190466.47),(76 193159.14),(77 187178.84),(78 188246.25),(79 191750.28),
(1 169082.8),(2 180325.33),(3 183299.27),(4 183340.27),(5 182002.86),(6 178433.77),(7 180983.48),(8 180595.38),(9 185429.53),(10 179998.94),(11 181525.4),(12 183162.14),(13 178337.75),(14 182225.67),(15 181926.14),(16 187318.95),(17 182866.4),(18 184246.36),(19 182363.47),(20 183438.98),(21 180747.28),(22 181693.11),(23 188701.5),(24 184113.05),(25 180505.72),(26 182288.98),(27 181849.5),(28 184983.4),(29 180328.27),(30 183303.47),(31 182495.9),(32 182217.19),(33 184290.23),(34 185540.55),(35 183223.08),(36 179515.98),(37 184481.67),(38 181873.2),(39 181554.44),(40 185611.64),(41 181155.36),(42 178900.1),(43 181067.23),(44 181910.83),(45 186578.94),(46 184256.2),(47 182278.06),(48 185972.95),(49 181676.31),(50 186019.3),(51 185700.16),(52 183220.77),(53 182171.6),(54 183441.47),(55 186577.36),(56 180226.73),(57 180201.75),(58 176977.19),(59 181646.44),(60 183729.16),(61 181876),(62 180731.4),(63 187229.3),(64 185414.44),(65 182643.53),(66 185337.55),(67 184230.5),(68 185248.6),(69 182116.84),(70 184134.56),(71 184096.39),(72 179677.52),(73 182631.98),(74 184276.45),(75 183398.72),(76 182969.55),(77 179610.28),(78 182647.03),(79 180297.31),
(1 164205.22),(2 180545),(3 185809.05),(4 182007.6),(5 182812.28),(6 179629.16),(7 180081.61),(8 177993.33),(9 180526.66),(10 184759.17),(11 182043.89),(12 184667.13),(13 183993.42),(14 189674.88),(15 181772.75),(16 180674.31),(17 182909.69),(18 180880.45),(19 180170.03),(20 177810.28),(21 180015.33),(22 183236.88),(23 183150.5),(24 179328.23),(25 183315.48),(26 183364.48),(27 180857.3),(28 182814.55),(29 179495.84),(30 179380.23),(31 179501.13),(32 183265.05),(33 181240.88),(34 184209.53),(35 177137.9),(36 177040.23),(37 179439.98),(38 176820.42),(39 178875.55),(40 175327.61),(41 177204.08),(42 171568.88),(43 175620),(44 179786.58),(45 183882.27),(46 178516.94),(47 181175.81),(48 181697.89),(49 181718.77),(50 179427),(51 186126.28),(52 180206.69),(53 181210.5),(54 180080.48),(55 179900.66),(56 180969.89),(57 181399.52),(58 181116.81),(59 184494.81),(60 180101.89),(61 181691.86),(62 181222.05),(63 180756.83),(64 178746.83),(65 178418.42),(66 181309.69),(67 177093.77),(68 181796.34),(69 181012.72),(70 177867.16),(71 181390.23),(72 181007),(73 179243.9),(74 180161.52),(75 179176.56),(76 183248.06),(77 180292.98),(78 184744.08),(79 179058.78),
(1 158720.58),(2 167796.5),(3 172529.06),(4 172728.23),(5 171727.75),(6 170099.98),(7 169265.19),(8 171689.66),(9 172305.88),(10 174534.06),(11 171415.88),(12 174370.42),(13 174587.7),(14 174649.08),(15 169329.73),(16 170567.22),(17 170990.55),(18 173811.25),(19 173623.94),(20 168960.77),(21 169785.19),(22 168636.2),(23 171658.63),(24 166644.73),(25 171020.7),(26 173309.39),(27 168917.83),(28 169461.45),(29 169963.38),(30 169091.3),(31 171595.8),(32 171744.44),(33 166990.05),(34 168383.08),(35 171772.56),(36 168448.73),(37 165742.61),(38 169121.67),(39 166128.3),(40 172330.97),(41 168180.56),(42 165066.22),(43 165946.36),(44 173241.63),(45 173887.69),(46 169664.39),(47 166897.3),(48 168503.5),(49 168543.5),(50 170113.58),(51 168498),(52 171620.97),(53 170874.31),(54 177509.5),(55 170500.97),(56 174202.06),(57 174134.38),(58 174173.95),(59 171630.88),(60 171753.34),(61 174242.02),(62 176479.03),(63 172252.17),(64 176481.48),(65 176446.56),(66 169863.16),(67 171428.13),(68 173570.73),(69 169584.33),(70 170737.3),(71 171496.89),(72 167712.78),(73 167764.98),(74 170111.88),(75 173313.48),(76 169359.88),(77 168302.78),(78 172994.4),(79 167772.22),
(1 148617.86),(2 158802),(3 161092.58),(4 166095.63),(5 164384.22),(6 163529.38),(7 162189.77),(8 161782.52),(9 163062.94),(10 165458.67),(11 168316.86),(12 164196.9),(13 165523.13),(14 166295.27),(15 164309.5),(16 166846.97),(17 166731.44),(18 169490.17),(19 166964.84),(20 165532.02),(21 162979.22),(22 162232.03),(23 163189.81),(24 160093.3),(25 162593.28),(26 163978.56),(27 163115.03),(28 165767.34),(29 164639.48),(30 161960.45),(31 161633.9),(32 164648.5),(33 165408.98),(34 161213.3),(35 166961.53),(36 162828.4),(37 166354.02),(38 165770.33),(39 165711.02),(40 166248.63),(41 165349.7),(42 167584.92),(43 161905.45),(44 166739.03),(45 167404.47),(46 166836.4),(47 166764.98),(48 164355.14),(49 166317.84),(50 171659.34),(51 169108.34),(52 170759),(53 167651.19),(54 167153.81),(55 166090.02),(56 167246.84),(57 168750.05),(58 165858.06),(59 167912.06),(60 166186.73),(61 169336.7),(62 166305.23),(63 163013.77),(64 165833.03),(65 167429.73),(66 162848),(67 166231.22),(68 162272.45),(69 163780.34),(70 162775.44),(71 160861.53),(72 160998.7),(73 165439.38),(74 165376.81),(75 166594.22),(76 165236.02),(77 166954.81),(78 160544.34),(79 164064.6),
(1 145343.16),(2 159092.78),(3 160651.63),(4 161737),(5 161078.86),(6 160445.8),(7 157492.86),(8 157103.75),(9 158611.94),(10 161415.58),(11 161097.97),(12 156594.19),(13 155375.28),(14 157656.56),(15 159247),(16 159098.4),(17 161437.05),(18 158549.67),(19 161321.86),(20 161541.63),(21 157679.52),(22 156557.83),(23 155425.69),(24 154592.78),(25 156562.56),(26 158553.6),(27 157062.31),(28 156770.22),(29 160672.83),(30 160629.19),(31 156044.13),(32 156767.1),(33 160265.28),(34 160100.61),(35 161906.88),(36 161140.11),(37 161570.17),(38 162128.17),(39 162799.05),(40 157834.92),(41 158813.56),(42 160956.98),(43 162974.83),(44 163637.8),(45 165019.08),(46 160818.58),(47 159492.69),(48 158956.75),(49 160827.84),(50 163174.84),(51 161421.73),(52 163919.73),(53 159941.28),(54 160883.42),(55 163527.06),(56 162560.31),(57 161770.48),(58 160281.8),(59 162441.44),(60 161127.67),(61 158792.17),(62 162369.02),(63 163017.16),(64 164033.23),(65 162750.1),(66 158807.6),(67 160541.98),(68 158677.61),(69 160528.72),(70 158848.02),(71 157461.7),(72 157262.14),(73 160239.75),(74 159914.53),(75 157889.66),(76 160781.95),(77 158215.95),(78 160780.69),(79 159683.06),
(1 136966.05),(2 146189.28),(3 149795.23),(4 149252.1),(5 147952.45),(6 144931.27),(7 146763.13),(8 144888),(9 144551),(10 149361.47),(11 147404.78),(12 147712.48),(13 149854.39),(14 148444.1),(15 144793.94),(16 148786.06),(17 150620.67),(18 148298.92),(19 148419.89),(20 149224.84),(21 149541.23),(22 150973.48),(23 149512.31),(24 147554.61),(25 154278.52),(26 152389.13),(27 152061.75),(28 149530.48),(29 150552.61),(30 148725.98),(31 149286.48),(32 147240.06),(33 150384.05),(34 148528.28),(35 146591.95),(36 150211.94),(37 153870.52),(38 152903.03),(39 151402.66),(40 149588.13),(41 149120.11),(42 152673),(43 150593.73),(44 152302.14),(45 151465.86),(46 154747.36),(47 150521.25),(48 153661.88),(49 150052.42),(50 155695.98),(51 151469.89),(52 152318.75),(53 150426.08),(54 153483.72),(55 149960.4),(56 151210.56),(57 149675.3),(58 149794.44),(59 150480.36),(60 150694.9),(61 148967.38),(62 154541.16),(63 154689),(64 154898.61),(65 153924.23),(66 151491.61),(67 148865.72),(68 148020.66),(69 152639.06),(70 152751.55),(71 153150.88),(72 151407.97),(73 149429.81),(74 149484.92),(75 150182.83),(76 148479.83),(77 150067.9),(78 147166.05),(79 151230.44),
(1 133007.66),(2 145645.9),(3 147139.53),(4 149137.02),(5 148407.84),(6 145603),(7 144490.81),(8 143554.2),(9 146287.3),(10 146026),(11 146594.31),(12 147056.48),(13 149647.64),(14 149314.02),(15 145556.73),(16 145863.33),(17 151742.75),(18 148511.73),(19 150474.23),(20 146440.63),(21 149964.16),(22 148227.47),(23 148764.17),(24 145240.13),(25 148458.42),(26 151503.69),(27 148706.83),(28 149967.67),(29 145825.38),(30 148768.39),(31 144948.34),(32 150740.02),(33 150425.8),(34 150637.55),(35 149898.36),(36 150418.3),(37 150897.58),(38 153000.83),(39 148209.92),(40 146540.7),(41 147310.4),(42 147500.11),(43 148555.84),(44 152937.02),(45 149796.23),(46 149271.1),(47 150278.44),(48 151432.42),(49 150354.3),(50 149799.61),(51 148666.36),(52 151129),(53 150816.95),(54 152552.52),(55 149040.55),(56 148096.22),(57 148815.64),(58 149077.53),(59 147078.06),(60 145448.13),(61 145128.98),(62 147973.16),(63 150855.45),(64 149800.77),(65 147805.98),(66 151970.31),(67 150838.16),(68 149925.22),(69 149061.31),(70 148469.3),(71 149705.52),(72 145703.33),(73 148772.75),(74 149609.27),(75 151616.67),(76 147534.27),(77 149278.03),(78 149255.34),(79 150627.69),
(1 122935.73),(2 135409.56),(3 138877.47),(4 139336.08),(5 138861.02),(6 138991.31),(7 139474.17),(8 139295.72),(9 136799.3),(10 137608.23),(11 138022.98),(12 137693.66),(13 140610.98),(14 141952.22),(15 138206.39),(16 137871.06),(17 139384.25),(18 138977.64),(19 144557.13),(20 139083.84),(21 140173.06),(22 139550.16),(23 138305.94),(24 138678.2),(25 139444.27),(26 139449.28),(27 138921.5),(28 141027.88),(29 141721.17),(30 137944.89),(31 138037.92),(32 140033.2),(33 140639.31),(34 141796.63),(35 139684.56),(36 144761.22),(37 141242.98),(38 142268.47),(39 141307.88),(40 143455.44),(41 140799.58),(42 143132.83),(43 142884.05),(44 145532.67),(45 144270.17),(46 144155.38),(47 141453.28),(48 140760.52),(49 140293.56),(50 139760.23),(51 140693.61),(52 137956.9),(53 138729.08),(54 141975.73),(55 143039.77),(56 140639.6),(57 144472.98),(58 142804.88),(59 141905.38),(60 140951.47),(61 143338.28),(62 139537.39),(63 141241.47),(64 141731.72),(65 141178.31),(66 142390.2),(67 146653.72),(68 143194.89),(69 143871.22),(70 137580.9),(71 141009.22),(72 139827.94),(73 144524.97),(74 142528.94),(75 140748.38),(76 141972.86),(77 141854.42),(78 140484.98),(79 143629.73),
(1 125037.98),(2 129067.71),(3 136058.75),(4 138846.13),(5 136084.69),(6 136800.52),(7 133933.4),(8 134280.75),(9 136500.47),(10 137226.3),(11 134672.7),(12 135595.47),(13 138175.66),(14 139645.27),(15 138561),(16 137771.58),(17 136778.31),(18 136817.98),(19 138278.6),(20 138463.94),(21 137270.55),(22 135637.6),(23 134442.48),(24 136181.23),(25 137566.2),(26 134364.9),(27 135787.69),(28 134128.31),(29 133439.14),(30 135907.95),(31 131277.75),(32 135665.45),(33 135072.97),(34 137753.19),(35 137418.48),(36 137213.25),(37 136298.22),(38 137720.81),(39 137854.58),(40 142704.38),(41 137809.56),(42 134342.13),(43 136218.3),(44 140014.92),(45 141167.75),(46 139662.33),(47 139256.56),(48 138764.75),(49 136205.31),(50 139526.58),(51 138799.28),(52 139434.28),(53 140725.75),(54 139837.55),(55 141517.16),(56 142166.77),(57 140449.27),(58 141857.2),(59 140377.31),(60 139257.06),(61 137890.16),(62 138823.67),(63 138926.77),(64 141653.94),(65 140751.56),(66 136748.05),(67 137124.17),(68 137251.2),(69 135984.05),(70 136403.64),(71 134799.14),(72 134223.66),(73 136007.8),(74 134849.34),(75 138995.73),(76 137028.13),(77 137052.94),(78 136773.02),(79 134724.16),
(1 119853.266),(2 124427.88),(3 129747.36),(4 130132.02),(5 130944.125),(6 132388.05),(7 129556.42),(8 129550.18),(9 126816.67),(10 131912.3),(11 132341.05),(12 131095.95),(13 131878.95),(14 130617.02),(15 133133.22),(16 128979.055),(17 130842.805),(18 129973.51),(19 130663.12),(20 133639.94),(21 133435.92),(22 130092.805),(23 129519.59),(24 130282.805),(25 130636.93),(26 131599.92),(27 130403.195),(28 129569.55),(29 128225.66),(30 130263.35),(31 128203.47),(32 130587.82),(33 130830.59),(34 128449.73),(35 131554.03),(36 128690.98),(37 130944.24),(38 131412.61),(39 129400.06),(40 131595.8),(41 130188.47),(42 132545.7),(43 130797.18),(44 131292.67),(45 128706.83),(46 130533.484),(47 134476.23),(48 135053.92),(49 134615.95),(50 133064.14),(51 132822.2),(52 131175.02),(53 130063.07),(54 130324.12),(55 131928.45),(56 130248.086),(57 131774.58),(58 131822.05),(59 132198.56),(60 131965.7),(61 131724.36),(62 134045.34),(63 130018.7),(64 132645.98),(65 131475.08),(66 130433.24),(67 131246.83),(68 131517.72),(69 129553.54),(70 127203.04),(71 129408.39),(72 131279.45),(73 132155.16),(74 128946.03),(75 132662.56),(76 129589.48),(77 129540.3),(78 133456.11),(79 129729.38),
(1 112512.31),(2 115845.01),(3 121419.15),(4 122026.52),(5 123305.01),(6 126192.03),(7 123318.43),(8 122706.48),(9 121850.79),(10 120486.79),(11 124602.69),(12 121533.5),(13 125188.82),(14 124959.48),(15 127356.875),(16 126706.27),(17 124730.97),(18 124694.23),(19 126038.25),(20 125213.586),(21 120880.086),(22 121802.18),(23 120323.91),(24 122018.375),(25 122444.945),(26 122188.49),(27 124741.28),(28 124392.78),(29 125232.78),(30 126185.625),(31 124982.805),(32 123733.13),(33 121091.23),(34 123425.195),(35 121595.875),(36 123312.836),(37 121972.06),(38 122496.65),(39 119103.76),(40 122883.72),(41 122563.37),(42 126017.65),(43 124523.664),(44 123049.79),(45 125114.02),(46 125366.4),(47 126693.26),(48 125870.555),(49 124247.195),(50 125428.25),(51 127977.305),(52 122411.305),(53 122904.87),(54 122103.29),(55 125664.586),(56 126126.53),(57 126519.91),(58 126035.43),(59 126865.01),(60 124561.51),(61 123577.84),(62 129017.13),(63 130410.35),(64 129218.56),(65 127461.48),(66 128973.15),(67 128201.555),(68 127085.71),(69 126589.375),(70 126180.15),(71 124417.41),(72 125353.23),(73 126176.09),(74 126018.9),(75 126106.25),(76 124631.29),(77 125263.35),(78 126348.91),(79 125623.23),
(1 110617.27),(2 117051.695),(3 122484.63),(4 123280.87),(5 121346.29),(6 125080.87),(7 122710.73),(8 121070.4),(9 121604.71),(10 121337.96),(11 122639.82),(12 120979.664),(13 123884.65),(14 123255.31),(15 125082.2),(16 124612.37),(17 122216.44),(18 121571.22),(19 123711.64),(20 122180.22),(21 118489.82),(22 122493.164),(23 120777.81),(24 121539.125),(25 121399.2),(26 120743.52),(27 122492.516),(28 124086.83),(29 122442.07),(30 122635.01),(31 120706.3),(32 120814.266),(33 122641.6),(34 120619.04),(35 123399.7),(36 122965.61),(37 121631.78),(38 122074.664),(39 123318.03),(40 122796.57),(41 119198.07),(42 122435.91),(43 121594.89),(44 120547.29),(45 121104.87),(46 124390.71),(47 123477.484),(48 123765.78),(49 121902.59),(50 124788.77),(51 126699.53),(52 121233.71),(53 123412.32),(54 121680.11),(55 122238.09),(56 122715.125),(57 124848.99),(58 122197.375),(59 121083.4),(60 122361.56),(61 121045.234),(62 121927.32),(63 122583.71),(64 121947.34),(65 122142.695),(66 124528.04),(67 124049.26),(68 123578.55),(69 122907.2),(70 122417.914),(71 121366.33),(72 120893.4),(73 123714),(74 123365.93),(75 124504.9),(76 123021.04),(77 121896.86),(78 125514.836),(79 123507.76),
(1 104812.89),(2 112664.84),(3 115910.445),(4 116916.414),(5 117968.53),(6 118320.75),(7 117746.98),(8 116221.09),(9 117837.48),(10 118440.04),(11 117000.67),(12 118164.555),(13 117811.96),(14 119369.42),(15 116807.83),(16 119178.55),(17 118769.36),(18 119199.23),(19 117863.734),(20 115909.36),(21 118108.31),(22 116207.25),(23 117257.125),(24 114450.89),(25 114972.64),(26 118649.77),(27 116047.414),(28 115896.12),(29 114452.234),(30 116855.83),(31 115909.4),(32 117464.84),(33 119272.75),(34 116929.85),(35 117537.945),(36 114857.77),(37 117621.27),(38 116875.305),(39 117210.89),(40 117370.44),(41 116836.15),(42 119820.3),(43 119845.86),(44 117741.45),(45 120923.48),(46 119516.5),(47 119092.516),(48 119455.586),(49 119444.516),(50 119373.6),(51 120326.12),(52 118297.77),(53 116268.94),(54 117311.53),(55 117069.4),(56 115996.9),(57 119515.33),(58 119338.18),(59 116848.06),(60 118531.14),(61 119120.28),(62 119789.305),(63 119369.484),(64 120068.516),(65 121171.77),(66 120090.23),(67 119015.1),(68 117768.29),(69 120462.77),(70 117130.15),(71 117759.016),(72 118399.13),(73 119789.66),(74 119051.6),(75 121740.21),(76 119658.52),(77 118375.336),(78 120864.35),(79 120822.08),
(1 102318.19),(2 108257.36),(3 111265.66),(4 112125.69),(5 114312.36),(6 114886.13),(7 115268.5),(8 113743.63),(9 113938.375),(10 113799.7),(11 115282.445),(12 114637.61),(13 112905.89),(14 113567.266),(15 110736.266),(16 111958.11),(17 114222.73),(18 113350.03),(19 112791.336),(20 109482.33),(21 111139.945),(22 111203.766),(23 112203.92),(24 109351.766),(25 111865.41),(26 112983.66),(27 113379.51),(28 111563.445),(29 110391.945),(30 111925.01),(31 111294.51),(32 112583.945),(33 115215.36),(34 114711.42),(35 114401.97),(36 114971.734),(37 116071.21),(38 115097.37),(39 114353.91),(40 112765.96),(41 114628.27),(42 116640.34),(43 118416.86),(44 115958.13),(45 116206.26),(46 116221.625),(47 118673.02),(48 118194.76),(49 116689.9),(50 116216.19),(51 117259.14),(52 116958.44),(53 115285.6),(54 115420.91),(55 115803.93),(56 115317.766),(57 116108.234),(58 117172.87),(59 114846.234),(60 115514.97),(61 114949.164),(62 115614.305),(63 118004.29),(64 115677.27),(65 114694.24),(66 115363.51),(67 115448.56),(68 115184.39),(69 115830.27),(70 115746.01),(71 114198.51),(72 112992.336),(73 116123.555),(74 116782.09),(75 114545.08),(76 111621.19),(77 113624.59),(78 113914.445),(79 112621.76),
(1 97162.586),(2 102748.82),(3 103733.195),(4 107290.81),(5 106752.72),(6 104880.04),(7 106532.81),(8 103838.04),(9 105446.664),(10 102265.3),(11 106660.99),(12 105296.9),(13 104219.02),(14 104340.164),(15 105550.66),(16 104072.85),(17 105232.516),(18 105613.266),(19 107270.195),(20 105756.38),(21 105127.01),(22 104317.47),(23 102916.695),(24 107389.375),(25 102432.86),(26 105023.39),(27 104776.37),(28 103623.59),(29 104553.305),(30 103342.66),(31 107484.766),(32 105279.43),(33 105311.72),(34 106500.625),(35 108319.38),(36 107244.93),(37 105129.266),(38 106729.27),(39 106317.11),(40 107296.45),(41 106910.62),(42 106649.016),(43 107473.35),(44 108208.17),(45 105638.41),(46 106060.445),(47 105413.21),(48 107455.02),(49 106904.87),(50 108711.234),(51 107819.63),(52 110620.86),(53 107241.984),(54 107114.73),(55 105483.766),(56 107796.73),(57 106245.7),(58 107217.44),(59 108038.484),(60 105718.586),(61 106069.336),(62 104680.41),(63 107144.56),(64 105427.88),(65 107085.11),(66 106655.8),(67 104944.85),(68 106472.37),(69 105466.05),(70 104875.45),(71 102846.44),(72 105962.4),(73 104719.234),(74 105269.414),(75 105901.36),(76 106641.7),(77 106231.78),(78 104925.38),(79 103817.93),
(1 95160.8),(2 101265.766),(3 103154.45),(4 104982.484),(5 103667.05),(6 104322.01),(7 103719.77),(8 104436.47),(9 103543.22),(10 101895.02),(11 104264.98),(12 103347.73),(13 102987.15),(14 104714.52),(15 103884.93),(16 105458.92),(17 104480.586),(18 104515.54),(19 103363.375),(20 106931.02),(21 103769.32),(22 102680.99),(23 103665.42),(24 103741.8),(25 103304.945),(26 105635.77),(27 104041.414),(28 104543.375),(29 103023.8),(30 102566.81),(31 101840.52),(32 103334.914),(33 106429.96),(34 106590.086),(35 106640.43),(36 105389.6),(37 105828.32),(38 104070.055),(39 104370.92),(40 102961.57),(41 103829.734),(42 105904.09),(43 106824),(44 107870.06),(45 106229.67),(46 104839.836),(47 105130.96),(48 103527.07),(49 105337.77),(50 105513.78),(51 108439.805),(52 106328.195),(53 106742.766),(54 104107.77),(55 104556.98),(56 103629.914),(57 102753.914),(58 103810.47),(59 103054.5),(60 103435.73),(61 103006.96),(62 105639.96),(63 104658.234),(64 104920.73),(65 104230.3),(66 104503.02),(67 102816.305),(68 105452.26),(69 102517.586),(70 104972.19),(71 102723.83),(72 101247.54),(73 102918.85),(74 102973.61),(75 105524.5),(76 105700.11),(77 105571.19),(78 105781.414),(79 107566.55),
(1 88687.26),(2 96764.984),(3 96496.61),(4 99238.5),(5 97634.54),(6 97882.07),(7 98052.31),(8 99554.836),(9 95989.96),(10 99669.41),(11 99430.22),(12 99551.695),(13 97713.14),(14 100176.82),(15 99464),(16 101075.4),(17 100410.516),(18 99330.57),(19 99145.44),(20 100209.85),(21 101156.5),(22 98068.83),(23 97914.984),(24 98242.91),(25 98565.93),(26 99302.78),(27 100976.125),(28 99014.33),(29 98208.2),(30 99229.46),(31 99177.88),(32 98698.91),(33 100896.95),(34 98237.734),(35 98039.29),(36 98383.86),(37 99657.47),(38 99654.195),(39 98791.09),(40 99059.484),(41 98395.914),(42 99706.91),(43 100413.51),(44 99588.45),(45 101524.15),(46 100099.59),(47 99126.234),(48 100888.02),(49 100712.88),(50 98766.164),(51 99853.65),(52 99688.62),(53 100117.38),(54 100073.16),(55 98605.9),(56 98605.805),(57 98897.766),(58 102021.25),(59 98490.125),(60 98117.84),(61 98710.08),(62 99652.72),(63 101548.67),(64 99215.13),(65 97216.78),(66 98590.836),(67 97697.65),(68 99451.34),(69 98543.98),(70 100598.836),(71 101211.31),(72 100023.07),(73 100719.54),(74 101605.33),(75 101093.9),(76 101694.79),(77 100068.33),(78 100890.69),(79 100992.516),
