1.5,2.5,3.5,4.5,5.5,6.5,7.5,8.5,9.5,10.5,11.5,12.5,13.5,14.5,15.5,16.5,17.5,18.5,19.5,20.5,21.5,22.5,23.5,24.5,25.5,26.5,27.5,28.5,29.5,30.5,31.5,32.5,33.5,34.5,35.5,36.5,37.5,38.5,39.5,40.5,41.5,42.5,43.5,44.5,45.5,46.5,47.5,48.5,49.5,50.5,51.5,52.5,53.5,54.5,55.5,56.5,57.5,58.5,59.5,60.5,61.5,62.5,63.5,64.5,65.5,66.5,67.5,68.5,69.5,70.5,71.5,72.5,73.5,74.5,75.5,76.5,77.5,78.5,79.5,80.5,81.5,82.5,83.5,84.5,85.5,86.5,87.5,88.5,89.5,90.5,91.5,92.5,93.5,94.5,95.5,96.5,97.5,98.5,99.5,100.5,101.5,102.5,103.5,104.5,105.5,106.5,107.5,108.5,109.5,110.5,111.5,112.5,113.5,114.5,115.5,116.5,117.5,118.5,119.5,120.5,121.5,122.5,123.5,124.5,125.5,126.5,127.5,128.5,129.5,130.5,131.5,132.5,133.5,134.5,135.5,136.5,137.5,138.5,139.5,140.5,141.5,142.5,143.5,144.5,145.5,146.5,147.5,148.5,149.5,150.5,151.5,152.5,153.5,154.5,155.5,156.5,157.5,158.5,159.5,160.5,161.5,162.5,163.5,164.5,165.5,166.5,167.5,168.5,169.5,170.5,171.5,172.5,173.5,174.5,175.5,176.5,177.5,178.5,179.5,180.5,181.5,182.5,183.5,184.5,185.5,186.5,187.5,188.5,189.5,190.5,191.5,192.5,193.5,194.5,195.5,196.5,197.5,198.5,199.5,200.5,201.5,202.5,203.5,204.5,205.5,206.5,207.5,208.5,209.5,210.5,211.5,212.5,213.5,214.5,215.5,216.5,217.5,218.5,219.5,220.5,221.5,222.5,223.5,224.5,225.5,226.5,227.5,228.5,229.5,230.5,231.5,232.5,233.5,234.5,235.5,236.5,237.5,238.5,239.5,240.5,241.5,242.5,243.5,244.5,245.5,246.5,247.5,248.5,249.5,250.5,251.5,252.5,253.5,254.5,255.5,256.5,257.5,258.5,259.5,260.5,261.5,262.5,263.5,264.5,265.5,266.5,267.5,268.5,269.5,270.5,271.5,272.5,273.5,274.5,275.5,276.5,277.5,278.5,279.5,280.5,281.5,282.5,283.5,284.5,285.5,286.5,287.5,288.5,289.5,290.5,291.5,292.5,293.5,294.5,295.5,296.5,297.5,298.5,299.5,300.5,301.5,302.5,303.5,304.5,305.5,306.5,307.5,308.5,309.5,310.5,311.5,312.5,313.5,314.5,315.5,316.5,317.5,318.5,319.5,320.5,321.5,322.5,323.5,324.5,325.5,326.5,327.5,328.5,329.5,330.5,331.5,332.5,333.5,334.5,335.5,336.5,337.5,338.5,339.5,340.5,341.5,342.5,343.5,344.5,345.5,346.5,347.5,348.5,349.5,350.5,351.5,352.5,353.5,354.5,355.5,356.5,357.5,358.5,359.5,360.5,361.5,362.5,363.5,364.5,365.5,366.5,367.5,368.5,369.5,370.5,371.5,372.5,373.5,374.5,375.5,376.5,377.5,378.5,379.5,380.5,381.5,382.5,383.5,384.5,385.5,386.5,387.5,388.5,389.5,390.5,391.5,392.5,393.5,394.5,395.5,396.5,397.5,398.5,399.5,400.5,401.5,402.5,403.5,404.5,405.5,406.5,407.5,408.5,409.5,410.5,411.5,412.5,413.5,414.5,415.5,416.5,417.5,418.5,419.5,420.5,421.5,422.5,423.5,424.5,425.5,426.5,427.5,428.5,429.5,430.5,431.5,432.5,433.5,434.5,435.5,436.5,437.5,438.5,439.5,440.5,441.5,442.5,443.5,444.5,445.5,446.5,447.5,448.5,449.5,450.5,451.5,452.5,453.5,454.5,455.5,456.5,457.5,458.5,459.5,460.5,461.5,462.5,463.5,464.5,465.5,466.5,467.5,468.5,469.5,470.5,471.5,472.5,473.5,474.5,475.5,476.5,477.5,478.5,479.5,480.5,481.5,482.5,483.5,484.5,485.5,486.5,487.5,488.5,489.5,490.5,491.5,492.5,493.5,494.5,495.5,496.5,497.5,498.5,499.5,
(1 454792.4),(2 1457979.4),(3 2980811.8),(4 4766362),(5 6838145.5),(6 9020278),(7 11223203),(8 13464892),(9 15639623),(10 17898758),(11 19844950),(12 21716774),(13 24039494),(14 26283322),(15 28168870),(16 30034542),(17 31977144),(18 33921156),(19 36140764),(20 39115860),(21 42790770),(22 47492828),(23 52420020),(24 54861744),(25 56874956),(26 58491010),(27 59252716),(28 59524224),(29 59446212),(30 59084930),(31 58787620),(32 58463492),(33 58026236),(34 57834164),(35 57460260),(36 57180356),(37 57050628),(38 57088188),(39 57360716),(40 58402676),(41 59303916),(42 59943040),(43 60224240),(44 60523170),(45 61602540),(46 63429420),(47 65593172),(48 68023140),(49 71285590),(50 74711860),(51 78290870),(52 82143224),(53 86132010),(54 89964984),(55 93603580),(56 97093416),(57 100831064),(58 104473096),(59 108772710),(60 112570460),(61 115835416),(62 118915210),(63 122458824),(64 124875620),(65 128382120),(66 132691096),(67 138235900),(68 143408620),(69 146110350),(70 147355250),(71 147500880),(72 145639950),(73 142644340),(74 139161700),(75 136267540),(76 133100920),(77 129743064),(78 126378650),(79 122412184),
(1 89986.68),(2 127500.625),(3 162682.98),(4 181824.9),(5 188079.1),(6 183011.27),(7 184863),(8 187606.56),(9 193532.27),(10 209961.98),(11 238218.39),(12 233598.48),(13 235156.56),(14 235090.52),(15 228496.72),(16 229509.33),(17 233063.06),(18 236001.9),(19 233549.2),(20 237678.58),(21 240656.84),(22 239521.7),(23 235075.81),(24 229643.47),(25 229066.9),(26 229789.88),(27 229006.03),(28 230341.64),(29 230591.55),(30 227054.9),(31 219099.36),(32 218883.03),(33 223581.3),(34 228711.27),(35 233647.03),(36 240113.48),(37 243596.45),(38 246064.2),(39 251700.03),(40 261310.83),(41 267038.25),(42 274698.2),(43 277570.75),(44 282360.22),(45 288756.84),(46 289401.72),(47 286054.94),(48 286248.97),(49 282237.06),(50 276752.16),(51 273905.1),(52 269474.13),(53 268092.03),(54 272631.3),(55 273936.84),(56 281216.16),(57 287742.97),(58 292036.34),(59 292913.94),(60 299391.3),(61 297044.88),(62 298751.7),(63 297506.97),(64 299448.13),(65 295988.6),(66 293831.4),(67 301844.34),(68 296083.72),(69 290557.56),(70 286580.9),(71 278447.22),(72 274472.13),(73 273144.97),(74 271985.06),(75 271723.5),(76 272961.78),(77 274709.03),(78 272760.75),(79 272879.66),
(1 87781.83),(2 119483.45),(3 156969.38),(4 176110.6),(5 182576.56),(6 181485.22),(7 176311.86),(8 181188.44),(9 188558.7),(10 204431.61),(11 230163.05),(12 231841.98),(13 232984.33),(14 230944.44),(15 229308.55),(16 229845.36),(17 233134.72),(18 236183.81),(19 235175.4),(20 243447.88),(21 246817.81),(22 245010.48),(23 240368.64),(24 238621.17),(25 235414.39),(26 238445.19),(27 239455.34),(28 238550.6),(29 238173.23),(30 231734.33),(31 226686.61),(32 227649.5),(33 231278.25),(34 232503.06),(35 239518.02),(36 245945.5),(37 249565.45),(38 253159.6),(39 262461.47),(40 270143.84),(41 276816.66),(42 283341),(43 285321.63),(44 288919.22),(45 293179),(46 289658.94),(47 284422.1),(48 285888.94),(49 282243.66),(50 276501.47),(51 271708.34),(52 274115.84),(53 269432.7),(54 272212.34),(55 274693.4),(56 277201.75),(57 283627.8),(58 286248.66),(59 286439.6),(60 290073),(61 287378.53),(62 291193.3),(63 289958.72),(64 290735.2),(65 285916.72),(66 282465.28),(67 289006.34),(68 287134.9),(69 284680.38),(70 283006.53),(71 274624.2),(72 268266.97),(73 264997.75),(74 261446.31),(75 259161.25),(76 260342.73),(77 260156.42),(78 259313.66),(79 262535.78),
(1 91688.14),(2 121156.266),(3 156403.8),(4 175017.88),(5 183983.95),(6 184885.7),(7 177846.52),(8 183773.27),(9 189464.2),(10 210571.16),(11 232783.27),(12 234092.34),(13 234886.31),(14 226663.05),(15 224118.94),(16 223751.31),(17 226871.9),(18 230794.89),(19 232524.98),(20 238631.77),(21 242599.63),(22 243227.92),(23 240974.06),(24 236103.33),(25 237052.23),(26 236896.53),(27 238253.9),(28 242248.67),(29 237586.6),(30 234393.58),(31 234974.61),(32 232171.28),(33 233604.72),(34 237756.34),(35 239767.25),(36 244105.58),(37 245171.88),(38 255457.02),(39 261671.9),(40 266205.8),(41 276380.63),(42 282256.63),(43 286207.53),(44 289213.28),(45 292053.44),(46 288428.75),(47 284612.06),(48 282985.9),(49 278298.84),(50 273895),(51 277338.44),(52 276549.9),(53 275180.72),(54 273197.03),(55 271259.3),(56 279437.8),(57 280602),(58 287729.78),(59 284312),(60 287397.2),(61 288112.7),(62 293481.47),(63 289098.03),(64 290601.94),(65 283709),(66 279654.78),(67 284705),(68 281779.16),(69 279979.47),(70 279166),(71 274053.7),(72 270011.3),(73 267822.4),(74 266959.44),(75 265889.53),(76 269280.78),(77 265222.03),(78 265636.78),(79 270304.03),
(1 84617.91),(2 111750.266),(3 149056.45),(4 164710.88),(5 173394.83),(6 170186.02),(7 165305.22),(8 168338.83),(9 175004.97),(10 197215.19),(11 217822.28),(12 222036.94),(13 222375.69),(14 213889.69),(15 212782.2),(16 212250.63),(17 218288.88),(18 222661.08),(19 223720.72),(20 231032.19),(21 233741.17),(22 234767.67),(23 235662.64),(24 233169.13),(25 230045.55),(26 229756.77),(27 232844.14),(28 236854.31),(29 234417.45),(30 233298.22),(31 233232.83),(32 229620),(33 235209.58),(34 237335.81),(35 236250.55),(36 239375.48),(37 236716.03),(38 242070),(39 246239.44),(40 250245.05),(41 256820.52),(42 266139.28),(43 270726.25),(44 269714.1),(45 270849.3),(46 265174.7),(47 264244.4),(48 261075.48),(49 260464.88),(50 256040.42),(51 255146.03),(52 256308.22),(53 255077.17),(54 258089.05),(55 255074.08),(56 256157.9),(57 260761.5),(58 265744.1),(59 266035.53),(60 268018.2),(61 268026.3),(62 270857.97),(63 269087.16),(64 266899.44),(65 264591.53),(66 263793.75),(67 267441.84),(68 265153.88),(69 267836.03),(70 266944.13),(71 259017.47),(72 256715.67),(73 254858.86),(74 252462.39),(75 250262.98),(76 249656.22),(77 246858.52),(78 247736.7),(79 250051.9),
(1 81561.9),(2 108196.98),(3 141384.34),(4 156953.14),(5 165710.66),(6 161486.53),(7 161816.13),(8 164178.73),(9 174044.19),(10 192882.73),(11 206772.16),(12 209722.23),(13 206688.11),(14 200258.77),(15 200070.1),(16 199371.77),(17 205822.69),(18 211002.58),(19 209544.95),(20 214558.06),(21 217753.44),(22 219280.67),(23 220820.03),(24 221767.56),(25 221377.56),(26 222659.42),(27 223117.27),(28 228568.16),(29 228512.95),(30 226616.7),(31 224786.44),(32 220680.02),(33 227132.28),(34 230078.02),(35 232442.75),(36 231865.14),(37 231161.7),(38 232075.83),(39 232862.4),(40 234066.98),(41 240295.47),(42 243803.58),(43 248345.94),(44 245999.56),(45 250516.39),(46 247918.05),(47 247712.94),(48 248483.13),(49 244498.38),(50 240047.4),(51 237522.06),(52 239280.98),(53 241609.23),(54 242958.81),(55 242527.02),(56 246412.33),(57 248277.1),(58 253258.39),(59 252103.2),(60 254382.7),(61 255555.47),(62 256816.11),(63 249895.52),(64 248337.75),(65 245790.83),(66 241019.48),(67 243343.45),(68 244828.03),(69 246651.58),(70 247601.52),(71 244212.94),(72 242825.45),(73 241339.95),(74 240461.1),(75 236700.02),(76 237015.72),(77 231870.1),(78 229248.02),(79 228124.73),
(1 80885.51),(2 109761.63),(3 143627.78),(4 159974.13),(5 169054.75),(6 161952.55),(7 168462.22),(8 171629.89),(9 176977.8),(10 193738.38),(11 206917.36),(12 211881.08),(13 211546.94),(14 204863.61),(15 198435.48),(16 197122.8),(17 204193.52),(18 207349.34),(19 207542.31),(20 214725.94),(21 214803.45),(22 215780.06),(23 212624.25),(24 211411.22),(25 211897.66),(26 214332.69),(27 217586.97),(28 223828.55),(29 225315.06),(30 225889.94),(31 222161.45),(32 219902.77),(33 218231.53),(34 222192.3),(35 221054.08),(36 223372.92),(37 218653.5),(38 219263.75),(39 222890.44),(40 224334.17),(41 228419.16),(42 232709.25),(43 233314),(44 230531.36),(45 235264.44),(46 236982.95),(47 240923.73),(48 241114.58),(49 236449.48),(50 233871.22),(51 231759.45),(52 231074.64),(53 228038.97),(54 231678.58),(55 229983.17),(56 231986.17),(57 235216.69),(58 239725.9),(59 238526),(60 238898.25),(61 240284.4),(62 242084.02),(63 237102.25),(64 234290.39),(65 232130.28),(66 228030.45),(67 233044.55),(68 234980.89),(69 236720.94),(70 237469.94),(71 234024.2),(72 234463.94),(73 233918.84),(74 233894.36),(75 229213.3),(76 230944.66),(77 226778.22),(78 225785.83),(79 226865.56),
(1 77002.46),(2 106040.8),(3 137279.22),(4 152531.97),(5 163881.1),(6 159653.55),(7 172031.95),(8 171487.83),(9 180455.55),(10 194913.56),(11 209885.64),(12 218021.39),(13 218627.44),(14 213714.36),(15 208219.11),(16 206407.33),(17 211760.84),(18 214860.39),(19 216651.44),(20 222825.39),(21 222910.19),(22 223707.83),(23 224574.9),(24 220929.23),(25 219947.9),(26 224045.56),(27 227494.19),(28 230758.61),(29 231549.25),(30 228566.13),(31 233549.56),(32 229258.27),(33 232954.44),(34 232569.33),(35 233041.25),(36 232036.17),(37 228647.42),(38 223613.84),(39 224462.05),(40 225643.73),(41 229601.75),(42 233707.89),(43 233853.05),(44 233665.9),(45 236817.7),(46 234525.6),(47 242221.31),(48 240329.45),(49 239879.95),(50 241352.53),(51 243764.17),(52 240537.78),(53 239967.22),(54 236437.81),(55 236955.47),(56 239444.95),(57 238580.69),(58 242007.05),(59 241735.05),(60 247122.11),(61 244331.08),(62 245793.45),(63 243323.42),(64 240556.61),(65 237366.3),(66 236792.95),(67 238084.7),(68 240026.77),(69 243761.92),(70 245975.5),(71 245331.89),(72 245439.7),(73 240400.38),(74 240269.9),(75 236666.64),(76 237411.13),(77 233729.77),(78 232300.28),(79 234246.95),
(1 77365.516),(2 107347.805),(3 137969.72),(4 149021.14),(5 159784.06),(6 156190.77),(7 168055.4),(8 162901.72),(9 167450.61),(10 182980.94),(11 196280.86),(12 204625.63),(13 208531.73),(14 207052.27),(15 198537.38),(16 199569.58),(17 199521.89),(18 200921.31),(19 199126.52),(20 201889.38),(21 203901.64),(22 206423.72),(23 208448.69),(24 207021.56),(25 208304.78),(26 210906.77),(27 210551.02),(28 215834.39),(29 214117.97),(30 216394.31),(31 219554.72),(32 218113.44),(33 216155.27),(34 213249.61),(35 209620.31),(36 207714.42),(37 203001.1),(38 200761.48),(39 203455.89),(40 202076.67),(41 208346.98),(42 209034.19),(43 209679.78),(44 211670.72),(45 212840.06),(46 208600.03),(47 213095.53),(48 213816.19),(49 213356.33),(50 214048.02),(51 215695.39),(52 217634.94),(53 214068.28),(54 217730.42),(55 217017.36),(56 221426.52),(57 223577.86),(58 228340.92),(59 226926.64),(60 227669.39),(61 226273.3),(62 224637.7),(63 221885.42),(64 217003.11),(65 215749.67),(66 217353.17),(67 218887.64),(68 220616.3),(69 223668.13),(70 226342.06),(71 227641.03),(72 227174.31),(73 225450.81),(74 224750.98),(75 223529.19),(76 221841.02),(77 219675.56),(78 217284.02),(79 221172.19),
(1 73084.76),(2 100298.14),(3 126946.09),(4 139694),(5 150097.7),(6 152520.95),(7 160361.67),(8 159029.86),(9 162022.95),(10 175090.81),(11 186488.27),(12 193110.78),(13 197974.53),(14 200137.7),(15 193065.31),(16 194073.28),(17 192782.8),(18 193073.19),(19 189194.44),(20 190975.78),(21 190473.88),(22 195760.94),(23 199893.75),(24 197709.38),(25 200762.28),(26 201390.1),(27 201293.75),(28 200662.67),(29 201083.78),(30 202846.47),(31 204411.69),(32 208303.13),(33 210461.73),(34 212170.05),(35 208705.36),(36 205749.67),(37 198259.56),(38 198934.5),(39 200633.89),(40 199520.56),(41 202607.56),(42 205987.66),(43 211795.81),(44 212473.64),(45 211592.81),(46 208976.75),(47 212719.67),(48 216346.72),(49 212136.5),(50 214586.08),(51 217413.55),(52 217931.14),(53 219270.81),(54 218386.81),(55 221022.66),(56 221854.11),(57 221768.14),(58 223069.64),(59 222220.64),(60 220857.81),(61 223366.38),(62 226288.11),(63 224696.75),(64 223572.27),(65 224334.95),(66 219844.61),(67 218204.75),(68 215129.94),(69 216349.17),(70 217767.22),(71 216974.08),(72 217272.56),(73 218383.58),(74 219803.11),(75 217894.45),(76 216854.94),(77 214627.52),(78 211869.89),(79 215553.81),
(1 74725.234),(2 98651.03),(3 121884.3),(4 131692.98),(5 138652.17),(6 143971.36),(7 150013.02),(8 151667.19),(9 158627.42),(10 169473.28),(11 179849.84),(12 185750.64),(13 186483.31),(14 188156.2),(15 178170.52),(16 180923.77),(17 179419.19),(18 181030.64),(19 178936.84),(20 180344.98),(21 179080.34),(22 181070.44),(23 183188.44),(24 185569.17),(25 184079.94),(26 185707.77),(27 185181.88),(28 184346.63),(29 187292.5),(30 184632.63),(31 185992.19),(32 186864.38),(33 185437.39),(34 185771.16),(35 186934.7),(36 183966.06),(37 180653.16),(38 183163.52),(39 184482.53),(40 185504.55),(41 189200.53),(42 192581.23),(43 196009.13),(44 195659.19),(45 196098),(46 196595.86),(47 199310.64),(48 198685.6),(49 198495.31),(50 201756.88),(51 204557.84),(52 204347.11),(53 206844.34),(54 207204),(55 208242.77),(56 209817.1),(57 205868.84),(58 205316.88),(59 204421.56),(60 204532.47),(61 206583.92),(62 207829.95),(63 206235.69),(64 208951.36),(65 207860.47),(66 206161.63),(67 205299.81),(68 204924.58),(69 205924.55),(70 207538.36),(71 207127.72),(72 206646.55),(73 207726.25),(74 206890.16),(75 208339.45),(76 206894.53),(77 207607.4),(78 205677.84),(79 209312.06),
(1 74369.516),(2 94222.766),(3 115222.92),(4 125921.59),(5 131370.48),(6 137590.23),(7 147039.3),(8 150776.73),(9 154700.66),(10 163047.02),(11 170179.66),(12 176642.94),(13 180662.63),(14 181992.56),(15 173435.92),(16 173187.22),(17 171467.98),(18 173164.3),(19 172031.03),(20 172163.27),(21 173401.66),(22 175969.72),(23 178940.67),(24 179446.06),(25 180019.83),(26 184467.31),(27 182975.56),(28 184852.56),(29 186293.22),(30 184585.27),(31 187308.34),(32 188249.55),(33 185155.55),(34 185985.39),(35 184301.25),(36 182898.8),(37 184601.17),(38 184379.69),(39 187676.39),(40 187690.4),(41 191183.88),(42 193223.7),(43 190861.98),(44 188242.31),(45 191624.38),(46 190848.02),(47 196790.53),(48 194249.89),(49 192531.92),(50 197789.02),(51 198178.61),(52 199744.6),(53 200413.33),(54 203813.63),(55 202301.98),(56 204404.16),(57 201872.88),(58 200848.06),(59 198346.52),(60 200646.03),(61 201014.63),(62 203459.39),(63 204317.9),(64 205788.63),(65 204288),(66 203084.22),(67 200707.52),(68 198465.17),(69 199203.67),(70 199432.69),(71 201034.9),(72 202850.33),(73 204016.7),(74 207640.63),(75 207650.16),(76 204967.44),(77 204439.7),(78 199030.02),(79 200163.19),
(1 75135.48),(2 92453.11),(3 113293.5),(4 123370.98),(5 126680.72),(6 133862.23),(7 144835.25),(8 150072.9),(9 152573.05),(10 158959.34),(11 165995.23),(12 170710.78),(13 178010.6),(14 176397.92),(15 165466.27),(16 162066.23),(17 161823.06),(18 162344.53),(19 160029.14),(20 161941.14),(21 163990.44),(22 169474.73),(23 171513.52),(24 174349.9),(25 175044.56),(26 177419.56),(27 176735.86),(28 176073.23),(29 173650.89),(30 170173.25),(31 173914.03),(32 172210.33),(33 172340.48),(34 170990),(35 169670.81),(36 170177.77),(37 169422.81),(38 168957.17),(39 170214.81),(40 174456.19),(41 177907.33),(42 178807.6),(43 181508.23),(44 182992.81),(45 183868.45),(46 184685.23),(47 187681),(48 189336.48),(49 188622.73),(50 194488.36),(51 195887.86),(52 196766.28),(53 197527.75),(54 201741.17),(55 200473.31),(56 199757.92),(57 199065.31),(58 197094.58),(59 197309.98),(60 197098.66),(61 198573.86),(62 199015.27),(63 199323.42),(64 199758.9),(65 199881.55),(66 198172.47),(67 197230.05),(68 195634.1),(69 197783.7),(70 198824.83),(71 199394.33),(72 199759.78),(73 201358.06),(74 204301.98),(75 204266.97),(76 201600.72),(77 199399.14),(78 194366.8),(79 196231.22),
(1 73421.83),(2 90100.125),(3 110513.08),(4 118890.83),(5 124206.62),(6 134881.81),(7 146875.72),(8 154814.23),(9 156224.34),(10 161950.84),(11 168335.55),(12 171183.77),(13 177457.44),(14 171222.75),(15 161685.92),(16 159213.75),(17 157065.88),(18 154854.69),(19 152233.67),(20 152652.1),(21 154316.83),(22 161983.23),(23 164306.95),(24 168969.27),(25 171214.2),(26 174701.88),(27 173194.16),(28 169992.52),(29 168239.47),(30 165702.4),(31 166167.02),(32 165568.73),(33 166330.77),(34 167165.77),(35 167853.75),(36 169393.22),(37 167201.64),(38 167819.05),(39 172679.61),(40 176228.22),(41 179105.2),(42 181857.16),(43 180893.75),(44 182120.16),(45 181938.75),(46 182876.28),(47 182043.42),(48 185242.61),(49 188892.81),(50 191468.39),(51 191872.38),(52 194998.08),(53 195188.27),(54 200158.4),(55 199220.47),(56 196129.27),(57 191007.52),(58 186902.94),(59 183943.34),(60 184215.81),(61 188408.77),(62 188681.6),(63 190500.8),(64 189742.86),(65 190552.45),(66 189452.73),(67 188393.33),(68 188795.25),(69 189306.97),(70 187746.84),(71 186807.48),(72 188959.7),(73 189970.23),(74 194811.73),(75 190603.31),(76 187757.13),(77 184488.75),(78 179305.44),(79 177311.27),
(1 68805.11),(2 83288.45),(3 105286.16),(4 112935.11),(5 117849.86),(6 130570.99),(7 143236.3),(8 151630.7),(9 150580.9),(10 155336.34),(11 163471.16),(12 164439.92),(13 169136.52),(14 162362.77),(15 157989.72),(16 152971.77),(17 150069.58),(18 147886.3),(19 147196.16),(20 147640.42),(21 148416.34),(22 154175.03),(23 158475.42),(24 162656.6),(25 163420.44),(26 170603.81),(27 166985.58),(28 164201.16),(29 162288.52),(30 158664.89),(31 158355.81),(32 159888.36),(33 159777.56),(34 160610.1),(35 163533.23),(36 162730.98),(37 165280.05),(38 165535.94),(39 168525.16),(40 172957.61),(41 173431.28),(42 175703.55),(43 174597.56),(44 172413.98),(45 176716.11),(46 176164.23),(47 178189.69),(48 182739.47),(49 182966.44),(50 185988.53),(51 188196.06),(52 190427.63),(53 193823.42),(54 199674.58),(55 195642.2),(56 196720.48),(57 193566.3),(58 189909.02),(59 187906.55),(60 187250.06),(61 187429.02),(62 187095.81),(63 189402.17),(64 191666.98),(65 194429.94),(66 192886.17),(67 191178.05),(68 189596.72),(69 189813.36),(70 187280.38),(71 187165.88),(72 191131.47),(73 190476.6),(74 195600.1),(75 191652.14),(76 187784.33),(77 186601.4),(78 179872.66),(79 178677.69),
(1 72075.586),(2 86825.05),(3 106872.87),(4 120189.53),(5 121923.08),(6 136019.31),(7 145899.84),(8 152987.2),(9 148958.56),(10 156839.02),(11 159601),(12 159840.39),(13 165128.34),(14 158882.27),(15 155532.3),(16 149305.31),(17 146604.69),(18 147467.98),(19 145048.7),(20 143899.67),(21 145156.69),(22 149803.17),(23 154824.5),(24 157309.1),(25 159814),(26 165058.03),(27 162044.39),(28 161809.83),(29 158194.16),(30 153214.83),(31 152256.3),(32 152762.86),(33 154866.86),(34 157163.28),(35 161672.69),(36 163044.25),(37 163754.94),(38 165947.5),(39 164151.45),(40 166139.61),(41 167750.34),(42 167529.86),(43 168433.64),(44 169398.39),(45 172683.58),(46 171571.47),(47 173867.14),(48 177146.86),(49 173725.05),(50 178339.05),(51 180373.52),(52 184182.81),(53 185898.9),(54 191349.81),(55 190144.56),(56 191374.98),(57 186601.56),(58 183757.69),(59 182384.36),(60 179580.36),(61 181352.56),(62 179728.5),(63 182894.8),(64 184428.95),(65 188094.11),(66 187284.47),(67 187922.95),(68 186909.28),(69 185037.14),(70 183649.61),(71 183044.03),(72 185766.4),(73 184117.98),(74 188193.64),(75 182566.78),(76 179284.9),(77 175961.75),(78 170907.52),(79 171940.22),
(1 70372.914),(2 84145.04),(3 103051.92),(4 119007.64),(5 118995.25),(6 129757.21),(7 138685.81),(8 146736.75),(9 144381.89),(10 151323.05),(11 152639.95),(12 153740.9),(13 161333.39),(14 156830.27),(15 153777.84),(16 144190.98),(17 144049.05),(18 143529.48),(19 141471.81),(20 142665.11),(21 143584.6),(22 148744.9),(23 153848.2),(24 157094.55),(25 157907.34),(26 159701.34),(27 157817.08),(28 157917.78),(29 155540.69),(30 152602.16),(31 155391.23),(32 157073.66),(33 160186.36),(34 161560),(35 162463.31),(36 162683.08),(37 163031.03),(38 161722.95),(39 162730.31),(40 163202.7),(41 163337.28),(42 165443.16),(43 165779.64),(44 166682.3),(45 167936.66),(46 166313.36),(47 168206.94),(48 168386.39),(49 170054.66),(50 175493.08),(51 177194.7),(52 183111.7),(53 182636.56),(54 184441.64),(55 181420.88),(56 182822.8),(57 178761.25),(58 177216.89),(59 176562.02),(60 175190.81),(61 175610.66),(62 173895.2),(63 174520.13),(64 176909.27),(65 177634.9),(66 177656.2),(67 179499.25),(68 179158.52),(69 179211.25),(70 176026.33),(71 175133.67),(72 177099.27),(73 176229.11),(74 177626.44),(75 176903.22),(76 175868.17),(77 172533.63),(78 169123.42),(79 167778.53),
